EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
28.69,35.2513,43.491,40.2867,25.7908,56.9187,50.0523,44.8643,25.7908
30.9788,36.472,45.4747,43.3384,30.3685,58.5972,53.104,47.1531,27.9271
32.5047,36.3194,45.6272,45.7798,39.9815,60.5808,56.0032,55.2403,25.9434
30.5211,32.5047,40.4393,41.8125,36.9297,59.2076,55.0877,54.7825,19.077
26.2486,29.7581,36.472,36.472,25.6382,55.0877,50.9678,46.2376,15.72
24.5701,28.8426,37.2349,36.7772,22.8917,51.4256,48.2212,42.5755,17.8563
25.3331,26.7064,37.5401,39.3711,26.7064,49.4419,48.8316,45.3221,18.9244
23.1968,23.6546,35.4039,37.6927,26.5538,47.4583,48.3738,47.1531,17.0933
20.7554,22.5865,34.9461,34.4883,25.0279,48.0686,47.0005,47.6109,17.0933
21.671,23.0443,33.2676,31.284,22.5865,49.5945,46.085,45.6272,16.7882
24.5701,26.5538,33.4202,31.5892,21.8236,50.2049,48.0686,44.7117,16.0252
25.4857,31.1314,38.7608,36.472,26.4012,50.8152,53.5618,48.8316,18.314
22.2813,27.9271,38.6082,36.472,27.4693,48.2212,53.4092,48.9842,18.1614
20.4503,22.2813,32.9625,31.5892,24.4175,45.6272,47.7635,43.1858,15.5675
22.7391,24.4175,32.3521,30.8262,24.4175,47.7635,45.4747,39.8289,16.3304
25.7908,31.1314,38.6082,36.472,28.3848,53.104,50.2049,43.9488,20.4503
24.7227,32.1995,41.9651,40.897,29.7581,54.6299,54.1722,47.9161,21.671
20.7554,28.9952,38.1504,37.9979,25.4857,50.9678,51.1204,43.9488,19.077
21.5184,31.4366,37.2349,36.472,24.5701,51.4256,50.9678,41.8125,21.0606
24.265,33.5728,39.066,37.2349,25.7908,53.5618,53.2566,42.7281,23.8072
23.1968,28.2322,38.303,37.0823,25.4857,50.0523,52.1885,41.9651,21.8236
20.7554,23.9598,37.9979,40.4393,27.3167,45.7798,50.9678,42.7281,19.077
19.5347,24.265,40.7444,45.1695,28.69,46.8479,51.5782,44.7117,19.2296
21.5184,25.3331,45.0169,48.679,29.3004,50.9678,53.7144,46.6954,23.1968
21.5184,23.6546,46.2376,49.1368,30.6736,50.2049,54.4773,48.5264,26.096
18.9244,23.1968,43.7962,47.0005,30.2159,46.5428,53.104,48.2212,23.8072
19.3821,24.7227,39.5237,41.2022,23.3494,45.3221,47.6109,41.66,19.8399
20.908,23.3494,33.7254,32.5047,14.0416,44.8643,40.5918,31.4366,17.5511
21.5184,20.1451,28.69,26.7064,12.8209,43.6436,39.066,29.1478,16.483
19.6873,13.7364,20.1451,20.1451,10.9898,37.8453,33.4202,26.096,9.46394
18.0089,9.76912,13.2786,13.889,4.42855,32.6573,24.8753,18.1614,3.97078
20.7554,14.9571,18.0089,17.0933,4.73372,35.8616,28.0796,18.6192,9.76912
22.8917,19.077,22.8917,20.6028,6.10701,37.6927,33.878,21.8236,14.3468
23.3494,18.9244,21.9761,19.6873,3.20784,35.8616,32.3521,20.1451,11.7528
23.3494,16.7882,18.9244,18.9244,1.68197,34.9461,28.2322,17.7037,6.71736
24.265,14.0416,17.7037,19.9925,2.4449,35.709,28.2322,17.0933,3.51302
26.4012,15.2623,21.2132,23.6546,3.36043,38.7608,32.8099,18.6192,6.41219
25.6382,16.3304,24.265,26.7064,6.2596,39.066,34.3357,20.6028,10.2269
23.3494,14.1942,22.1287,26.2486,12.2105,36.0142,31.7418,22.4339,8.39583
21.8236,11.9053,18.314,22.1287,16.0252,34.7935,30.3685,23.8072,3.66561
21.9761,13.126,19.5347,19.8399,16.3304,37.8453,33.7254,25.9434,4.12337
22.4339,12.6683,21.9761,19.9925,14.6519,40.897,37.2349,26.5538,5.19148
20.7554,8.24324,19.6873,18.6192,12.8209,41.5074,37.8453,26.096,-0.149088
22.7391,10.9898,21.5184,21.2132,17.5511,46.085,43.0333,33.115,-0.301676
26.4012,17.7037,28.3848,27.4693,22.1287,50.2049,48.8316,40.1341,5.64925
26.096,18.6192,32.1995,32.6573,21.5184,49.8997,48.679,40.2867,8.85359
24.5701,17.8563,32.5047,35.709,22.8917,50.0523,47.7635,42.1177,9.76912
23.1968,18.6192,30.3685,34.1832,22.2813,48.0686,47.4583,42.8807,8.39583
24.5701,21.8236,31.4366,33.878,19.2296,46.8479,48.2212,41.5074,9.15877
27.4693,24.8753,34.0306,35.2513,20.7554,49.8997,50.2049,41.9651,12.5157
27.1641,23.6546,29.3004,30.2159,21.671,50.2049,49.2894,40.5918,10.5321
24.1124,20.4503,20.4503,21.5184,14.4993,43.9488,41.66,33.4202,3.51302
21.0606,17.2459,15.72,15.8726,6.71736,36.9297,32.1995,26.096,-1.06461
21.2132,17.3985,17.3985,15.4149,6.2596,36.6246,32.1995,26.4012,0.919027
20.7554,18.6192,17.5511,14.9571,4.42855,36.9297,35.2513,27.0115,1.37679
17.3985,16.3304,12.6683,11.4476,-1.2172,31.284,29.7581,21.3658,-2.4379
15.72,12.8209,9.15877,8.85359,-3.50602,26.096,23.1968,16.9407,-5.33707
15.5675,10.0743,7.32771,7.78548,-3.65861,24.7227,22.2813,16.9407,-8.54142
16.1778,10.9898,8.09065,10.2269,-1.67497,26.4012,25.7908,20.2977,-10.0673
14.1942,10.0743,9.61653,12.6683,-2.89567,25.3331,27.1641,20.4503,-10.2199
10.2269,5.49666,7.4803,9.76912,-7.16813,19.9925,23.9598,17.3985,-11.8983
9.76912,3.81819,3.20784,3.66561,-6.40519,16.7882,20.908,16.6356,-14.4923
10.2269,3.20784,0.766439,0.613851,-7.32071,16.483,19.077,15.4149,-17.8493
11.7528,6.56477,7.17513,8.54842,-5.48966,22.2813,25.0279,19.6873,-15.713
13.7364,12.2105,13.5838,15.5675,1.37679,29.4529,32.1995,26.5538,-11.288
13.5838,11.295,10.5321,12.5157,3.36043,28.3848,30.8262,25.0279,-12.2035
13.5838,8.54842,7.78548,11.4476,2.75008,24.5701,28.2322,23.3494,-14.1872
14.8045,9.31135,8.701,13.4312,2.13973,24.8753,28.0796,24.1124,-14.6449
15.8726,12.5157,10.5321,14.1942,-1.82755,26.5538,26.7064,20.908,-13.5768
13.4312,11.6002,10.6846,14.4993,-3.81119,23.9598,22.7391,17.0933,-11.7458
8.39583,8.39583,11.9053,18.9244,2.4449,20.7554,21.671,20.7554,-8.08365
5.80184,8.85359,15.1097,24.4175,7.78548,21.3658,24.1124,25.6382,-5.33707
3.97078,8.24324,13.126,21.9761,3.20784,19.2296,23.1968,23.0443,-7.4733
4.73372,8.39583,11.1424,21.2132,4.12337,17.0933,24.5701,23.1968,-6.55777
6.86995,10.6846,14.0416,26.8589,9.92171,17.8563,29.1478,27.7745,-1.98014
6.10701,12.9735,17.5511,30.0633,10.2269,18.0089,30.8262,29.4529,2.4449
4.27596,15.72,20.2977,31.7418,12.9735,17.8563,32.6573,33.115,6.86995
3.51302,16.7882,21.0606,33.2676,14.9571,15.8726,32.0469,34.7935,8.24324
4.27596,17.7037,21.9761,32.6573,11.1424,12.6683,27.3167,30.9788,9.46394
2.75008,18.1614,23.0443,30.0633,8.85359,11.1424,25.6382,29.1478,10.5321
0.766439,16.3304,20.4503,24.7227,8.39583,11.6002,27.4693,29.3004,7.63289
3.36043,17.0933,17.7037,20.4503,6.10701,13.889,27.7745,27.0115,6.71736
5.19148,21.671,18.7718,20.2977,5.0389,16.0252,27.3167,24.5701,10.9898
6.10701,26.5538,20.908,21.8236,5.80184,18.4666,28.69,23.8072,13.5838
