EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-31.1244,23.1968,31.7418,31.8943,32.0469,-5.18448,18.7718,30.3685,25.7908
-32.1925,24.8753,33.5728,35.5565,39.5237,-5.79484,18.6192,32.5047,27.9271
-30.9718,23.1968,32.3521,36.7772,49.2894,-4.72672,21.8236,40.1341,25.9434
-28.683,17.8563,26.2486,32.0469,44.254,-5.0319,21.3658,39.9815,19.077
-28.683,14.4993,22.2813,26.8589,31.1314,-3.20084,17.0933,31.1314,15.72
-28.2252,15.2623,23.6546,26.7064,30.0633,-0.759439,14.8045,26.7064,17.8563
-27.6149,14.8045,25.9434,28.5374,35.4039,-3.04826,14.3468,28.9952,18.9244
-29.4459,11.9053,25.7908,27.7745,34.1832,-6.10001,12.6683,29.3004,17.0933
-28.683,12.0579,25.9434,25.0279,30.2159,-5.0319,11.7528,26.8589,17.0933
-27.1571,12.9735,23.9598,20.1451,27.1641,-5.79484,11.7528,24.8753,16.7882
-27.3097,13.126,21.671,19.2296,27.9271,-5.0319,12.3631,27.4693,16.0252
-27.1571,14.3468,23.1968,25.0279,33.2676,1.07161,12.9735,30.0633,18.314
-28.5304,13.889,22.7391,26.4012,32.1995,1.37679,8.701,26.2486,18.1614
-30.2089,12.3631,19.3821,22.8917,27.4693,-5.94742,3.97078,24.4175,15.5675
-32.9555,10.9898,17.5511,23.1968,30.0633,-11.288,3.20784,28.8426,16.3304
-33.108,12.6683,20.7554,28.5374,36.472,-6.71036,5.49666,33.7254,20.4503
-27.7675,16.6356,25.7908,32.0469,35.5565,2.59749,8.701,34.9461,21.671
-25.4787,17.7037,26.8589,28.9952,27.3167,3.81819,8.85359,32.3521,19.077
-27.4623,17.8563,26.4012,26.2486,23.3494,-2.28532,6.10701,30.0633,21.0606
-27.1571,17.0933,25.1805,24.7227,25.4857,-7.62589,3.20784,30.2159,23.8072
-23.1898,15.8726,26.096,26.2486,30.3685,-5.18448,5.0389,32.8099,21.8236
-18.7648,17.5511,31.5892,34.1832,36.1668,1.98714,11.295,37.0823,19.077
-20.1381,18.7718,34.7935,40.2867,39.2186,2.29232,14.9571,39.3711,19.2296
-23.9528,19.9925,35.2513,41.5074,40.1341,-1.52238,16.7882,39.2186,23.1968
-24.1054,20.1451,35.5565,41.3548,40.2867,-0.759439,19.8399,38.6082,26.096
-23.8002,18.314,34.4883,39.3711,38.6082,4.42855,23.9598,38.303,23.8072
-26.3942,16.3304,30.8262,33.2676,31.8943,3.97078,23.6546,34.6409,19.8399
-29.1408,13.126,24.7227,23.8072,21.8236,-5.48966,15.5675,27.4693,17.5511
-27.0045,11.295,20.2977,17.7037,15.5675,-9.30435,7.63289,20.6028,16.483
-24.7157,8.39583,13.7364,11.6002,11.4476,-4.87931,3.20784,13.126,9.46394
-28.0726,3.51302,8.85359,6.86995,7.93806,-7.77848,1.2242,9.61653,3.97078
-29.2934,4.73372,12.3631,9.61653,7.63289,-12.5087,2.75008,11.295,9.76912
-25.1735,9.15877,15.4149,11.4476,5.34407,-7.93106,4.58113,10.0743,14.3468
-22.2743,11.295,14.3468,10.0743,3.81819,-2.28532,5.49666,10.0743,11.7528
-22.1217,9.61653,12.3631,9.46394,7.02254,-2.13273,6.41219,14.6519,6.71736
-19.9855,6.86995,10.5321,10.9898,10.9898,-3.81119,7.17513,17.8563,3.51302
-20.2907,6.2596,11.9053,14.4993,12.3631,-8.38883,7.4803,17.8563,6.41219
-26.089,5.95442,15.72,17.5511,14.6519,-12.9665,6.71736,17.3985,10.2269
-26.6994,6.10701,17.8563,18.314,22.8917,-8.23624,9.31135,21.9761,8.39583
-21.3588,7.4803,17.0933,16.1778,30.0633,-0.454263,14.4993,30.2159,3.66561
-18.6122,8.54842,17.0933,15.8726,30.5211,0.613851,16.483,33.7254,4.12337
-20.4433,4.73372,16.3304,16.1778,24.5701,-3.81119,13.126,27.3167,5.19148
-24.258,-2.74308,11.295,12.6683,15.8726,-8.54142,7.93806,17.2459,-0.149088
-25.6312,-3.65861,10.2269,12.8209,15.5675,-8.54142,7.02254,16.3304,-0.301676
-25.6312,-1.36979,12.5157,16.483,18.314,-8.84659,5.95442,18.314,5.64925
-24.4105,-0.759439,14.8045,19.5347,17.8563,-9.60953,4.27596,16.0252,8.85359
-21.664,1.98714,19.077,23.1968,18.9244,-4.42155,6.56477,15.2623,9.76912
-24.4105,2.90267,20.1451,23.6546,18.7718,-1.98014,6.86995,17.5511,8.39583
-29.2934,2.13973,19.5347,23.502,19.3821,-5.94742,6.2596,21.8236,9.15877
-28.9882,2.29232,19.6873,23.502,20.1451,-8.54142,6.41219,20.908,12.5157
