EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
13.7364,0.0035,12.8209,3.66561,11.7528,27.6219,14.1942,21.0606,17.0933
16.3304,0.0035,28.5374,16.6356,23.1968,37.2349,31.7418,43.9488,24.8753
20.7554,0.0035,44.7117,32.8099,39.2186,48.8316,47.1531,57.3765,36.472
21.2132,0.0035,45.6272,42.7281,50.9678,52.6463,48.5264,57.5291,40.7444
13.889,0.0035,34.4883,41.5074,48.8316,43.6436,35.709,52.7989,33.878
9.15877,0.0035,21.671,27.9271,32.5047,26.2486,17.5511,43.3384,23.1968
14.0416,0.0035,17.2459,18.4666,23.6546,16.9407,8.54842,34.3357,20.4503
19.077,0.0035,23.1968,27.1641,34.6409,25.4857,18.1614,43.1858,23.8072
15.5675,0.0035,29.1478,36.3194,43.491,37.0823,31.1314,58.292,22.8917
10.0743,0.0035,28.2322,25.6382,31.284,35.0987,28.5374,48.5264,20.908
10.2269,0.0035,19.2296,3.20784,9.46394,20.4503,11.6002,17.2459,23.3494
9.92171,0.0035,6.2596,-11.8983,-2.59049,7.93806,-3.65861,-3.35343,23.502
4.58113,0.0035,2.59749,-7.16813,3.97078,9.92171,-1.36979,2.59749,21.8236
0.156088,0.0035,11.9053,12.5157,21.2132,19.077,11.4476,19.077,25.6382
5.34407,0.0035,21.2132,27.7745,32.3521,25.3331,18.7718,26.2486,29.7581
15.2623,0.0035,26.2486,30.3685,34.4883,31.7418,24.265,30.6736,24.5701
15.72,0.0035,27.6219,26.7064,33.2676,36.9297,30.8262,41.9651,15.1097
9.76912,0.0035,21.9761,22.8917,32.0469,31.7418,27.1641,47.4583,14.4993
9.61653,0.0035,16.3304,22.4339,33.4202,22.4339,17.2459,40.2867,23.0443
11.4476,0.0035,17.2459,20.7554,33.115,17.2459,12.8209,30.3685,28.9952
9.15877,0.0035,17.0933,12.8209,24.5701,12.2105,10.3795,25.4857,26.2486
6.41219,0.0035,14.8045,5.95442,16.483,11.295,8.24324,26.7064,17.7037
7.4803,0.0035,15.5675,4.42855,15.5675,14.0416,9.46394,26.2486,12.3631
