EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
-7.62589,3.05526,1.2242,9.76912,-11.7458,-2.13273,-3.35343,-5.33707,14.4993
-11.7458,-0.454263,-0.759439,6.41219,-10.2199,0.613851,-1.98014,-2.89567,2.29232
-10.9828,-4.72672,-1.52238,4.42855,-8.99918,0.156088,0.461263,-1.36979,-4.42155
-8.99918,-4.72672,-1.82755,1.83455,-13.119,-3.04826,-3.35343,-5.94742,-1.82755
-2.59049,-0.149088,-2.89567,-1.2172,-19.07,-6.55777,-11.288,-13.2716,3.97078
1.98714,3.97078,-5.64225,-4.11637,-24.5631,-8.84659,-12.9665,-17.3915,6.71736
-2.4379,2.13973,-9.60953,-7.77848,-27.1571,-9.91471,-12.3561,-18.307,6.86995
-5.79484,-5.18448,-14.9501,-14.0346,-26.5468,-11.7458,-19.5277,-20.5958,-1.06461
-3.65861,-8.694,-17.2389,-15.1027,-21.3588,-15.2553,-23.8002,-20.1381,-11.4406
-6.86295,-8.694,-16.0182,-7.62589,-13.119,-18.4596,-20.1381,-15.4079,-12.3561
-11.1354,-7.16813,-12.5087,0.766439,-6.2526,-16.476,-16.1708,-9.60953,-4.11637
-3.81119,-3.20084,-7.01554,5.64925,-2.59049,-11.7458,-14.4923,-5.48966,3.05526
3.51302,-2.4379,-2.59049,7.4803,2.13973,-7.93106,-9.15177,-0.759439,2.59749
-0.454263,-4.26896,-1.82755,7.93806,8.54842,-5.18448,-1.67497,4.88631,0.0035
-6.10001,-6.71036,-7.93106,1.52938,3.51302,-9.45694,-7.77848,-0.301676,-0.149088
-5.94742,-8.08365,-14.0346,-6.40519,-8.38883,-16.9337,-19.8329,-11.8983,3.36043
-5.94742,-6.86295,-13.2716,-6.40519,-9.45694,-16.9337,-19.07,-13.2716,5.49666
-8.23624,-4.42155,-10.9828,-3.96378,-3.35343,-12.2035,-12.3561,-8.08365,0.156088
-2.89567,-1.82755,-10.2199,-3.81119,-1.82755,-8.23624,-9.91471,-6.40519,-4.26896
2.90267,-4.42155,-12.2035,-6.10001,-7.4733,-5.18448,-9.30435,-10.0673,-4.11637
-0.912027,-6.2526,-10.3725,-2.59049,-10.0673,-1.06461,-3.50602,-10.5251,0.461263
-1.82755,-1.2172,-1.2172,9.00618,-6.40519,0.766439,-0.301676,-7.16813,7.02254
3.51302,4.42855,7.02254,17.0933,-3.65861,-1.06461,-2.89567,-5.0319,10.2269
2.13973,10.6846,16.0252,24.7227,5.34407,3.51302,3.81819,4.88631,15.1097
-4.11637,15.72,25.4857,34.3357,20.6028,10.5321,15.4149,20.7554,16.9407
2.59749,16.483,28.0796,37.9979,28.0796,11.6002,16.483,28.3848,10.2269
14.9571,15.2623,23.6546,33.878,25.4857,10.9898,12.9735,26.4012,4.42855
10.8372,11.4476,17.0933,27.4693,21.8236,7.63289,12.3631,22.5865,4.73372
-4.26896,4.58113,13.889,26.4012,22.2813,0.308676,8.54842,20.1451,10.3795
-13.4242,-3.04826,10.2269,25.3331,18.7718,-8.54142,-1.52238,12.2105,13.5838
-12.8139,-9.91471,-3.96378,10.6846,2.29232,-20.7484,-17.0863,-7.93106,2.29232
-4.72672,-12.5087,-19.9855,-7.77848,-14.1872,-29.5985,-31.4296,-27.9201,-12.2035
-1.98014,-10.8302,-20.4433,-11.1354,-16.3234,-26.2416,-35.2443,-31.1244,-7.01554
-9.76212,-8.08365,-7.77848,-0.759439,-12.2035,-15.713,-23.6476,-20.5958,11.7528
-12.6613,-6.71036,-3.35343,1.83455,-13.7294,-8.54142,-9.30435,-13.119,13.7364
