EEGFp1_REF,EEGFp2_REF,EEGF3_REF,EEGF4_REF,EEGC3_REF,EEGC4_REF,EEGP3_REF,EEGP4_REF,EEGO1_REF,EEGO2_REF,EEGF7_REF,EEGF8_REF,EEGT3_REF,EEGT4_REF,EEGT5_REF,EEGT6_REF,EEGCz_REF
-28.8356,23.502,-10.8302,-5.94742,-12.9665,-10.3725,-2.13273,-6.2526,5.95442,-20.901,-14.1872,7.32771,-1.67497,10.0743,24.4175,12.3631,-13.2716
-26.6994,24.8753,-8.38883,-2.59049,-10.9828,-8.23624,-1.98014,-6.10001,4.73372,-23.3424,-12.5087,10.8372,-1.82755,10.6846,23.0443,9.76912,-9.91471
-26.3942,25.3331,-7.62589,-1.98014,-11.7458,-6.55777,-4.72672,-7.32071,2.75008,-24.4105,-12.6613,12.0579,-6.55777,7.63289,19.2296,6.86995,-8.23624
-26.089,23.1968,-8.54142,-2.4379,-13.2716,-4.26896,-5.94742,-6.2526,2.75008,-22.8847,-13.2716,8.701,-11.288,4.88631,16.7882,-0.912027,-7.62589
-25.1735,21.5184,-8.38883,-3.35343,-12.3561,-1.82755,-1.82755,-1.06461,5.64925,-17.5441,-12.9665,3.81819,-10.2199,5.49666,14.9571,-1.36979,-6.71036
-25.7838,21.2132,-7.32071,-3.35343,-9.76212,0.308676,3.51302,3.97078,8.24324,-12.5087,-13.5768,0.308676,-8.694,3.81819,10.5321,3.51302,-5.0319
-27.0045,19.2296,-4.57413,-1.98014,-5.79484,1.98714,5.95442,6.2596,8.39583,-9.91471,-13.5768,-2.13273,-8.54142,0.613851,6.71736,-1.52238,-1.82755
-27.0045,16.7882,-1.36979,-0.454263,-2.13273,2.59749,6.71736,7.63289,9.31135,-7.93106,-13.119,-3.20084,-8.84659,0.0035,8.39583,-7.62589,0.308676
-25.6312,17.3985,0.919027,1.07161,-0.912027,3.97078,8.24324,9.92171,12.5157,-3.96378,-12.6613,0.919027,-7.77848,3.05526,14.3468,1.07161,1.07161
-25.0209,20.4503,1.68197,2.59749,-1.06461,7.32771,8.85359,11.7528,15.4149,-1.36979,-11.1354,9.31135,-4.26896,7.78548,19.9925,11.295,0.919027
-24.258,22.2813,1.37679,2.90267,0.0035,8.701,9.00618,11.4476,16.483,-2.59049,-7.32071,13.7364,-0.149088,11.7528,23.9598,12.3631,-0.454263
-20.1381,22.7391,2.75008,2.75008,3.51302,6.2596,9.76912,9.15877,16.9407,-3.04826,-1.36979,12.5157,4.42855,14.8045,27.9271,16.0252,-1.06461
-16.3234,24.1124,3.81819,2.90267,4.12337,3.51302,9.31135,5.95442,18.7718,-2.4379,1.37679,11.7528,5.49666,16.9407,32.8099,21.9761,-1.67497
-16.6286,25.7908,1.68197,1.37679,1.2242,2.13973,7.93806,3.81819,21.0606,-3.04826,0.461263,13.2786,3.36043,16.7882,36.6246,20.7554,-4.72672
-17.5441,24.5701,0.613851,-1.82755,0.766439,1.37679,6.56477,3.36043,20.908,-4.26896,1.98714,13.889,2.29232,15.1097,37.2349,16.1778,-7.01554
-17.5441,22.8917,0.766439,-3.04826,0.461263,-0.606851,4.42855,1.52938,17.8563,-6.2526,3.81819,13.5838,2.29232,15.2623,34.1832,14.4993,-8.54142
-17.6967,22.8917,0.0035,-1.67497,-2.28532,-2.13273,3.81819,-0.149088,14.3468,-7.01554,3.81819,14.4993,4.42855,17.5511,28.69,13.4312,-10.3725
-17.2389,22.1287,0.766439,-0.454263,-2.74308,0.0035,6.2596,1.68197,13.126,-6.40519,3.66561,14.4993,3.51302,15.2623,24.5701,11.7528,-8.54142
-15.5605,20.4503,4.27596,0.156088,0.0035,2.90267,7.78548,4.12337,12.6683,-6.2526,2.75008,11.4476,-3.96378,9.00618,21.8236,8.85359,-2.74308
-14.9501,19.6873,6.56477,1.2242,0.461263,2.75008,5.95442,3.20784,9.61653,-9.15177,0.613851,7.32771,-10.2199,4.42855,16.483,-0.149088,0.613851
-17.3915,20.1451,5.34407,3.05526,-2.28532,2.29232,3.20784,1.83455,5.49666,-14.4923,-3.96378,3.97078,-15.5605,0.461263,9.46394,-10.2199,0.308676
-19.9855,19.6873,4.12337,5.0389,-3.35343,5.34407,2.90267,4.58113,4.27596,-15.1027,-8.99918,3.81819,-21.9691,-1.52238,7.17513,-9.91471,1.98714
-20.901,17.0933,4.12337,6.56477,-2.13273,7.93806,1.98714,7.17513,4.88631,-11.8983,-9.76212,4.88631,-25.6312,1.07161,8.24324,-4.87931,3.66561
-20.5958,16.0252,3.97078,6.56477,-2.59049,6.10701,-1.2172,4.58113,3.97078,-10.0673,-6.71036,5.95442,-24.4105,6.10701,9.46394,0.461263,0.461263
-20.1381,19.077,2.90267,7.02254,-4.26896,3.81819,-2.59049,2.59749,3.81819,-8.54142,-4.72672,7.93806,-21.0536,10.9898,11.295,9.92171,-3.20084
-21.0536,22.4339,0.461263,7.78548,-7.4733,2.90267,-3.96378,2.13973,2.29232,-9.15177,-6.40519,9.46394,-22.8847,13.7364,11.6002,14.1942,-3.96378
-22.1217,22.7391,-0.759439,7.32771,-9.30435,1.37679,-7.16813,-0.454263,-2.4379,-13.4242,-5.94742,10.5321,-26.2416,13.7364,9.76912,9.00618,-3.65861
-21.664,22.2813,1.52938,9.00618,-5.33707,3.20784,-6.55777,-1.2172,-3.65861,-16.1708,-1.2172,13.889,-25.9364,14.3468,10.6846,4.42855,-2.4379
-21.5114,22.1287,3.36043,11.7528,-0.759439,6.86995,-1.82755,0.308676,0.461263,-16.0182,0.461263,15.1097,-25.9364,13.7364,12.2105,3.66561,-0.454263
-22.5795,20.7554,3.81819,10.0743,-0.759439,7.02254,1.2242,1.07161,3.81819,-16.0182,-2.59049,7.63289,-28.0726,8.39583,10.3795,2.75008,1.37679
-23.9528,19.9925,5.0389,9.61653,0.0035,7.93806,4.42855,4.88631,6.10701,-13.5768,-3.35343,0.461263,-30.2089,4.88631,8.54842,1.37679,5.0389
-24.4105,20.908,6.71736,14.4993,5.49666,14.8045,10.9898,14.3468,10.3795,-6.55777,1.2242,5.49666,-29.1408,6.86995,11.1424,1.68197,10.2269
-23.8002,20.1451,8.09065,18.6192,10.0743,22.4339,16.1778,21.9761,14.3468,-2.13273,5.34407,13.126,-24.1054,8.701,14.8045,2.13973,13.7364
-23.3424,19.077,9.46394,17.8563,10.2269,25.0279,17.8563,24.265,16.9407,-1.06461,5.34407,11.7528,-20.901,10.9898,15.4149,3.51302,16.1778
-22.5795,18.9244,11.1424,16.6356,10.6846,25.6382,21.3658,26.7064,22.4339,4.42855,5.34407,9.46394,-19.6803,15.8726,17.8563,8.85359,18.6192
-21.664,18.1614,11.6002,19.077,13.7364,28.9952,27.4693,32.6573,32.1995,14.6519,8.39583,15.4149,-14.4923,21.9761,28.3848,19.2296,19.6873
-22.1217,17.5511,12.3631,22.8917,16.483,32.3521,28.69,36.1668,36.9297,21.671,11.6002,21.2132,-8.08365,27.4693,38.6082,31.7418,20.4503
-22.4269,16.1778,13.7364,23.8072,16.0252,30.8262,22.4339,32.1995,30.6736,19.6873,12.8209,19.2296,-10.9828,25.9434,37.0823,32.1995,19.8399
-21.3588,12.3631,13.889,22.2813,13.5838,26.2486,16.9407,26.096,22.8917,14.3468,11.7528,16.3304,-17.2389,20.4503,31.1314,21.2132,17.0933
-20.901,7.63289,11.6002,20.908,10.0743,22.5865,17.5511,23.1968,22.8917,13.5838,8.54842,16.1778,-16.9337,23.502,31.5892,22.5865,14.0416
-21.8166,5.80184,8.85359,18.4666,7.78548,20.1451,18.314,21.9761,23.9598,12.2105,4.42855,14.8045,-18.6122,28.0796,32.8099,31.5892,12.3631
-22.8847,5.49666,7.78548,15.1097,8.701,16.7882,14.6519,17.7037,18.0089,4.42855,3.51302,11.295,-23.3424,19.6873,27.1641,23.502,12.2105
-22.8847,3.05526,8.09065,12.9735,9.46394,10.5321,9.46394,9.76912,9.61653,-7.01554,4.42855,5.80184,-24.7157,6.86995,19.9925,10.2269,10.3795
-21.664,-0.301676,7.78548,11.1424,6.71736,5.49666,6.86995,4.88631,6.41219,-11.288,3.51302,2.4449,-26.2416,3.97078,16.9407,12.5157,6.2596
-21.8166,-1.98014,6.41219,9.00618,3.81819,6.41219,6.71736,7.78548,8.39583,-6.2526,1.2242,3.66561,-30.9718,7.63289,15.5675,15.72,3.81819
-23.8002,-2.59049,4.42855,7.78548,3.81819,9.15877,7.93806,12.8209,11.295,-1.36979,-0.301676,4.42855,-32.3451,7.17513,14.6519,8.85359,3.51302
-24.4105,-2.59049,2.4449,9.15877,4.88631,10.3795,11.1424,15.4149,15.2623,1.68197,-0.454263,3.66561,-26.3942,6.56477,17.5511,6.2596,3.66561
-23.3424,-2.59049,3.36043,12.8209,4.58113,12.3631,13.2786,16.6356,18.9244,4.73372,0.308676,4.27596,-22.2743,11.4476,21.8236,14.4993,5.95442
-22.5795,-2.59049,6.2596,13.889,3.97078,12.9735,11.6002,15.8726,19.077,6.10701,1.52938,7.4803,-22.7321,14.3468,23.1968,20.4503,7.32771
-23.495,-1.82755,6.71736,12.0579,3.97078,9.31135,9.15877,13.126,17.3985,5.34407,2.4449,10.3795,-20.4433,14.1942,24.4175,19.2296,3.81819
-24.8683,-1.52238,5.19148,11.295,3.05526,6.41219,7.4803,10.5321,16.6356,3.81819,2.75008,9.46394,-16.9337,16.483,27.1641,21.671,0.613851
-25.1735,-1.06461,4.73372,11.9053,1.2242,6.71736,6.10701,8.701,16.483,2.13973,3.20784,7.32771,-16.0182,16.7882,30.0633,27.4693,1.37679
-24.8683,0.308676,5.34407,11.6002,0.156088,6.41219,4.58113,6.56477,16.1778,-1.52238,4.58113,8.09065,-14.7975,13.5838,31.8943,24.4175,2.29232
-25.1735,-0.149088,5.80184,10.0743,1.2242,5.19148,3.05526,5.19148,14.0416,-5.94742,5.19148,9.00618,-12.3561,11.295,31.5892,16.6356,2.59749
-26.2416,-2.28532,5.80184,9.61653,2.29232,5.95442,2.59749,4.27596,10.3795,-8.99918,4.12337,8.85359,-13.4242,9.92171,28.9952,16.1778,5.19148
-27.3097,-2.59049,7.32771,10.6846,4.12337,8.24324,5.0389,5.0389,8.85359,-9.45694,5.0389,8.39583,-16.1708,10.6846,25.9434,18.6192,8.701
-27.0045,-0.912027,9.92171,13.4312,7.93806,10.8372,9.31135,9.46394,11.7528,-4.87931,9.31135,8.85359,-14.1872,14.4993,24.7227,16.3304,12.0579
-26.8519,-0.606851,11.9053,17.5511,11.4476,15.1097,14.3468,16.3304,16.6356,2.59749,11.7528,11.4476,-9.76212,17.5511,24.7227,16.1778,15.72
-25.9364,-1.2172,14.6519,20.6028,15.8726,20.1451,19.9925,22.5865,21.8236,9.61653,14.6519,15.1097,-7.16813,19.3821,24.8753,20.6028,20.1451
-24.4105,-0.912027,19.077,21.8236,21.5184,24.7227,24.7227,27.3167,27.1641,14.1942,20.1451,17.2459,-4.26896,20.2977,27.3167,23.0443,24.7227
-24.7157,-1.06461,20.2977,21.8236,24.1124,26.7064,27.4693,29.9107,31.8943,15.2623,23.0443,16.6356,-0.149088,21.3658,32.9625,24.7227,26.096
-24.7157,-1.82755,18.314,21.5184,23.0443,27.1641,30.3685,31.8943,36.0142,16.7882,23.502,17.5511,3.20784,26.8589,39.066,30.3685,25.0279
-22.4269,-1.06461,19.077,24.4175,24.7227,30.8262,34.1832,36.472,41.0496,21.5184,26.096,23.3494,3.97078,33.7254,43.3384,36.472,27.4693
-20.7484,1.68197,21.671,29.3004,29.4529,36.9297,35.8616,40.897,43.491,27.0115,29.1478,28.8426,5.80184,37.8453,46.8479,41.0496,32.0469
-21.5114,4.27596,21.5184,29.6055,29.7581,37.2349,32.5047,39.5237,40.5918,28.5374,28.69,28.8426,9.31135,39.2186,50.0523,45.0169,31.5892
-21.9691,3.81819,21.8236,26.7064,26.096,31.5892,27.3167,33.5728,37.0823,24.1124,27.7745,25.1805,8.701,36.7772,51.7308,43.1858,28.0796
-21.0536,0.919027,24.4175,26.5538,26.8589,29.4529,28.5374,31.1314,39.3711,20.908,28.2322,23.3494,5.80184,34.6409,53.867,40.1341,29.4529
-20.2907,-0.606851,25.1805,28.2322,30.0633,31.4366,33.878,32.9625,44.4065,21.0606,28.8426,23.3494,4.73372,34.7935,55.2403,41.0496,32.1995
-20.5958,0.308676,22.4339,26.8589,27.0115,30.6736,32.3521,32.0469,42.2703,18.1614,27.7745,22.1287,4.12337,30.3685,48.2212,35.2513,30.0633
-22.4269,1.37679,20.1451,25.3331,21.2132,29.1478,26.4012,29.6055,36.0142,14.3468,24.4175,18.9244,1.52938,23.8072,39.066,27.9271,27.7745
-25.6312,1.37679,20.6028,25.7908,22.1287,30.6736,27.1641,31.284,35.4039,14.3468,23.6546,15.72,-0.454263,24.8753,37.3875,26.7064,30.0633
-25.6312,1.98714,22.4339,24.8753,27.4693,31.5892,32.6573,34.3357,37.5401,16.1778,28.0796,14.0416,1.98714,26.7064,36.3194,21.2132,31.4366
-23.495,2.13973,22.7391,23.6546,27.6219,30.2159,33.7254,34.3357,36.7772,17.0933,30.0633,13.889,3.66561,24.7227,30.8262,15.2623,29.4529
-23.3424,0.766439,20.908,23.502,24.265,29.1478,30.9788,33.115,34.6409,18.314,28.9952,15.2623,1.37679,26.2486,28.69,19.8399,27.6219
-22.5795,0.0035,19.2296,23.3494,23.6546,28.9952,29.6055,33.2676,33.878,19.2296,31.5892,17.0933,1.07161,28.2322,32.5047,26.7064,26.7064
-20.4433,1.98714,19.077,23.1968,24.265,28.2322,28.3848,32.6573,33.2676,17.2459,34.4883,17.2459,0.613851,25.7908,36.0142,25.7908,25.9434
-20.4433,3.97078,19.6873,22.7391,22.4339,25.6382,23.1968,27.7745,28.0796,12.0579,32.6573,17.5511,-3.81119,23.8072,35.2513,21.671,24.8753
-21.8166,3.20784,19.9925,21.9761,18.9244,22.7391,16.9407,20.908,20.908,6.2596,30.9788,18.6192,-5.94742,25.6382,33.4202,19.8399,23.6546
-20.4433,3.36043,20.2977,22.7391,18.7718,23.3494,17.2459,19.2296,20.6028,5.49666,34.0306,20.908,-2.4379,28.5374,34.9461,19.3821,23.3494
-17.6967,5.80184,20.908,23.8072,22.5865,26.5538,22.4339,22.8917,26.4012,9.76912,40.5918,24.265,3.81819,29.9107,40.2867,17.3985,23.502
-19.3751,5.19148,20.7554,21.8236,23.6546,26.4012,24.265,23.8072,28.0796,10.3795,43.6436,25.0279,5.64925,30.2159,42.5755,15.8726,22.1287
-23.8002,2.13973,20.1451,19.8399,23.6546,24.7227,26.2486,23.3494,28.3848,9.31135,41.66,23.1968,3.66561,30.5211,40.1341,17.3985,22.1287
-25.6312,1.37679,21.671,20.4503,27.4693,27.6219,32.0469,27.3167,34.0306,12.9735,41.66,21.8236,5.0389,30.0633,39.5237,17.7037,25.3331
-25.0209,2.29232,23.1968,22.2813,30.9788,33.5728,36.3194,33.878,39.6763,19.6873,45.1695,24.4175,10.2269,33.5728,43.0333,18.6192,28.2322
-26.089,1.83455,22.4339,25.1805,29.6055,37.3875,35.709,37.6927,40.4393,24.4175,44.7117,29.4529,13.2786,41.5074,44.8643,20.2977,29.7581
-28.0726,0.613851,22.1287,28.0796,26.8589,37.6927,33.115,36.3194,36.0142,23.3494,40.2867,32.3521,10.5321,42.8807,41.5074,17.5511,30.5211
-27.6149,0.0035,23.3494,27.3167,25.7908,36.6246,31.7418,34.0306,32.5047,22.2813,39.3711,32.3521,6.41219,40.1341,40.4393,18.9244,30.0633
-26.8519,-0.301676,22.7391,25.6382,24.8753,35.8616,31.1314,34.0306,34.3357,24.5701,41.8125,32.8099,6.71736,43.6436,45.4747,27.3167,28.9952
-27.6149,-0.606851,21.3658,24.5701,24.1124,35.0987,30.0633,34.3357,35.709,24.7227,43.7962,33.878,10.8372,46.3902,48.2212,30.5211,29.1478
-26.5468,0.0035,22.7391,23.1968,23.6546,34.0306,28.8426,34.1832,34.1832,23.1968,44.8643,33.2676,13.2786,43.6436,46.5428,29.6055,30.2159
-23.8002,1.68197,25.0279,23.3494,23.0443,33.7254,29.7581,34.4883,36.3194,23.9598,45.3221,31.5892,12.9735,43.491,47.1531,30.5211,31.284
-23.495,2.4449,26.5538,25.1805,25.1805,34.0306,33.7254,35.709,41.66,25.3331,45.9324,30.0633,16.0252,44.254,50.0523,28.9952,33.115
-25.9364,0.919027,27.6219,25.7908,28.5374,33.5728,36.0142,35.4039,43.3384,24.4175,46.085,28.0796,19.5347,39.9815,50.6626,23.6546,34.3357
-25.9364,0.0035,28.2322,25.7908,28.8426,33.878,35.5565,35.709,42.5755,25.4857,46.2376,28.5374,18.9244,39.6763,51.4256,21.5184,32.9625
-23.9528,0.766439,29.1478,27.6219,27.7745,35.709,35.8616,38.303,44.7117,29.3004,47.7635,31.5892,19.9925,46.085,53.867,27.1641,31.8943
-24.258,2.29232,28.8426,29.6055,27.6219,36.6246,37.0823,39.2186,45.6272,29.4529,47.4583,33.2676,21.2132,46.3902,53.4092,31.284,33.4202
-25.3261,4.58113,27.7745,29.9107,29.7581,37.6927,38.1504,39.9815,44.5591,29.7581,47.0005,34.4883,19.6873,43.3384,52.1885,30.8262,35.5565
-25.1735,5.49666,27.4693,29.7581,32.0469,40.2867,39.066,41.8125,43.9488,33.115,47.0005,35.709,18.0089,46.6954,53.5618,32.5047,36.0142
-24.7157,4.88631,25.9434,29.3004,30.2159,40.5918,37.3875,40.4393,40.5918,32.8099,45.4747,35.2513,17.2459,50.8152,52.0359,33.7254,34.3357
-24.8683,3.66561,22.8917,27.7745,26.2486,38.303,34.1832,36.9297,37.5401,29.6055,43.7962,33.115,19.5347,48.679,49.5945,31.4366,31.1314
-26.6994,1.98714,21.2132,26.2486,24.1124,37.0823,33.878,36.1668,39.2186,28.8426,42.1177,32.0469,21.5184,47.9161,52.1885,31.284,28.8426
-27.4623,1.98714,23.3494,25.3331,26.2486,38.303,36.1668,37.9979,41.3548,30.2159,42.1177,33.7254,22.7391,51.8833,56.461,32.8099,29.3004
-25.7838,3.97078,26.4012,24.7227,29.7581,40.2867,37.5401,39.6763,41.9651,31.1314,45.0169,35.2513,27.1641,51.8833,58.9024,33.4202,30.2159
-25.4787,4.12337,26.8589,23.3494,30.0633,40.1341,36.7772,38.9134,42.7281,30.3685,46.085,35.5565,28.9952,46.6954,59.2076,34.1832,30.2159
-26.5468,2.75008,26.5538,22.4339,28.9952,38.9134,36.9297,37.9979,44.7117,30.3685,44.254,37.3875,28.0796,46.3902,59.6653,35.4039,30.8262
-26.3942,3.20784,27.1641,23.9598,30.5211,40.7444,40.1341,39.5237,47.3057,31.5892,45.3221,39.9815,29.9107,51.8833,62.5645,37.8453,32.6573
-26.3942,3.51302,27.6219,26.4012,33.4202,44.4065,43.0333,41.0496,47.1531,31.8943,47.7635,40.4393,31.284,52.6463,64.5481,37.8453,34.9461
-27.4623,1.52938,28.69,27.6219,35.0987,46.3902,43.7962,41.9651,45.3221,31.5892,46.6954,38.303,28.2322,48.2212,61.9541,33.115,37.3875
-27.0045,-0.454263,30.5211,26.5538,35.8616,45.1695,43.0333,41.9651,44.1014,31.1314,45.6272,35.709,26.4012,46.8479,58.5972,29.1478,37.8453
-25.3261,-0.759439,31.284,23.6546,34.6409,41.2022,40.1341,38.6082,41.2022,29.1478,46.6954,32.0469,29.1478,46.085,56.7662,30.5211,34.6409
-25.1735,-1.52238,30.0633,22.4339,30.5211,38.1504,35.5565,34.0306,37.3875,26.2486,44.5591,27.0115,28.69,40.7444,55.5454,32.8099,31.5892
-25.4787,-2.13273,28.69,22.7391,26.7064,38.6082,32.6573,34.3357,36.9297,26.5538,40.5918,25.4857,25.4857,36.0142,54.9351,30.9788,32.5047
-25.6312,-1.2172,27.3167,21.8236,25.0279,38.7608,31.8943,36.3194,38.9134,27.1641,38.303,27.6219,26.8589,36.6246,57.3765,28.3848,32.9625
-26.8519,-0.149088,25.3331,19.9925,23.3494,34.7935,29.7581,32.9625,37.0823,24.265,37.0823,28.8426,28.5374,39.9815,58.1394,30.2159,29.4529
-28.3778,-1.36979,24.4175,20.908,22.5865,31.5892,27.1641,28.3848,32.6573,21.8236,36.472,28.69,26.4012,41.2022,54.0196,33.115,27.3167
-28.3778,-3.50602,25.1805,23.9598,23.9598,33.7254,28.2322,29.4529,32.1995,22.4339,36.9297,28.3848,23.3494,38.7608,50.5101,32.3521,29.7581
-27.6149,-4.87931,25.0279,24.5701,25.6382,36.9297,31.4366,33.5728,34.4883,24.4175,37.8453,28.69,23.502,38.6082,50.5101,30.2159,32.3521
-28.683,-6.10001,23.1968,23.3494,25.7908,38.9134,32.8099,35.5565,36.0142,25.6382,38.4556,28.5374,24.1124,39.6763,50.3575,27.7745,32.5047
-30.0563,-6.2526,24.7227,24.5701,28.2322,40.4393,33.7254,36.3194,37.5401,27.0115,39.8289,27.1641,24.4175,36.3194,50.3575,25.4857,34.0306
-28.9882,-5.79484,28.8426,27.1641,32.8099,40.7444,35.5565,36.3194,38.9134,28.5374,41.8125,25.7908,25.1805,32.8099,50.9678,28.9952,36.6246
-26.3942,-5.79484,28.5374,27.6219,33.5728,40.2867,35.8616,35.8616,39.5237,29.6055,41.8125,25.3331,25.3331,33.7254,52.1885,35.4039,35.8616
-25.3261,-5.18448,26.4012,26.2486,33.2676,42.8807,36.7772,38.1504,42.2703,32.9625,43.0333,27.3167,29.6055,37.9979,55.698,38.1504,35.5565
-26.5468,-4.57413,28.3848,26.5538,36.472,46.8479,39.3711,41.0496,44.8643,35.2513,45.4747,28.8426,32.9625,39.6763,59.055,37.6927,39.8289
-27.6149,-6.55777,31.1314,27.7745,39.066,46.085,39.066,39.6763,41.9651,32.1995,46.5428,26.5538,28.69,36.9297,57.3765,37.8453,42.2703
-26.089,-8.84659,31.4366,27.4693,39.6763,44.7117,38.7608,39.2186,40.1341,32.1995,47.4583,25.6382,27.0115,36.9297,57.3765,40.1341,40.897
-23.495,-8.38883,32.8099,28.3848,42.7281,48.9842,44.254,45.6272,47.4583,39.8289,51.273,30.6736,33.878,43.9488,63.9378,44.5591,42.2703
-21.664,-7.93106,36.1668,32.0469,45.7798,53.2566,48.5264,51.273,53.5618,45.7798,54.6299,35.8616,38.1504,49.2894,67.2947,48.2212,45.1695
-22.1217,-9.76212,35.2513,34.9461,42.7281,51.8833,45.3221,49.2894,50.2049,42.7281,51.1204,35.8616,33.5728,45.1695,64.0904,49.1368,44.254
-24.4105,-11.4406,32.3521,34.1832,40.1341,48.5264,42.7281,45.6272,45.9324,39.066,45.6272,34.7935,30.3685,39.9815,62.1067,48.8316,42.8807
-25.6312,-11.7458,34.3357,31.7418,43.7962,48.679,45.9324,47.4583,47.7635,42.2703,46.3902,34.9461,34.6409,43.3384,63.1748,46.3902,45.4747
-24.8683,-12.2035,37.8453,30.9788,46.2376,51.5782,48.5264,50.9678,50.2049,45.7798,50.6626,35.8616,37.2349,48.679,63.3274,44.4065,47.7635
-23.6476,-12.0509,37.3875,31.5892,42.7281,52.7989,46.2376,50.3575,49.4419,44.254,51.4256,37.8453,34.0306,48.9842,63.6326,47.0005,46.085
-24.258,-11.1354,35.0987,32.1995,39.8289,50.8152,42.5755,46.8479,47.7635,40.7444,49.2894,37.9979,34.1832,47.9161,63.7852,48.5264,42.7281
-24.258,-9.76212,35.2513,32.5047,42.2703,48.8316,43.7962,46.2376,49.1368,40.7444,49.5945,35.5565,39.6763,48.9842,65.3111,46.8479,42.2703
-21.9691,-8.08365,37.3875,32.6573,45.7798,50.8152,48.0686,48.9842,52.9515,44.8643,51.5782,34.7935,43.1858,51.273,70.4991,50.3575,44.7117
-20.7484,-7.62589,36.3194,32.5047,42.8807,53.7144,46.5428,49.2894,51.7308,44.8643,49.1368,35.0987,39.066,51.8833,72.1775,56.1558,45.3221
-22.2743,-9.15177,32.9625,32.0469,36.7772,52.4937,40.7444,45.1695,47.0005,40.4393,44.8643,34.6409,33.878,49.1368,68.2102,54.1722,42.7281
-24.1054,-10.6776,32.1995,31.8943,36.3194,49.8997,42.5755,43.1858,48.9842,39.066,45.7798,34.1832,37.2349,47.0005,69.2783,54.1722,42.8807
-24.4105,-11.288,35.2513,31.4366,40.5918,49.7471,50.2049,46.085,55.3929,41.66,51.4256,34.3357,45.0169,49.2894,76.2974,62.4119,46.8479
-23.8002,-13.119,37.5401,30.3685,43.0333,51.4256,52.3411,50.0523,55.3929,43.491,54.9351,33.878,46.3902,53.7144,76.2974,64.243,49.1368
-24.4105,-15.4079,35.8616,29.6055,41.0496,52.6463,47.6109,50.3575,49.4419,41.3548,51.1204,32.3521,38.4556,54.3247,68.2102,57.8343,48.3738
-26.6994,-14.9501,32.0469,29.6055,37.0823,51.5782,43.1858,46.3902,44.5591,36.472,44.4065,31.5892,28.5374,49.4419,61.649,54.1722,47.4583
-29.5985,-12.3561,29.3004,31.1314,35.2513,49.1368,42.4229,43.1858,43.491,34.3357,43.491,32.9625,24.5701,45.7798,60.5808,53.5618,46.085
