EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-24.7157,-10.0673,-18.0019,-9.45694,-3.50602,-12.8139,-3.20084,12.5157,-16.476
-23.3424,-7.01554,-11.7458,-2.13273,3.81819,-9.45694,1.37679,15.4149,-11.5932
-21.664,-5.79484,-7.4733,3.05526,11.1424,-8.694,5.95442,17.3985,-6.55777
-23.0373,-6.86295,-9.15177,1.07161,11.295,-11.8983,2.13973,14.4993,-6.10001
-25.1735,-9.45694,-14.9501,-4.11637,7.17513,-18.307,-7.93106,7.93806,-10.3725
-26.3942,-11.288,-17.8493,-6.40519,4.73372,-23.1898,-14.7975,1.52938,-12.5087
-26.5468,-10.5251,-14.9501,-2.89567,7.63289,-21.2062,-13.882,-0.149088,-10.0673
-25.9364,-7.4733,-9.60953,4.27596,15.2623,-16.6286,-9.60953,5.19148,-6.55777
-24.8683,-3.81119,-5.18448,9.92171,23.0443,-12.8139,-5.18448,14.4993,-4.42155
-23.0373,-2.28532,-3.96378,9.00618,22.8917,-8.84659,-0.301676,21.3658,-5.94742
-22.7321,-4.26896,-7.4733,1.68197,13.889,-8.38883,1.07161,22.2813,-11.5932
-25.3261,-8.08365,-11.8983,-4.26896,6.41219,-11.5932,-1.52238,21.2132,-16.3234
-28.683,-10.8302,-13.882,-4.26896,5.34407,-14.3398,-2.59049,22.7391,-16.3234
-28.8356,-10.8302,-12.9665,-2.13273,5.95442,-14.1872,-1.67497,24.4175,-13.2716
-26.6994,-8.38883,-10.9828,-1.98014,4.73372,-12.5087,-1.82755,23.0443,-9.91471
-26.3942,-7.62589,-11.7458,-4.72672,2.75008,-12.6613,-6.55777,19.2296,-8.23624
-26.089,-8.54142,-13.2716,-5.94742,2.75008,-13.2716,-11.288,16.7882,-7.62589
-25.1735,-8.38883,-12.3561,-1.82755,5.64925,-12.9665,-10.2199,14.9571,-6.71036
-25.7838,-7.32071,-9.76212,3.51302,8.24324,-13.5768,-8.694,10.5321,-5.0319
-27.0045,-4.57413,-5.79484,5.95442,8.39583,-13.5768,-8.54142,6.71736,-1.82755
-27.0045,-1.36979,-2.13273,6.71736,9.31135,-13.119,-8.84659,8.39583,0.308676
-25.6312,0.919027,-0.912027,8.24324,12.5157,-12.6613,-7.77848,14.3468,1.07161
-25.0209,1.68197,-1.06461,8.85359,15.4149,-11.1354,-4.26896,19.9925,0.919027
-24.258,1.37679,0.0035,9.00618,16.483,-7.32071,-0.149088,23.9598,-0.454263
-20.1381,2.75008,3.51302,9.76912,16.9407,-1.36979,4.42855,27.9271,-1.06461
-16.3234,3.81819,4.12337,9.31135,18.7718,1.37679,5.49666,32.8099,-1.67497
-16.6286,1.68197,1.2242,7.93806,21.0606,0.461263,3.36043,36.6246,-4.72672
-17.5441,0.613851,0.766439,6.56477,20.908,1.98714,2.29232,37.2349,-7.01554
-17.5441,0.766439,0.461263,4.42855,17.8563,3.81819,2.29232,34.1832,-8.54142
-17.6967,0.0035,-2.28532,3.81819,14.3468,3.81819,4.42855,28.69,-10.3725
-17.2389,0.766439,-2.74308,6.2596,13.126,3.66561,3.51302,24.5701,-8.54142
-15.5605,4.27596,0.0035,7.78548,12.6683,2.75008,-3.96378,21.8236,-2.74308
-14.9501,6.56477,0.461263,5.95442,9.61653,0.613851,-10.2199,16.483,0.613851
-17.3915,5.34407,-2.28532,3.20784,5.49666,-3.96378,-15.5605,9.46394,0.308676
-19.9855,4.12337,-3.35343,2.90267,4.27596,-8.99918,-21.9691,7.17513,1.98714
-20.901,4.12337,-2.13273,1.98714,4.88631,-9.76212,-25.6312,8.24324,3.66561
-20.5958,3.97078,-2.59049,-1.2172,3.97078,-6.71036,-24.4105,9.46394,0.461263
-20.1381,2.90267,-4.26896,-2.59049,3.81819,-4.72672,-21.0536,11.295,-3.20084
-21.0536,0.461263,-7.4733,-3.96378,2.29232,-6.40519,-22.8847,11.6002,-3.96378
-22.1217,-0.759439,-9.30435,-7.16813,-2.4379,-5.94742,-26.2416,9.76912,-3.65861
-21.664,1.52938,-5.33707,-6.55777,-3.65861,-1.2172,-25.9364,10.6846,-2.4379
-21.5114,3.36043,-0.759439,-1.82755,0.461263,0.461263,-25.9364,12.2105,-0.454263
-22.5795,3.81819,-0.759439,1.2242,3.81819,-2.59049,-28.0726,10.3795,1.37679
-23.9528,5.0389,0.0035,4.42855,6.10701,-3.35343,-30.2089,8.54842,5.0389
-24.4105,6.71736,5.49666,10.9898,10.3795,1.2242,-29.1408,11.1424,10.2269
-23.8002,8.09065,10.0743,16.1778,14.3468,5.34407,-24.1054,14.8045,13.7364
-23.3424,9.46394,10.2269,17.8563,16.9407,5.34407,-20.901,15.4149,16.1778
-22.5795,11.1424,10.6846,21.3658,22.4339,5.34407,-19.6803,17.8563,18.6192
-21.664,11.6002,13.7364,27.4693,32.1995,8.39583,-14.4923,28.3848,19.6873
-22.1217,12.3631,16.483,28.69,36.9297,11.6002,-8.08365,38.6082,20.4503
-22.4269,13.7364,16.0252,22.4339,30.6736,12.8209,-10.9828,37.0823,19.8399
-21.3588,13.889,13.5838,16.9407,22.8917,11.7528,-17.2389,31.1314,17.0933
-20.901,11.6002,10.0743,17.5511,22.8917,8.54842,-16.9337,31.5892,14.0416
-21.8166,8.85359,7.78548,18.314,23.9598,4.42855,-18.6122,32.8099,12.3631
-22.8847,7.78548,8.701,14.6519,18.0089,3.51302,-23.3424,27.1641,12.2105
-22.8847,8.09065,9.46394,9.46394,9.61653,4.42855,-24.7157,19.9925,10.3795
-21.664,7.78548,6.71736,6.86995,6.41219,3.51302,-26.2416,16.9407,6.2596
-21.8166,6.41219,3.81819,6.71736,8.39583,1.2242,-30.9718,15.5675,3.81819
-23.8002,4.42855,3.81819,7.93806,11.295,-0.301676,-32.3451,14.6519,3.51302
-24.4105,2.4449,4.88631,11.1424,15.2623,-0.454263,-26.3942,17.5511,3.66561
-23.3424,3.36043,4.58113,13.2786,18.9244,0.308676,-22.2743,21.8236,5.95442
-22.5795,6.2596,3.97078,11.6002,19.077,1.52938,-22.7321,23.1968,7.32771
-23.495,6.71736,3.97078,9.15877,17.3985,2.4449,-20.4433,24.4175,3.81819
-24.8683,5.19148,3.05526,7.4803,16.6356,2.75008,-16.9337,27.1641,0.613851
-25.1735,4.73372,1.2242,6.10701,16.483,3.20784,-16.0182,30.0633,1.37679
-24.8683,5.34407,0.156088,4.58113,16.1778,4.58113,-14.7975,31.8943,2.29232
-25.1735,5.80184,1.2242,3.05526,14.0416,5.19148,-12.3561,31.5892,2.59749
-26.2416,5.80184,2.29232,2.59749,10.3795,4.12337,-13.4242,28.9952,5.19148
-27.3097,7.32771,4.12337,5.0389,8.85359,5.0389,-16.1708,25.9434,8.701
-27.0045,9.92171,7.93806,9.31135,11.7528,9.31135,-14.1872,24.7227,12.0579
-26.8519,11.9053,11.4476,14.3468,16.6356,11.7528,-9.76212,24.7227,15.72
-25.9364,14.6519,15.8726,19.9925,21.8236,14.6519,-7.16813,24.8753,20.1451
-24.4105,19.077,21.5184,24.7227,27.1641,20.1451,-4.26896,27.3167,24.7227
-24.7157,20.2977,24.1124,27.4693,31.8943,23.0443,-0.149088,32.9625,26.096
-24.7157,18.314,23.0443,30.3685,36.0142,23.502,3.20784,39.066,25.0279
-22.4269,19.077,24.7227,34.1832,41.0496,26.096,3.97078,43.3384,27.4693
-20.7484,21.671,29.4529,35.8616,43.491,29.1478,5.80184,46.8479,32.0469
-21.5114,21.5184,29.7581,32.5047,40.5918,28.69,9.31135,50.0523,31.5892
-21.9691,21.8236,26.096,27.3167,37.0823,27.7745,8.701,51.7308,28.0796
