EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
20.6028,-19.9855,2319.185,-85.4457,-65.4567,-15.713,-37.0753,21.5184,17.2459
19.6873,-16.6286,2309.4194,-90.481,-60.2687,-18.1544,-32.9555,13.5838,14.0416
20.4503,-19.5277,2295.5339,-82.3939,-52.3341,-22.4269,-41.5004,9.92171,10.2269
23.8072,-21.664,2284.395,-78.1214,-48.672,-20.2907,-45.4677,14.1942,10.5321
25.4857,-20.2907,2273.8665,-82.8517,-51.4186,-17.5441,-40.4323,12.8209,12.9735
24.8753,-21.9691,2259.5232,-85.4457,-55.2333,-21.3588,-37.8383,5.49666,13.889
25.1805,-28.0726,2240.2972,-74.0016,-54.6229,-25.6312,-30.6666,5.19148,12.3631
28.0796,-29.7511,2223.5125,-55.5384,-51.8763,-25.0209,-21.2062,10.9898,10.0743
33.115,-21.0536,2214.3572,-51.266,-53.097,-21.9691,-24.4105,14.3468,8.85359
38.4556,-12.2035,2206.5753,-59.3531,-56.9117,-19.8329,-32.4977,14.0416,8.24324
41.66,-13.7294,2195.1312,-61.3368,-62.0997,-21.3588,-31.7348,12.6683,7.93806
43.491,-17.8493,2182.3138,-57.3695,-63.7782,-23.6476,-27.4623,13.5838,7.17513
45.7798,-17.8493,2169.0387,-57.0643,-58.7428,-21.5114,-24.258,18.314,4.27596
46.085,-18.4596,2155.7635,-59.2006,-53.4022,-18.6122,-18.6122,21.671,2.59749
43.6436,-19.6803,2143.5565,-56.6066,-47.7565,-21.5114,-18.1544,20.6028,5.0389
43.3384,-18.7648,2133.9435,-49.5875,-38.7538,-24.4105,-23.1898,21.2132,5.49666
46.2376,-17.0863,2124.7882,-44.0944,-29.9037,-21.8166,-19.5277,26.5538,1.98714
45.4747,-16.9337,2107.5458,-47.7565,-31.5822,-23.0373,-16.476,23.3494,-1.06461
40.2867,-19.9855,2084.6576,-58.4376,-44.3995,-33.2606,-30.3615,8.54842,-4.42155
38.4556,-24.8683,2066.9574,-65.6092,-53.2496,-38.296,-39.6693,1.98714,-7.62589
39.2186,-25.6312,2054.4453,-66.6774,-54.7755,-33.5658,-28.683,7.02254,-10.3725
38.4556,-23.1898,2043.3063,-66.6774,-55.3859,-28.0726,-19.07,8.54842,-12.8139
37.6927,-21.8166,2035.3718,-66.2196,-57.0643,-23.9528,-22.7321,8.39583,-14.7975
38.303,-17.5441,2027.132,-64.8463,-58.4376,-21.2062,-20.7484,12.3631,-14.3398
40.4393,-10.5251,2017.2138,-63.1678,-57.3695,-19.2226,-8.84659,15.8726,-7.62589
43.7962,-6.2526,2008.6689,-60.5738,-55.691,-16.476,-6.40519,16.1778,0.766439
46.085,-4.72672,1996.9197,-58.8954,-53.2496,-19.07,-11.7458,16.9407,0.0035
44.254,-5.0319,1981.8135,-56.7592,-46.9935,-27.3097,-14.4923,17.0933,-5.79484
42.8807,-6.10001,1971.2849,-50.6556,-36.3124,-28.683,-20.5958,15.5675,-4.42155
48.679,-2.59049,1965.1814,-44.8573,-25.9364,-22.2743,-21.0536,17.7037,1.52938
56.6136,4.27596,1955.1106,-45.6202,-24.4105,-20.4433,-7.32071,22.2813,1.37679
56.9187,9.76912,1941.2251,-50.0453,-31.277,-24.7157,-1.52238,19.9925,-3.96378
51.273,14.1942,1929.781,-53.097,-37.9909,-26.2416,-10.2199,11.6002,-7.77848
47.4583,16.483,1917.7266,-55.2333,-44.247,-23.3424,-16.6286,4.88631,-7.4733
48.2212,16.0252,1905.0618,-56.1488,-50.6556,-23.8002,-18.0019,0.613851,-4.72672
49.5945,15.8726,1896.6695,-54.1652,-53.86,-27.4623,-15.5605,-3.04826,-2.59049
48.5264,17.3985,1886.7513,-54.0126,-53.4022,-28.2252,-13.2716,-3.20084,-1.82755
46.3902,20.7554,1871.3399,-60.1161,-54.7755,-29.1408,-18.1544,-1.98014,-3.50602
44.4065,25.0279,1854.4027,-67.7455,-57.6747,-33.2606,-26.6994,-3.65861,-6.86295
44.254,26.5538,1840.8224,-71.1024,-55.5384,-35.5495,-31.1244,-2.89567,-6.10001
47.0005,26.2486,1831.9723,-70.0343,-52.1815,-30.8192,-24.4105,1.83455,-0.606851
50.9678,27.9271,1825.5636,-66.2196,-53.4022,-24.258,-16.1708,1.07161,3.97078
51.1204,28.69,1816.5609,-60.5738,-54.1652,-25.3261,-23.8002,-4.87931,5.19148
47.7635,24.1124,1804.2013,-54.6229,-47.6039,-27.7675,-34.7865,-2.28532,4.42855
45.9324,22.5865,1794.5883,-52.0289,-39.8219,-24.1054,-29.1408,6.71736,3.66561
49.4419,30.8262,1789.7055,-51.8763,-39.059,-18.307,-18.6122,9.00618,5.0389
54.7825,38.4556,1785.5856,-48.672,-36.6176,-12.5087,-20.1381,7.17513,10.8372
55.698,36.7772,1779.0243,-44.8573,-30.2089,-7.01554,-19.9855,6.71736,15.8726
54.6299,33.115,1768.4958,-44.247,-27.6149,-3.04826,-11.7458,6.86995,13.5838
58.292,37.3875,1758.5776,-43.484,-26.6994,0.919027,-9.45694,9.61653,8.09065
63.1748,46.2376,1751.1008,-41.8055,-25.4787,7.17513,-3.81119,17.8563,8.24324
63.7852,47.9161,1742.0981,-39.9745,-22.7321,13.889,5.34407,26.4012,13.5838
63.1748,43.0333,1731.5695,-35.702,-16.6286,15.72,-0.301676,28.8426,15.4149
65.1585,39.9815,1724.7031,-29.7511,-12.8139,13.2786,-5.64225,29.1478,12.6683
65.7688,40.7444,1721.8039,-25.0209,-12.2035,10.5321,0.308676,30.3685,10.9898
63.0222,42.2703,1716.0056,-22.4269,-10.9828,8.09065,-1.36979,26.2486,13.2786
62.4119,39.6763,1702.883,-24.258,-10.8302,6.71736,-13.7294,16.9407,16.1778
62.8697,34.1832,1686.4035,-30.3615,-15.4079,4.73372,-20.901,9.76912,14.3468
59.5127,31.8943,1670.5344,-37.8383,-21.3588,2.13973,-18.307,6.41219,5.95442
56.1558,32.8099,1658.6326,-41.0426,-22.1217,2.29232,-17.0863,5.49666,-3.04826
57.6817,32.5047,1651.4609,-39.5167,-23.9528,2.29232,-16.6286,6.56477,-3.81119
60.2757,35.0987,1640.6272,-41.0426,-29.9037,-0.149088,-15.8656,7.63289,1.68197
60.5808,40.5918,1624.7581,-44.8573,-31.4296,0.766439,-23.3424,9.31135,4.12337
60.886,38.9134,1613.7718,-45.4677,-28.683,5.49666,-22.5795,13.7364,0.613851
64.0904,34.1832,1610.5674,-45.3151,-25.1735,10.6846,-3.20084,21.8236,-1.67497
67.4473,32.8099,1602.4803,-46.8409,-22.1217,14.4993,4.88631,28.5374,-1.36979
65.7688,31.5892,1584.9327,-49.2824,-23.495,12.9735,-6.10001,28.8426,-4.57413
62.2593,33.5728,1571.1998,-47.4513,-26.2416,8.85359,-13.5768,28.3848,-9.45694
60.886,35.8616,1566.7747,-41.1952,-25.4787,10.3795,-8.08365,31.8943,-8.694
58.7498,32.8099,1562.3497,-39.6693,-25.7838,15.4149,5.95442,31.5892,-3.65861
54.7825,31.1314,1550.753,-44.3995,-32.0399,16.1778,7.17513,22.2813,-2.74308
50.5101,31.1314,1535.4942,-49.7401,-37.8383,11.4476,-11.7458,11.295,-6.71036
47.3057,27.6219,1526.0338,-56.6066,-41.0426,7.78548,-25.4787,2.13973,-7.77848
48.8316,26.5538,1524.0502,-65.7618,-43.484,10.6846,-21.9691,-3.50602,-0.149088
54.7825,31.1314,1520.9984,-70.0343,-38.9064,19.6873,-11.5932,0.461263,7.78548
58.9024,35.4039,1511.0802,-67.2877,-30.0563,27.1641,0.461263,10.8372,7.02254
59.2076,39.2186,1502.0775,-66.6774,-24.7157,25.1805,2.59749,16.9407,3.66561
59.2076,43.7962,1496.7369,-70.3395,-20.7484,21.2132,-5.79484,18.9244,7.32771
60.2757,43.6436,1488.8024,-69.4239,-16.0182,23.1968,-8.54142,22.8917,12.0579
59.3601,39.066,1478.4264,-64.9989,-14.3398,24.5701,-5.64225,26.7064,11.295
56.9187,37.0823,1470.9496,-65.1515,-18.1544,20.6028,-2.89567,24.1124,11.1424
57.8343,39.3711,1464.5409,-63.9308,-17.0863,21.5184,0.0035,20.908,15.8726
61.9541,44.4065,1458.59,-54.7755,-7.01554,33.2676,4.88631,29.3004,22.7391
61.4964,46.6954,1452.6391,-53.097,-7.32071,40.7444,10.2269,38.4556,25.9434
56.7662,43.3384,1444.8571,-64.9989,-21.0536,37.3875,7.4803,32.3521,24.4175
56.6136,39.9815,1437.3803,-69.2713,-24.4105,37.0823,1.52938,26.096,22.7391
59.6653,38.6082,1429.4457,-64.236,-16.476,41.8125,7.63289,32.5047,19.9925
58.4446,36.472,1416.3232,-67.7455,-21.2062,43.1858,14.9571,34.0306,12.8209
52.6463,31.7418,1400.4541,-75.2223,-34.3287,39.8289,6.41219,24.8753,4.73372
47.3057,26.096,1386.416,-74.7645,-32.1925,35.5565,-5.64225,22.5865,1.83455
43.6436,20.7554,1372.3779,-74.1542,-24.1054,32.9625,-3.35343,27.3167,-0.301676
41.2022,17.2459,1354.9829,-82.6991,-29.7511,30.8262,0.766439,25.0279,-7.16813
38.9134,16.3304,1339.419,-89.5655,-37.3805,28.69,-4.42155,21.2132,-10.0673
37.9979,16.3304,1330.2637,-87.4293,-33.4132,30.2159,-5.64225,25.3331,-8.54142
40.2867,18.314,1323.5498,-85.2931,-28.2252,35.2513,-2.13273,29.3004,-10.8302
43.6436,23.9598,1316.073,-86.3612,-31.7348,35.709,-4.42155,24.7227,-11.8983
43.0333,23.9598,1307.2229,-86.9715,-38.296,28.3848,-5.94742,15.4149,-9.15177
38.303,18.7718,1293.6426,-88.65,-43.3314,19.6873,-7.62589,7.32771,-10.0673
36.472,21.9761,1281.4356,-88.8026,-46.6884,19.3821,-16.3234,3.81819,-11.4406
38.303,31.1314,1277.4683,-84.0724,-46.9935,24.7227,-14.6449,5.0389,-8.38883
36.6246,32.0469,1272.2803,-81.4784,-49.1298,25.9434,1.68197,8.24324,-6.2526
33.2676,27.1641,1260.0733,-84.5301,-53.2496,21.8236,3.20784,9.15877,-6.86295
34.1832,27.6219,1250.918,-84.9879,-52.9445,20.1451,-12.8139,6.86995,-6.2526
36.472,31.7418,1245.7301,-81.1732,-50.3505,24.4175,-17.3915,4.42855,-3.50602
34.6409,36.7772,1237.1851,-81.631,-48.672,25.1805,-16.1708,2.90267,-1.36979
29.7581,42.7281,1226.1988,-87.5819,-49.1298,18.1614,-19.5277,-1.36979,-0.912027
27.9271,44.5591,1217.5013,-90.1759,-45.9254,13.5838,-16.0182,-4.42155,1.2242
28.8426,40.2867,1208.9564,-86.8189,-36.465,11.6002,-19.5277,-4.26896,3.36043
29.9107,36.3194,1198.4279,-82.5465,-28.8356,7.32771,-29.5985,-4.26896,1.98714
30.5211,37.9979,1192.1718,-78.4266,-22.5795,8.24324,-25.6312,0.461263,4.42855
30.9788,42.8807,1190.6459,-73.3912,-17.2389,15.2623,-15.713,8.85359,11.9053
36.0142,45.1695,1187.5941,-67.2877,-14.1872,17.8563,-3.35343,14.4993,17.7037
44.7117,44.8643,1180.2699,-62.2523,-11.7458,15.5675,5.19148,16.6356,21.671
48.3738,48.679,1173.8612,-61.0316,-11.288,17.8563,0.919027,17.5511,24.8753
47.1531,55.8506,1169.7414,-65.9144,-15.5605,22.8917,-4.26896,15.4149,21.9761
45.6272,57.6817,1160.1283,-76.2904,-26.6994,22.2813,-3.35343,9.92171,15.72
44.4065,52.3411,1145.3273,-82.6991,-34.0236,21.2132,0.156088,10.3795,16.7882
42.1177,47.0005,1132.8151,-80.7154,-30.9718,24.7227,-0.912027,18.1614,19.077
39.3711,46.2376,1121.9814,-77.9689,-26.5468,23.502,-3.50602,22.7391,12.5157
34.9461,44.7117,1110.2321,-75.8326,-22.4269,15.4149,1.07161,22.5865,4.27596
29.3004,37.5401,1101.382,-70.3395,-14.7975,11.1424,2.90267,21.8236,3.97078
27.3167,32.9625,1096.3466,-63.473,-7.4733,14.1942,-2.89567,20.1451,9.46394
30.2159,37.5401,1090.7009,-58.1324,-5.33707,19.3821,-5.0319,18.314,12.6683
33.878,43.7962,1082.7663,-55.691,-7.32071,23.8072,-0.912027,18.1614,10.9898
34.4883,45.9324,1071.3222,-59.048,-10.2199,23.502,5.64925,17.8563,7.93806
31.8943,44.254,1054.9954,-69.5765,-16.3234,16.1778,7.63289,14.6519,3.97078
31.4366,43.6436,1042.178,-79.4947,-24.258,10.8372,-3.20084,9.15877,1.83455
33.4202,45.3221,1032.1072,-84.2249,-28.683,10.3795,-15.1027,4.12337,1.52938
34.0306,43.7962,1016.2381,-85.2931,-30.0563,8.39583,-13.5768,0.308676,-0.454263
34.6409,43.7962,1004.3362,-81.3258,-25.4787,8.85359,-2.28532,1.2242,0.919027
35.4039,49.7471,1004.031,-73.3912,-19.3751,12.0579,3.81819,6.10701,9.31135
34.1832,49.8997,1000.8267,-70.6446,-20.1381,12.0579,-6.10001,6.10701,14.8045
35.4039,45.3221,988.92485,-73.2386,-25.4787,12.6683,-16.3234,-0.149088,10.5321
39.6763,46.5428,978.85405,-74.3067,-26.6994,13.126,-11.7458,-3.96378,5.95442
41.9651,52.1885,972.29278,-73.5438,-23.9528,9.76912,-1.2172,-2.13273,6.56477
43.1858,52.1885,963.13751,-74.0016,-24.258,7.32771,1.2242,-2.28532,7.02254
45.6272,45.7798,952.60896,-73.086,-24.1054,7.4803,-8.99918,-6.40519,5.49666
48.2212,44.5591,947.1158,-69.2713,-19.3751,6.71736,-19.9855,-8.99918,6.10701
51.5782,49.4419,945.13216,-67.2877,-16.0182,8.54842,-18.0019,-8.23624,7.4803
54.6299,50.5101,940.8597,-68.661,-15.713,14.3468,-1.06461,-3.96378,7.02254
52.4937,46.5428,932.46737,-72.0179,-18.9174,18.0089,9.92171,-0.149088,5.34407
48.5264,42.2703,921.78623,-74.3067,-23.0373,18.314,0.919027,-1.36979,2.90267
48.3738,41.66,913.69907,-71.255,-20.7484,20.1451,-8.84659,-1.2172,4.73372
49.1368,42.7281,905.30675,-68.661,-16.9337,21.3658,-7.16813,4.42855,6.71736
46.8479,37.2349,885.31775,-77.8163,-19.6803,14.4993,-1.52238,5.34407,-3.35343
44.7117,30.6736,862.88735,-88.9552,-23.6476,8.85359,-2.4379,-2.4379,-16.1708
43.1858,32.8099,855.25796,-89.5655,-21.0536,12.0579,-14.7975,-9.60953,-13.7294
40.1341,36.9297,852.96914,-86.5138,-16.7812,12.6683,-27.1571,-9.45694,-2.89567
38.1504,34.1832,843.05094,-85.9034,-14.7975,9.00618,-26.6994,-6.55777,0.461263
38.7608,29.9107,833.28532,-84.2249,-11.4406,10.8372,-12.5087,-7.32071,-2.28532
39.6763,32.6573,829.47062,-81.4784,-8.54142,13.889,-7.32071,-9.60953,-1.98014
39.9815,38.6082,822.75676,-81.1732,-10.2199,11.1424,-16.476,-9.15177,0.919027
38.1504,37.0823,809.93939,-80.5628,-11.4406,7.32771,-16.9337,-8.23624,1.2242
36.1668,31.8943,801.85224,-75.68,-10.0673,9.46394,-17.5441,-10.5251,-0.301676
38.6082,34.0306,801.39447,-70.0343,-9.45694,16.3304,-25.0209,-12.8139,-0.454263
43.1858,40.897,796.35908,-68.0506,-10.0673,19.5347,-15.5605,-10.6776,0.766439
45.3221,43.6436,785.98311,-67.2877,-7.4733,17.3985,-0.759439,-6.86295,1.68197
44.7117,41.5074,779.26925,-66.6774,-1.36979,14.6519,-7.4733,-4.26896,0.308676
43.0333,39.8289,774.99679,-67.1351,3.51302,12.6683,-16.9337,-0.606851,-2.4379
41.9651,41.0496,766.90964,-66.067,9.31135,12.6683,-5.33707,5.19148,-2.89567
42.2703,43.7962,756.99143,-63.6256,16.3304,14.9571,4.12337,10.3795,-0.301676
43.7962,43.0333,747.3784,-66.8299,19.3821,14.4993,-7.77848,8.24324,-0.759439
44.5591,39.8289,736.69726,-75.3749,16.483,8.39583,-21.0536,-3.04826,-6.71036
43.0333,39.3711,723.87989,-78.4266,10.3795,1.2242,-20.1381,-13.7294,-10.6776
38.9134,36.7772,707.85817,-76.1378,4.88631,-3.35343,-18.1544,-17.3915,-10.0673
36.0142,32.0469,697.02444,-73.6964,1.68197,-5.18448,-23.1898,-17.5441,-9.15177
40.4393,34.3357,695.95632,-70.0343,-0.149088,-1.36979,-20.7484,-15.4079,-10.8302
47.6109,43.1858,693.66751,-68.0506,-4.87931,7.17513,-8.694,-11.7458,-12.5087
47.1531,51.1204,682.98636,-70.3395,-12.2035,11.4476,-3.04826,-11.288,-12.9665
41.0496,53.867,672.76298,-70.4921,-11.288,11.1424,-10.5251,-12.9665,-13.5768
38.7608,54.6299,669.71123,-65.6092,-3.50602,12.8209,-20.4433,-10.8302,-14.9501
37.5401,52.9515,666.65947,-63.6256,-0.606851,14.4993,-21.2062,-6.10001,-16.1708
31.1314,46.085,656.43609,-67.4403,-1.36979,13.2786,-10.8302,-2.4379,-17.0863
27.1641,39.9815,643.46613,-68.2032,3.20784,13.126,-4.42155,1.37679,-16.9337
31.7418,42.4229,636.75227,-63.473,11.7528,14.3468,-12.9665,4.88631,-14.1872
34.7935,45.9324,634.46345,-60.879,12.6683,13.7364,-22.8847,2.29232,-11.1354
30.8262,43.0333,630.03841,-59.9635,9.61653,13.4312,-20.1381,-2.89567,-12.0509
27.1641,39.5237,623.9349,-57.2169,13.4312,16.0252,-14.1872,-3.20084,-15.1027
25.4857,41.2022,618.13656,-58.4376,15.8726,15.2623,-14.7975,-2.74308,-16.7812
23.0443,42.7281,612.33823,-61.1842,12.2105,10.9898,-17.8493,-4.87931,-16.476
21.671,38.9134,607.76059,-54.9281,10.5321,10.2269,-15.1027,-4.26896,-15.1027
21.2132,31.7418,601.80967,-47.1461,12.3631,10.2269,-7.93106,-2.28532,-13.5768
20.908,25.7908,591.12853,-48.9772,11.295,7.4803,-15.1027,-5.94742,-13.5768
22.7391,27.6219,581.05773,-54.0126,6.71736,4.88631,-30.6666,-10.9828,-16.3234
22.1287,34.4883,576.17492,-55.3859,5.0389,3.51302,-26.5468,-9.30435,-20.5958
18.0089,32.6573,570.224,-57.9799,5.19148,0.308676,-17.0863,-6.71036,-26.2416
