EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
11.9053,-29.2934,-43.7892,-42.8737,-36.0072,-38.6012,-50.0453,-39.9745,-61.0316
10.3795,-32.3451,-48.5194,-48.3668,-42.5685,-41.9581,-54.6229,-39.8219,-65.4567
7.17513,-36.1598,-53.5548,-54.3177,-48.8246,-43.0263,-56.9117,-42.1107,-69.7291
7.4803,-36.3124,-54.1652,-55.8436,-51.1134,-41.8055,-54.0126,-43.1788,-71.5602
9.00618,-33.871,-52.0289,-56.1488,-54.6229,-43.0263,-54.9281,-47.4513,-72.1705
8.85359,-31.7348,-50.5031,-59.6583,-66.067,-46.6884,-63.0152,-60.7264,-72.7809
6.86995,-32.9555,-52.1815,-66.067,-81.1732,-50.1979,-70.9498,-77.8163,-73.3912
5.49666,-36.1598,-55.691,-71.1024,-87.5819,-50.9608,-73.086,-84.6827,-72.7809
6.56477,-37.9909,-57.5221,-71.255,-81.9361,-50.0453,-71.8653,-80.2577,-71.8653
6.56477,-36.9227,-55.2333,-64.0834,-66.6774,-48.9772,-67.4403,-70.3395,-70.6446
7.02254,-31.8873,-47.2987,-49.2824,-45.3151,-45.3151,-56.7592,-54.9281,-64.6937
9.92171,-26.3942,-39.2116,-36.0072,-27.9201,-40.5848,-47.2987,-40.89,-58.1324
9.92171,-26.3942,-38.7538,-32.3451,-20.2907,-39.8219,-45.9254,-35.0917,-58.285
6.71736,-30.6666,-43.484,-33.871,-17.8493,-41.8055,-46.078,-30.3615,-61.9471
5.34407,-33.2606,-46.8409,-35.5495,-16.1708,-41.1952,-42.1107,-23.495,-63.3204
7.17513,-33.108,-47.7565,-36.0072,-17.0863,-37.2279,-38.4486,-21.2062,-64.6937
9.61653,-32.3451,-47.6039,-37.6857,-25.4787,-35.2443,-40.7374,-28.8356,-68.5084
10.6846,-31.1244,-46.2306,-43.6366,-41.9581,-36.3124,-48.0616,-43.3314,-71.255
10.0743,-29.9037,-44.7047,-50.8082,-57.8273,-37.8383,-54.7755,-56.1488,-70.4921
9.15877,-28.5304,-42.2633,-52.1815,-63.7782,-39.3641,-58.285,-62.2523,-66.2196
7.78548,-27.7675,-40.4323,-50.5031,-63.3204,-42.2633,-60.1161,-65.3041,-60.2687
6.2596,-29.7511,-43.1788,-53.4022,-66.067,-46.6884,-63.473,-69.7291,-57.6747
5.64925,-32.3451,-46.3832,-55.9962,-67.2877,-49.8927,-66.9825,-72.1705,-58.8954
6.10701,-32.6503,-45.3151,-52.7919,-59.6583,-48.8246,-65.6092,-67.5929,-59.6583
5.19148,-31.4296,-43.0263,-47.7565,-48.9772,-46.3832,-59.5057,-58.285,-57.9799
4.12337,-31.1244,-43.0263,-45.9254,-44.5521,-45.1625,-54.6229,-50.8082,-56.6066
4.58113,-32.6503,-44.3995,-46.6884,-46.078,-43.7892,-53.4022,-48.5194,-56.7592
3.51302,-33.871,-46.078,-46.6884,-46.5358,-43.1788,-52.7919,-48.2142,-55.9962
1.98714,-32.8029,-45.6202,-44.0944,-44.0944,-43.0263,-51.4186,-45.4677,-53.86
3.36043,-30.9718,-43.3314,-40.89,-41.8055,-38.6012,-48.0616,-41.3478,-53.7074
6.10701,-31.277,-43.484,-41.5004,-43.1788,-32.8029,-44.0944,-38.9064,-57.8273
6.86995,-33.2606,-47.1461,-45.9254,-45.6202,-33.108,-43.7892,-37.0753,-63.473
5.95442,-32.8029,-48.5194,-46.9935,-42.8737,-35.0917,-44.0944,-33.871,-64.236
5.19148,-30.0563,-44.7047,-40.89,-35.3969,-31.8873,-39.6693,-30.3615,-58.7428
5.34407,-28.3778,-39.8219,-35.2443,-31.4296,-29.5985,-37.5331,-32.1925,-53.86
6.86995,-27.3097,-37.2279,-34.1762,-33.871,-32.0399,-42.4159,-39.8219,-52.7919
6.56477,-25.0209,-34.9391,-31.7348,-34.0236,-33.7184,-44.7047,-42.4159,-51.266
3.66561,-24.5631,-33.4132,-30.3615,-33.2606,-35.5495,-43.7892,-42.2633,-49.2824
2.59749,-25.7838,-34.3287,-33.871,-38.4486,-38.6012,-46.9935,-48.9772,-49.2824
3.66561,-24.258,-33.5658,-35.702,-43.484,-39.2116,-51.1134,-55.0807,-47.7565
3.36043,-21.8166,-32.4977,-36.465,-47.7565,-40.89,-55.3859,-58.285,-47.2987
0.766439,-23.0373,-35.2443,-40.89,-54.3177,-45.7728,-60.2687,-63.0152,-51.1134
-0.606851,-25.3261,-36.3124,-42.7211,-55.9962,-46.6884,-60.1161,-62.4049,-51.8763
2.13973,-25.6312,-34.7865,-40.7374,-49.8927,-43.0263,-54.3177,-51.1134,-49.1298
4.42855,-27.1571,-36.3124,-40.2797,-42.1107,-41.5004,-49.1298,-38.4486,-50.9608
1.07161,-30.6666,-39.9745,-40.89,-36.465,-43.0263,-48.2142,-34.3287,-55.8436
-3.04826,-31.5822,-39.9745,-38.1434,-31.5822,-42.4159,-45.9254,-32.9555,-56.1488
-1.2172,-28.2252,-36.465,-32.8029,-26.089,-38.1434,-40.7374,-27.9201,-52.7919
3.05526,-23.495,-30.9718,-26.6994,-22.5795,-35.702,-38.296,-26.5468,-49.2824
3.36043,-21.664,-26.5468,-23.9528,-23.3424,-37.3805,-40.89,-33.871,-47.2987
0.0035,-23.9528,-28.2252,-26.3942,-28.5304,-40.1271,-45.3151,-40.5848,-48.672
-1.82755,-25.6312,-32.4977,-28.683,-33.7184,-41.1952,-47.2987,-41.0426,-49.2824
-1.2172,-24.1054,-32.1925,-28.2252,-37.6857,-41.3478,-45.6202,-41.0426,-47.6039
-2.28532,-23.6476,-31.277,-30.8192,-45.1625,-43.7892,-47.2987,-46.2306,-48.672
-5.0319,-25.7838,-33.2606,-37.8383,-56.1488,-48.672,-56.454,-56.454,-51.5712
-5.18448,-26.5468,-34.9391,-43.3314,-63.3204,-52.0289,-64.5411,-68.0506,-53.4022
-3.35343,-26.2416,-34.9391,-42.8737,-57.9799,-49.2824,-61.642,-66.5248,-54.1652
-2.89567,-26.8519,-35.3969,-36.9227,-40.4323,-41.8055,-50.8082,-44.5521,-53.2496
-4.42155,-29.1408,-36.3124,-32.0399,-26.2416,-37.8383,-42.5685,-25.1735,-52.0289
-4.26896,-29.2934,-34.7865,-31.1244,-26.3942,-38.296,-40.89,-25.9364,-52.1815
-1.36979,-26.089,-32.4977,-31.277,-32.6503,-38.1434,-43.6366,-34.1762,-52.0289
0.461263,-24.7157,-34.4813,-32.6503,-37.6857,-37.0753,-48.2142,-38.4486,-53.7074
-0.759439,-26.3942,-38.1434,-36.0072,-42.2633,-35.8546,-50.5031,-41.8055,-58.1324
-2.13273,-27.1571,-39.059,-36.3124,-45.1625,-34.3287,-50.1979,-44.5521,-59.6583
-2.59049,-28.5304,-40.89,-36.1598,-48.5194,-36.7702,-53.5548,-46.8409,-57.0643
-3.96378,-31.7348,-45.3151,-41.1952,-55.8436,-45.0099,-60.879,-51.7238,-56.454
-5.94742,-31.277,-45.1625,-45.7728,-60.5738,-48.8246,-62.5575,-58.1324,-56.6066
-5.64225,-25.9364,-37.2279,-40.4323,-55.2333,-42.8737,-56.3014,-60.1161,-52.9445
-3.81119,-20.901,-28.2252,-28.683,-42.8737,-34.9391,-48.672,-55.2333,-47.6039
-2.13273,-20.5958,-27.3097,-23.495,-32.9555,-31.5822,-43.484,-48.3668,-48.9772
-2.59049,-25.0209,-34.9391,-30.5141,-33.108,-32.8029,-41.653,-44.7047,-58.7428
-5.48966,-30.5141,-43.1788,-41.3478,-43.3314,-36.1598,-46.2306,-45.6202,-67.7455
-6.10001,-32.8029,-46.078,-46.6884,-55.691,-40.2797,-55.8436,-51.5712,-68.8136
-3.50602,-31.4296,-44.3995,-44.3995,-61.642,-43.0263,-62.7101,-57.9799,-65.4567
-3.96378,-31.1244,-42.2633,-42.1107,-62.7101,-42.8737,-64.236,-59.048,-64.3885
-7.32071,-32.8029,-42.7211,-44.0944,-62.5575,-43.0263,-63.9308,-54.4703,-64.6937
-7.93106,-34.1762,-45.6202,-46.6884,-59.3531,-45.6202,-63.6256,-48.8246,-64.9989
-7.4733,-35.5495,-49.2824,-48.672,-55.5384,-48.0616,-62.5575,-45.6202,-65.6092
-7.62589,-35.5495,-49.2824,-48.3668,-52.7919,-47.2987,-59.2006,-43.1788,-64.3885
-6.40519,-32.4977,-44.247,-42.8737,-46.6884,-44.8573,-54.7755,-42.1107,-60.7264
-5.0319,-29.1408,-38.296,-33.5658,-36.1598,-43.0263,-51.8763,-46.078,-57.2169
-5.94742,-27.7675,-34.9391,-25.9364,-27.7675,-41.9581,-51.5712,-51.8763,-53.86
-6.10001,-27.1571,-35.702,-27.1571,-30.0563,-42.8737,-55.691,-54.1652,-52.4867
-5.0319,-27.4623,-39.2116,-35.5495,-41.5004,-46.6884,-62.8627,-54.4703,-54.6229
-6.2526,-28.683,-40.89,-41.3478,-51.8763,-51.266,-67.5929,-56.454,-56.6066
-7.77848,-29.2934,-39.8219,-40.5848,-55.691,-53.097,-68.0506,-57.0643,-56.454
-6.71036,-28.8356,-38.6012,-36.9227,-52.1815,-50.0453,-63.0152,-50.3505,-55.8436
-4.72672,-28.9882,-38.9064,-36.0072,-44.7047,-43.3314,-54.4703,-39.9745,-56.1488
-5.18448,-29.7511,-39.9745,-38.1434,-40.2797,-37.9909,-47.7565,-34.3287,-57.0643
-5.94742,-28.8356,-38.6012,-36.7702,-38.1434,-34.4813,-43.3314,-31.277,-55.8436
-4.87931,-26.5468,-35.0917,-32.1925,-36.465,-30.9718,-40.1271,-28.2252,-54.0126
-5.0319,-26.8519,-35.0917,-33.2606,-39.3641,-31.1244,-42.4159,-30.9718,-56.1488
-6.55777,-28.9882,-38.6012,-38.6012,-43.6366,-32.9555,-48.0616,-38.296,-59.3531
-5.79484,-27.9201,-38.1434,-38.4486,-42.4159,-32.0399,-49.4349,-43.484,-58.5902
-3.65861,-23.9528,-34.3287,-33.108,-35.5495,-30.9718,-45.6202,-42.5685,-55.2333
-4.57413,-22.5795,-34.0236,-30.2089,-32.0399,-32.9555,-44.3995,-41.5004,-53.5548
-7.77848,-24.258,-35.2443,-28.683,-32.6503,-34.6339,-47.2987,-43.1788,-51.8763
-8.38883,-24.5631,-33.5658,-24.8683,-29.5985,-33.2606,-46.3832,-39.5167,-48.2142
-5.64225,-24.1054,-32.8029,-25.0209,-27.3097,-30.2089,-42.5685,-32.0399,-47.6039
-2.89567,-23.495,-34.3287,-29.9037,-28.9882,-27.9201,-39.6693,-26.8519,-50.6556
-2.74308,-22.7321,-34.4813,-30.8192,-28.3778,-26.8519,-35.0917,-20.901,-52.9445
-4.87931,-24.258,-35.0917,-28.8356,-26.8519,-27.4623,-32.0399,-16.7812,-55.2333
-6.2526,-26.089,-35.8546,-28.8356,-27.9201,-28.3778,-33.5658,-17.5441,-56.3014
-5.64225,-25.0209,-34.6339,-28.683,-29.5985,-27.1571,-35.0917,-18.9174,-54.0126
-6.2526,-24.7157,-34.0236,-29.1408,-31.1244,-26.6994,-36.0072,-19.6803,-52.7919
-6.10001,-24.8683,-32.9555,-28.683,-30.3615,-28.5304,-36.9227,-21.3588,-53.4022
-3.96378,-21.8166,-29.2934,-24.258,-24.258,-29.1408,-34.4813,-21.664,-52.1815
-4.72672,-19.2226,-26.2416,-19.6803,-17.6967,-28.683,-30.6666,-21.5114,-48.9772
-6.86295,-20.2907,-27.3097,-19.6803,-16.7812,-30.0563,-29.4459,-22.4269,-48.2142
-6.40519,-21.8166,-27.7675,-20.5958,-18.0019,-30.0563,-28.9882,-22.2743,-47.9091
-4.72672,-19.8329,-24.258,-18.4596,-18.1544,-25.7838,-26.5468,-20.7484,-45.1625
-1.67497,-17.3915,-21.8166,-16.7812,-18.307,-21.9691,-24.7157,-19.2226,-43.3314
0.461263,-17.5441,-22.4269,-17.8493,-19.2226,-22.4269,-24.258,-16.3234,-43.484
-1.2172,-18.6122,-23.495,-20.2907,-20.5958,-24.1054,-23.6476,-14.0346,-43.484
-1.52238,-18.0019,-24.1054,-21.9691,-20.4433,-24.258,-21.664,-12.5087,-45.1625
1.37679,-16.9337,-24.7157,-22.8847,-19.07,-21.3588,-18.4596,-9.30435,-48.672
