EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
5.0389,-11.4406,-12.2035,-32.8029,-23.3424,7.63289,-4.26896,-15.8656,1.83455
3.97078,-13.882,-13.5768,-33.7184,-22.4269,9.00618,1.52938,-16.9337,0.0035
3.51302,-10.5251,-11.4406,-33.4132,-22.1217,15.2623,10.2269,-14.1872,0.308676
4.27596,-5.79484,-9.91471,-34.4813,-25.1735,18.9244,6.86995,-15.2553,2.59749
6.71736,-3.04826,-10.3725,-37.5331,-32.3451,19.8399,5.34407,-18.1544,5.64925
9.46394,-2.89567,-11.8983,-39.3641,-37.3805,19.077,9.61653,-16.7812,8.54842
10.2269,-1.67497,-8.84659,-35.3969,-30.9718,17.5511,11.7528,-9.91471,12.5157
9.46394,3.36043,-0.759439,-27.6149,-17.5441,17.3985,16.483,-0.759439,16.483
9.00618,6.10701,4.12337,-21.664,-10.0673,21.2132,26.5538,4.73372,18.7718
8.54842,1.52938,2.4449,-18.6122,-10.8302,24.5701,25.9434,2.59749,19.077
8.39583,-1.67497,1.37679,-17.3915,-14.6449,19.9925,9.00618,-5.33707,17.8563
8.85359,0.156088,1.37679,-20.2907,-18.4596,13.7364,5.49666,-11.288,16.3304
9.61653,0.156088,-2.59049,-26.2416,-20.901,17.2459,24.265,-10.5251,14.6519
10.8372,-1.2172,-6.86295,-31.4296,-25.0209,21.5184,23.0443,-12.2035,15.72
12.2105,0.0035,-8.99918,-37.3805,-37.0753,17.3985,3.05526,-23.9528,18.6192
11.7528,2.13973,-8.38883,-40.4323,-46.3832,15.72,2.13973,-30.5141,19.8399
9.61653,1.83455,-3.96378,-32.3451,-36.465,22.7391,14.8045,-18.6122,18.0089
8.24324,0.461263,1.52938,-18.4596,-15.8656,28.2322,23.3494,0.308676,15.72
7.93806,0.613851,4.88631,-12.5087,-8.38883,27.9271,30.6736,8.24324,17.7037
7.4803,1.2242,5.49666,-13.5768,-14.3398,26.4012,27.9271,3.51302,19.9925
7.4803,-0.301676,1.07161,-17.6967,-20.2907,21.3658,14.9571,-4.26896,17.3985
8.24324,-3.04826,-4.57413,-22.2743,-21.664,14.3468,9.31135,-10.5251,14.1942
8.54842,-4.87931,-6.2526,-23.6476,-20.5958,18.6192,13.4312,-17.8493,15.72
9.00618,-3.81119,-4.87931,-21.3588,-19.5277,28.69,20.908,-19.3751,19.6873
9.76912,-0.149088,-0.454263,-17.3915,-19.07,25.6382,20.7554,-11.288,21.8236
9.00618,-1.36979,-1.67497,-19.5277,-21.2062,16.6356,13.889,-7.77848,19.2296
5.80184,-7.32071,-10.0673,-27.1571,-25.6312,13.4312,9.15877,-14.6449,16.3304
3.97078,-8.54142,-9.91471,-26.089,-26.6994,11.9053,5.0389,-19.8329,18.314
6.10701,-4.11637,-1.36979,-17.2389,-20.7484,12.5157,8.85359,-13.4242,20.908
9.46394,-1.2172,-2.13273,-16.0182,-12.0509,20.908,22.7391,0.461263,18.314
9.46394,-2.28532,-9.91471,-22.2743,-8.23624,27.3167,28.5374,5.34407,12.2105
6.86995,-2.59049,-8.38883,-22.8847,-10.6776,22.8917,19.6873,-3.50602,9.92171
6.10701,2.59749,2.29232,-14.7975,-12.6613,19.9925,15.2623,-8.694,15.72
8.54842,7.78548,8.701,-8.38883,-12.9665,25.4857,20.6028,-4.42155,22.1287
10.3795,6.86995,6.41219,-9.91471,-14.0346,28.8426,20.2977,-1.36979,21.8236
9.92171,4.88631,5.19148,-11.288,-13.5768,27.9271,21.8236,1.68197,21.8236
8.39583,5.0389,6.41219,-8.54142,-13.7294,27.6219,31.8943,3.36043,26.8589
6.2596,2.90267,3.66561,-7.77848,-17.8493,22.7391,26.2486,-3.96378,29.3004
5.34407,1.07161,2.29232,-7.77848,-17.3915,16.483,10.9898,-12.0509,28.5374
6.86995,3.20784,6.86995,-3.20084,-5.48966,18.1614,10.8372,-7.32071,27.9271
7.32771,3.51302,9.46394,0.461263,8.85359,23.1968,20.4503,7.78548,26.2486
6.2596,0.461263,6.71736,-0.759439,13.4312,23.502,26.8589,18.4666,24.8753
5.34407,-2.28532,1.2242,-8.54142,1.98714,21.8236,27.4693,7.93806,23.8072
4.88631,-4.26896,-4.72672,-19.3751,-17.2389,20.908,18.314,-11.5932,21.0606
