EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
16.0252,-1.2172,-4.87931,4.42855,20.7554,1.07161,6.2596,11.6002,6.86995
15.2623,-3.35343,-6.55777,4.12337,22.4339,1.07161,7.4803,13.2786,6.10701
14.9571,-3.65861,-6.71036,3.66561,20.908,1.37679,8.54842,14.0416,5.49666
14.9571,-2.4379,-6.71036,2.4449,16.0252,2.13973,7.4803,11.4476,6.10701
16.0252,-1.82755,-9.76212,-1.52238,8.39583,2.75008,3.05526,5.19148,5.34407
16.6356,-2.28532,-12.9665,-5.33707,1.07161,0.919027,-1.98014,-2.59049,5.19148
15.5675,-3.35343,-14.0346,-6.86295,-3.65861,-1.82755,-4.11637,-8.23624,6.56477
14.8045,-4.72672,-13.882,-7.93106,-7.01554,-1.06461,-3.81119,-10.5251,6.2596
14.9571,-3.50602,-12.3561,-7.62589,-10.0673,0.919027,-2.4379,-9.45694,6.86995
13.889,-2.13273,-11.7458,-7.4733,-12.9665,0.461263,-2.13273,-8.694,8.24324
12.6683,-3.81119,-12.9665,-8.08365,-10.3725,-0.759439,-2.28532,-7.93106,7.93806
13.5838,-4.26896,-12.2035,-6.2526,1.52938,1.07161,1.07161,-3.20084,7.78548
15.1097,-2.74308,-9.15177,-1.98014,13.889,3.81819,5.80184,3.51302,9.15877
14.8045,-3.04826,-7.62589,0.766439,19.3821,4.27596,8.24324,8.09065,10.5321
13.889,-3.65861,-7.62589,1.07161,20.2977,4.12337,9.46394,11.7528,10.5321
13.2786,-2.74308,-7.62589,-0.149088,19.3821,4.73372,10.2269,14.0416,9.61653
13.126,-2.28532,-7.62589,-1.52238,16.9407,5.19148,9.46394,12.2105,9.46394
12.9735,-2.28532,-7.16813,-1.2172,15.4149,4.88631,9.00618,9.15877,10.3795
13.2786,-1.82755,-6.55777,-0.606851,15.4149,4.12337,9.31135,9.15877,9.92171
13.2786,-1.67497,-5.79484,0.0035,14.3468,4.12337,10.3795,9.76912,8.24324
12.6683,-1.67497,-4.11637,1.68197,11.6002,5.34407,12.0579,8.54842,8.24324
12.8209,-1.67497,-3.20084,2.13973,9.00618,5.95442,12.6683,6.86995,8.24324
13.4312,-1.67497,-4.11637,1.2242,5.19148,4.58113,10.2269,4.42855,7.17513
13.2786,-1.98014,-5.64225,-0.301676,-1.67497,1.52938,5.49666,-0.912027,7.93806
12.0579,-2.74308,-6.55777,-1.82755,-8.23624,-3.04826,-0.912027,-7.93106,9.92171
12.2105,-2.59049,-5.64225,-0.606851,-7.4733,-5.64225,-5.33707,-10.0673,11.4476
13.889,-1.06461,-3.65861,2.75008,-0.454263,-5.18448,-5.0319,-7.16813,14.6519
12.9735,-1.06461,-3.35343,3.51302,5.49666,-6.10001,-3.50602,-5.64225,17.2459
10.8372,-1.82755,-4.57413,2.29232,9.46394,-7.16813,-3.20084,-4.42155,16.6356
