EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
-8.84659,14.3468,31.7418,37.2349,56.0032,7.4803,25.1805,38.1504,32.1995
-7.4733,16.1778,34.4883,41.3548,57.6817,8.54842,27.0115,37.3875,34.6409
-6.2526,14.4993,32.0469,37.5401,51.1204,13.126,28.5374,32.0469,31.8943
-4.72672,14.3468,31.7418,36.1668,60.4283,20.2977,34.0306,44.5591,30.0633
-2.4379,18.6192,35.709,39.5237,71.7198,26.2486,39.6763,60.2757,33.2676
-1.06461,23.8072,40.5918,43.9488,66.9895,26.4012,40.7444,54.1722,38.1504
-2.28532,23.502,41.0496,43.491,55.2403,20.7554,36.1668,36.7772,39.3711
-3.20084,20.908,38.6082,41.66,50.9678,19.077,29.7581,30.3685,39.8289
-2.4379,22.7391,37.2349,38.4556,47.6109,21.671,27.1641,32.8099,42.8807
-3.96378,23.1968,34.9461,31.4366,35.2513,19.2296,26.4012,31.8943,41.3548
-4.72672,20.2977,34.0306,29.4529,27.1641,19.2296,28.69,31.7418,37.0823
-3.04826,19.2296,36.1668,33.878,32.0469,23.1968,32.5047,35.0987,38.6082
-4.11637,18.314,35.0987,34.7935,37.0823,20.908,31.7418,33.115,41.3548
-6.10001,17.5511,32.1995,33.4202,42.5755,17.7037,30.3685,33.2676,39.9815
-4.11637,18.0089,32.0469,35.0987,55.3929,19.5347,31.1314,41.66,37.2349
-2.28532,18.314,32.5047,35.8616,62.7171,22.2813,31.4366,42.2703,35.4039
-2.28532,20.1451,34.3357,35.0987,56.7662,25.1805,34.0306,34.3357,36.472
-3.65861,21.9761,35.5565,33.7254,43.6436,25.7908,36.9297,28.69,37.5401
-5.18448,19.8399,31.4366,27.7745,33.2676,23.1968,35.8616,32.3521,33.2676
-4.87931,17.5511,26.7064,21.671,28.2322,25.0279,32.9625,37.2349,28.69
-3.96378,17.7037,26.8589,21.3658,27.1641,30.0633,33.5728,35.709,27.7745
-4.26896,17.3985,28.8426,24.1124,28.9952,32.0469,35.709,36.3194,26.8589
-4.57413,14.3468,27.7745,24.7227,25.4857,28.3848,34.1832,31.5892,24.4175
-3.20084,11.7528,23.9598,21.2132,16.6356,20.908,29.9107,16.1778,23.9598
-1.06461,13.889,24.8753,21.9761,18.4666,20.908,29.4529,12.6683,26.5538
-0.912027,17.7037,29.7581,27.9271,32.8099,27.7745,34.0306,25.9434,28.2322
-4.42155,15.2623,28.2322,27.7745,45.1695,27.6219,35.0987,33.878,24.5701
-7.4733,8.39583,22.4339,24.5701,51.4256,21.671,31.284,35.709,20.1451
-7.01554,5.95442,20.4503,23.9598,55.8506,21.9761,31.1314,44.4065,19.2296
-6.86295,5.34407,19.8399,22.5865,53.2566,25.3331,32.8099,48.3738,17.3985
-10.0673,2.75008,17.3985,18.7718,40.2867,23.3494,29.6055,37.8453,14.8045
-11.8983,2.13973,14.9571,12.9735,27.1641,18.0089,23.502,28.0796,16.0252
-10.2199,5.34407,14.4993,9.76912,25.0279,13.5838,21.671,29.1478,20.6028
-8.38883,6.2596,14.9571,10.2269,27.9271,12.9735,20.4503,29.7581,21.671
-8.694,1.68197,13.5838,11.295,23.8072,13.5838,16.9407,21.8236,16.9407
-9.15177,0.0035,14.6519,14.6519,14.9571,14.4993,18.6192,10.6846,15.5675
-7.93106,6.2596,20.908,21.2132,11.4476,16.0252,24.265,3.51302,21.9761
-6.86295,9.31135,22.2813,23.8072,18.6192,12.0579,18.9244,11.295,24.265
-7.4733,1.83455,12.6683,13.889,26.2486,4.58113,7.4803,24.5701,13.889
-9.30435,-6.40519,2.90267,1.37679,23.502,0.919027,4.88631,21.5184,5.34407
-10.5251,-5.79484,2.59749,0.0035,17.5511,0.613851,4.12337,9.92171,11.9053
-9.76212,-0.606851,7.02254,4.12337,17.2459,3.05526,3.36043,9.15877,20.1451
-9.60953,0.0035,6.71736,1.98714,7.93806,5.34407,7.02254,8.701,16.0252
-10.9828,-4.42155,0.461263,-6.55777,-16.3234,2.59749,5.64925,-4.11637,8.39583
-12.8139,-6.71036,-0.912027,-6.55777,-22.2743,-2.4379,0.919027,-5.33707,8.54842
-12.8139,-2.28532,8.701,6.71736,2.29232,-0.454263,5.49666,11.9053,14.4993
-10.5251,5.0389,19.6873,20.1451,21.671,7.78548,14.6519,15.2623,21.0606
-8.54142,8.39583,23.3494,27.1641,23.8072,12.5157,21.2132,8.24324,25.0279
-7.62589,10.0743,24.7227,30.3685,28.8426,15.1097,26.7064,19.077,26.7064
-6.71036,12.9735,27.4693,30.5211,33.7254,17.2459,26.096,32.3521,28.8426
-5.48966,15.72,27.1641,26.7064,28.5374,15.8726,19.2296,26.7064,30.8262
-3.65861,18.0089,25.6382,24.4175,27.3167,19.077,21.9761,21.671,28.69
-4.26896,15.2623,22.8917,22.7391,33.115,21.3658,27.7745,26.2486,22.2813
-7.77848,5.19148,14.0416,13.4312,28.3848,8.24324,18.4666,21.9761,16.0252
-9.45694,-1.82755,6.2596,4.42855,16.0252,-3.35343,5.19148,8.24324,14.1942
-9.76212,-1.98014,4.88631,4.27596,14.9571,1.68197,7.78548,7.32771,13.126
-9.91471,0.0035,5.80184,6.86995,23.8072,8.701,19.8399,19.8399,9.92171
-9.45694,-1.2172,3.20784,3.36043,14.6519,6.56477,15.4149,13.2786,6.2596
-10.9828,-6.2526,-1.82755,-3.81119,-8.99918,-3.35343,-2.59049,-9.15177,4.42855
-13.119,-7.77848,-2.13273,-3.20084,-12.0509,-10.5251,-7.32071,-11.1354,6.10701
-13.2716,-6.86295,-2.13273,-1.2172,1.37679,-8.99918,-2.13273,-4.11637,4.58113
-14.3398,-8.99918,-7.16813,-6.55777,7.78548,-8.38883,-4.72672,-5.48966,-0.759439
-15.8656,-10.9828,-9.15177,-8.84659,11.295,-12.3561,-7.62589,0.766439,-0.912027
-13.882,-7.4733,-3.65861,-4.11637,14.0416,-7.01554,0.613851,6.41219,4.73372
-10.5251,-2.13273,1.83455,1.98714,15.72,2.29232,10.0743,7.17513,10.2269
-10.2199,-0.759439,4.12337,6.56477,23.502,1.2242,12.8209,17.2459,12.9735
-10.8302,2.90267,11.7528,14.3468,32.9625,3.05526,19.8399,23.8072,15.1097
-9.60953,9.92171,21.3658,24.265,36.7772,14.8045,28.69,21.0606,18.0089
-10.5251,7.32771,17.2459,20.2977,28.2322,16.6356,23.9598,17.5511,15.5675
-12.9665,-1.52238,6.71736,8.701,13.126,9.00618,14.4993,13.5838,10.6846
-13.4242,-3.35343,6.2596,7.63289,7.63289,7.93806,16.3304,14.8045,12.9735
