EEGFp1_REF,EEGFp2_REF,EEGF3_REF,EEGF4_REF,EEGC3_REF,EEGC4_REF,EEGP3_REF,EEGP4_REF,EEGO1_REF,EEGO2_REF,EEGF7_REF,EEGF8_REF,EEGT3_REF,EEGT4_REF,EEGT5_REF,EEGT6_REF,EEGCz_REF
-3.04826,5.64925,4.88631,3.05526,2.59749,-0.759439,8.24324,4.12337,0.919027,3.36043,-12.2035,4.27596,-14.3398,2.90267,2.29232,-7.4733,7.02254
-6.40519,6.10701,3.81819,0.613851,3.36043,-2.59049,8.701,2.13973,1.37679,2.4449,-12.5087,2.4449,-5.18448,-3.04826,6.2596,-8.694,6.56477
-4.72672,7.78548,5.49666,3.51302,7.78548,1.2242,13.7364,5.80184,4.58113,5.34407,-13.7294,2.75008,-8.694,-3.96378,6.71736,-7.93106,9.76912
-4.72672,9.00618,5.80184,6.10701,8.24324,4.27596,14.9571,9.31135,5.80184,8.701,-15.8656,7.63289,-18.307,-1.52238,2.4449,-5.33707,10.9898
-8.99918,15.2623,1.52938,5.0389,5.0389,2.29232,9.61653,7.4803,7.17513,10.9898,-14.3398,13.126,-10.2199,1.52938,3.81819,-2.28532,5.64925
-11.1354,20.908,-0.149088,4.88631,0.308676,0.766439,6.71736,5.19148,9.46394,13.126,-12.2035,11.9053,-1.52238,5.95442,8.54842,0.0035,0.461263
-8.38883,20.1451,3.51302,7.32771,2.59749,0.461263,9.15877,4.88631,7.4803,12.2105,-13.119,7.63289,-10.3725,8.701,7.17513,0.156088,3.20784
-6.71036,12.6683,2.4449,7.78548,1.98714,-2.13273,7.78548,1.37679,0.0035,4.42855,-16.9337,8.24324,-18.9174,4.73372,1.07161,-3.96378,4.58113
-8.84659,4.73372,-0.759439,7.4803,-3.65861,-1.82755,5.0389,0.766439,-2.4379,2.29232,-18.4596,14.4993,-17.0863,4.58113,0.156088,-3.50602,0.308676
-8.23624,15.2623,3.66561,11.9053,2.29232,7.02254,10.6846,10.5321,3.36043,11.9053,-10.8302,21.9761,-14.9501,14.0416,4.88631,6.2596,2.4449
-4.26896,35.0987,9.15877,17.8563,8.85359,16.1778,16.7882,18.1614,6.56477,17.0933,-3.50602,23.6546,-7.4733,16.3304,8.54842,10.9898,11.1424
-3.65861,28.0796,5.19148,16.7882,5.34407,13.126,12.2105,13.889,3.36043,12.5157,-9.45694,18.314,0.613851,7.4803,7.4803,5.0389,10.8372
-6.10001,12.2105,0.919027,14.1942,0.0035,8.85359,7.63289,10.9898,3.81819,12.0579,-15.713,17.3985,-5.33707,8.54842,6.56477,3.81819,3.51302
-5.48966,19.2296,6.56477,19.5347,2.59749,13.889,12.2105,16.483,10.8372,18.4666,-8.23624,22.7391,-13.7294,19.9925,9.31135,10.3795,4.73372
-2.4379,30.8262,12.3631,24.5701,10.0743,15.8726,16.483,18.0089,15.72,20.1451,-0.606851,22.5865,-11.4406,20.7554,11.295,10.9898,11.7528
-3.04826,30.8262,9.76912,20.4503,9.92171,11.4476,15.8726,14.0416,17.7037,16.9407,-0.454263,16.9407,1.98714,14.0416,14.0416,7.02254,13.5838
-6.55777,25.6382,4.27596,13.7364,7.4803,9.76912,15.4149,13.4312,18.9244,15.72,-1.52238,18.0089,12.3631,15.4149,17.7037,8.09065,8.701
-8.694,23.0443,2.29232,13.7364,4.12337,10.2269,12.8209,12.0579,13.4312,11.1424,-7.93106,23.1968,1.2242,18.6192,12.0579,8.39583,2.4449
-8.84659,23.0443,3.66561,16.9407,-0.454263,6.86995,7.78548,5.19148,2.75008,2.29232,-16.1708,23.6546,-13.7294,14.6519,1.98714,2.75008,1.37679
-6.55777,19.9925,5.95442,17.2459,4.58113,3.20784,8.85359,1.07161,-2.13273,-1.82755,-9.60953,19.5347,-10.0673,10.9898,1.98714,-0.301676,7.63289
-5.48966,19.077,6.56477,12.9735,7.17513,2.90267,11.4476,0.766439,-5.94742,-3.35343,-0.454263,14.1942,-9.91471,10.2269,3.20784,-0.759439,9.76912
-8.84659,20.7554,2.4449,8.24324,-0.606851,1.37679,5.0389,-0.759439,-12.8139,-5.64225,-8.694,10.8372,-22.4269,6.86995,-4.42155,-4.57413,0.0035
-12.3561,18.0089,-3.96378,8.54842,-8.84659,2.59749,-0.454263,0.766439,-10.8302,-1.06461,-19.5277,13.126,-17.3915,4.58113,-5.64225,-5.48966,-8.08365
-10.5251,16.483,-3.04826,11.7528,-5.94742,7.17513,5.0389,7.02254,4.27596,10.5321,-13.5768,16.6356,1.07161,9.76912,9.15877,2.59749,-2.74308
-4.72672,22.1287,5.64925,17.0933,6.56477,10.3795,14.0416,12.5157,22.1287,21.0606,0.613851,20.4503,5.34407,19.5347,26.5538,13.4312,9.15877
-3.81119,26.4012,7.63289,21.5184,5.64925,11.9053,13.2786,13.2786,25.6382,21.671,0.308676,23.0443,-5.0319,20.6028,26.4012,14.9571,11.6002
-9.15177,27.0115,0.613851,19.2296,-3.04826,9.15877,5.64925,8.39583,13.4312,12.0579,-13.5768,17.0933,-11.5932,10.2269,10.5321,6.86995,3.05526
-10.9828,25.9434,-0.149088,16.7882,-0.606851,8.09065,7.4803,7.02254,6.71736,7.4803,-15.4079,14.8045,-4.87931,5.80184,5.19148,3.66561,1.98714
-7.16813,23.0443,6.2596,19.6873,7.63289,12.3631,16.7882,12.0579,9.92171,12.8209,-3.50602,23.8072,0.766439,13.126,12.3631,8.24324,11.7528
-5.64225,22.8917,9.76912,21.2132,11.1424,13.126,19.077,12.6683,7.78548,12.3631,-2.28532,24.265,-2.13273,16.9407,12.5157,7.78548,15.2623
-8.694,28.8426,7.78548,18.1614,4.42855,7.93806,12.6683,5.19148,-1.52238,2.59749,-13.4242,16.0252,-10.9828,12.5157,3.81819,0.613851,9.46394
-11.288,33.5728,0.461263,16.9407,-2.28532,4.73372,5.80184,1.68197,-4.11637,0.0035,-18.307,19.3821,-21.2062,10.3795,-1.52238,-0.454263,4.58113
-9.76212,31.4366,-5.33707,19.2296,-3.35343,8.85359,6.86995,7.93806,4.27596,9.92171,-12.9665,28.0796,-16.1708,14.3468,2.59749,6.86995,4.12337
-5.48966,26.2486,0.0035,19.3821,1.37679,12.3631,14.4993,14.8045,15.8726,19.8399,-6.55777,24.4175,0.766439,16.6356,12.6683,11.7528,5.49666
-3.20084,21.8236,8.39583,16.6356,9.76912,10.3795,19.3821,16.0252,23.8072,22.7391,-6.40519,15.4149,1.52938,14.1942,18.9244,10.6846,8.39583
-5.94742,26.2486,9.31135,18.9244,10.9898,11.7528,19.2296,15.1097,25.7908,21.671,-8.23624,20.1451,-9.30435,16.6356,18.9244,11.4476,13.4312
-6.86295,38.9134,7.17513,26.2486,9.92171,15.4149,18.314,14.1942,22.7391,19.077,-5.48966,32.5047,-10.0673,23.3494,17.3985,14.6519,17.2459
-0.301676,42.1177,9.61653,30.6736,12.0579,16.7882,18.7718,14.3468,21.3658,18.6192,0.0035,33.2676,2.13973,24.265,20.2977,15.5675,18.7718
3.36043,32.1995,10.9898,25.3331,10.2269,15.2623,16.483,14.3468,21.2132,20.7554,-0.912027,24.8753,11.9053,20.4503,23.1968,14.3468,14.9571
-1.06461,28.0796,9.46394,20.1451,11.295,15.4149,16.3304,16.6356,23.3494,25.6382,-6.2526,23.8072,6.86995,21.2132,24.5701,18.4666,11.4476
-2.59049,34.4883,12.9735,26.7064,19.077,22.7391,25.7908,24.4175,31.1314,34.4883,-4.87931,31.8943,-0.759439,29.9107,28.8426,30.5211,18.9244
0.0035,38.7608,16.6356,33.878,24.8753,27.7745,32.5047,29.1478,34.3357,37.9979,2.29232,38.303,3.51302,35.709,29.6055,36.472,26.4012
-1.2172,36.6246,12.9735,28.3848,17.0933,23.6546,26.096,24.7227,27.6219,31.5892,3.97078,34.4883,10.5321,31.8943,24.4175,29.9107,19.9925
-1.2172,25.9434,9.00618,19.2296,4.88631,17.7037,17.0933,18.314,21.5184,25.6382,-1.36979,27.0115,3.20784,26.2486,20.7554,22.1287,10.0743
5.0389,23.0443,12.6683,20.4503,9.00618,19.3821,19.9925,20.4503,25.4857,29.6055,-1.36979,28.5374,-2.89567,27.9271,25.4857,23.8072,10.5321
5.19148,33.5728,14.8045,24.8753,15.8726,23.9598,27.6219,26.2486,28.9952,34.0306,-0.301676,29.7581,1.2242,30.8262,28.2322,27.6219,14.8045
-3.35343,30.9788,9.76912,21.3658,15.1097,19.8399,26.4012,24.265,20.908,30.2159,-6.2526,23.3494,0.308676,26.2486,18.9244,25.4857,14.8045
-6.10001,21.0606,7.93806,18.9244,12.5157,15.8726,21.8236,19.3821,14.3468,26.096,-6.71036,22.8917,3.05526,21.0606,14.8045,23.8072,15.2623
-1.67497,27.9271,9.00618,23.502,9.15877,19.3821,20.6028,19.9925,18.9244,28.3848,-1.2172,28.0796,9.92171,24.265,22.7391,26.8589,14.3468
0.0035,39.8289,4.12337,24.1124,5.64925,19.9925,17.7037,20.1451,24.265,30.5211,-2.59049,26.096,4.73372,28.2322,25.1805,28.3848,7.32771
-2.89567,33.115,-0.149088,18.0089,0.156088,15.8726,14.4993,17.0933,24.1124,27.0115,-7.16813,19.6873,-5.33707,24.265,21.5184,24.4175,0.613851
-3.65861,17.2459,5.34407,16.483,4.42855,14.1942,17.7037,16.7882,24.8753,23.6546,-3.04826,19.6873,-2.89567,18.9244,23.6546,19.9925,3.81819
0.919027,15.8726,13.126,22.1287,14.8045,18.7718,25.0279,22.5865,30.5211,26.7064,3.66561,25.4857,12.9735,20.4503,30.9788,21.0606,14.0416
5.80184,30.9788,14.6519,28.0796,18.1614,26.7064,30.2159,31.284,35.5565,35.4039,2.75008,32.3521,23.0443,27.6219,34.7935,27.7745,19.5347
3.36043,44.7117,13.126,29.9107,18.7718,30.9788,32.6573,36.1668,35.0987,42.4229,-1.06461,35.8616,16.3304,33.5728,34.0306,34.6409,17.3985
-1.52238,39.8289,12.5157,27.9271,16.0252,28.3848,31.7418,32.5047,27.6219,40.1341,0.0035,32.5047,4.88631,34.9461,30.8262,34.9461,14.0416
1.52938,25.7908,10.6846,25.1805,12.0579,22.1287,26.5538,25.1805,18.1614,32.3521,3.20784,28.69,2.13973,34.1832,26.2486,30.8262,11.9053
7.4803,23.502,8.701,26.4012,9.76912,22.1287,23.1968,24.1124,17.7037,28.9952,2.75008,30.5211,13.4312,32.1995,25.0279,27.6219,12.2105
8.09065,30.6736,12.6683,30.5211,12.2105,27.6219,27.0115,28.5374,26.8589,30.8262,1.2242,31.8943,22.7391,30.3685,28.9952,26.5538,16.7882
7.78548,32.1995,18.4666,32.3521,21.5184,29.6055,33.4202,30.9788,35.4039,32.8099,2.59749,31.284,16.483,31.1314,32.6573,28.2322,21.9761
6.71736,27.3167,16.483,31.284,21.5184,28.8426,33.5728,29.6055,34.1832,31.1314,1.52938,35.709,8.54842,30.9788,31.284,28.3848,20.4503
0.308676,24.5701,11.9053,30.0633,16.9407,27.9271,29.6055,27.7745,28.0796,26.2486,-1.06461,38.9134,6.41219,29.1478,27.0115,24.7227,15.8726
-2.89567,26.8589,14.4993,29.7581,18.1614,27.3167,29.3004,27.4693,26.5538,25.7908,2.75008,32.6573,3.36043,31.5892,26.5538,25.0279,17.5511
3.97078,31.4366,17.2459,28.69,19.077,26.7064,30.6736,28.9952,27.3167,33.2676,6.56477,27.1641,13.126,35.5565,28.2322,30.3685,20.908
7.4803,30.2159,13.4312,25.7908,18.314,26.5538,31.5892,32.9625,26.7064,40.1341,3.97078,27.9271,27.4693,33.878,27.3167,31.1314,16.9407
1.2242,26.8589,12.3631,27.3167,16.9407,29.6055,33.4202,36.472,26.2486,41.3548,1.83455,29.9107,20.2977,30.0633,26.2486,28.0796,14.1942
1.2242,27.6219,18.0089,34.7935,20.908,31.7418,34.7935,35.4039,29.3004,40.1341,7.17513,35.5565,11.295,30.2159,28.9952,29.3004,20.2977
8.85359,28.69,22.8917,40.7444,26.096,32.8099,36.6246,34.1832,35.0987,39.2186,12.2105,41.9651,13.7364,33.115,33.878,33.7254,25.6382
10.0743,36.1668,21.9761,40.2867,24.8753,34.4883,37.6927,35.5565,35.5565,36.6246,4.58113,39.6763,10.6846,35.2513,31.284,32.6573,24.1124
4.73372,41.0496,16.9407,32.3521,19.2296,28.2322,30.5211,29.1478,26.7064,25.9434,-5.64225,28.69,10.2269,31.1314,21.9761,22.7391,17.7037
2.59749,28.8426,14.4993,25.9434,11.4476,18.9244,19.9925,17.5511,17.8563,12.9735,-2.4379,21.0606,16.0252,23.502,19.8399,14.4993,13.2786
5.34407,17.2459,16.7882,30.6736,12.6683,19.9925,18.7718,16.483,14.8045,10.8372,4.73372,25.9434,9.15877,23.3494,21.671,15.8726,16.483
5.19148,24.4175,16.3304,35.0987,16.1778,23.8072,21.3658,19.6873,10.3795,12.0579,-3.20084,32.1995,-6.55777,25.3331,14.6519,15.8726,19.9925
1.98714,35.8616,13.4312,28.9952,11.6002,17.8563,17.0933,14.3468,2.75008,7.78548,-15.713,29.1478,-13.4242,19.3821,4.12337,7.93806,16.6356
1.37679,32.5047,14.0416,22.8917,10.2269,12.0579,14.0416,10.3795,2.90267,10.2269,-11.7458,23.9598,-1.2172,13.5838,5.49666,5.95442,12.0579
2.13973,24.1124,14.6519,23.502,10.6846,15.5675,17.2459,15.5675,12.2105,22.1287,-2.59049,21.3658,12.9735,18.314,15.2623,15.1097,11.295
1.68197,22.1287,10.3795,23.502,10.0743,17.8563,19.2296,19.8399,18.9244,29.7581,-2.89567,22.1287,8.09065,25.7908,17.0933,21.671,10.8372
2.90267,19.9925,8.54842,21.0606,9.92171,15.2623,18.314,18.0089,21.671,27.6219,-4.87931,26.7064,-1.67497,23.6546,15.1097,18.314,10.5321
3.51302,17.0933,13.4312,19.077,12.0579,13.2786,20.1451,16.1778,25.1805,23.9598,-4.42155,27.3167,-1.82755,17.5511,18.6192,14.1942,12.8209
-0.912027,23.502,16.483,17.5511,17.0933,12.2105,22.8917,16.6356,25.4857,21.671,-2.13273,21.3658,5.19148,15.72,21.8236,13.5838,13.5838
-6.2526,29.4529,10.8372,15.72,12.3631,10.6846,19.077,12.8209,17.0933,12.6683,-2.74308,17.0933,10.8372,13.889,17.2459,10.0743,9.31135
-7.93106,19.077,1.83455,11.7528,2.4449,4.27596,9.46394,2.13973,5.34407,-2.74308,-9.91471,14.8045,2.75008,10.8372,7.32771,2.4449,2.4449
-6.40519,7.32771,-1.06461,7.63289,-1.52238,-1.98014,5.49666,-4.72672,-0.301676,-10.5251,-13.882,12.9735,-11.1354,8.09065,1.52938,-3.20084,-1.06461
-2.89567,15.1097,5.0389,9.46394,1.83455,1.37679,10.6846,1.07161,2.90267,-3.96378,-8.54142,14.0416,-11.288,7.4803,5.49666,-2.59049,2.4449
2.59749,28.0796,15.1097,15.72,13.5838,10.6846,19.6873,13.126,12.8209,8.701,2.13973,16.6356,5.95442,12.3631,16.3304,4.42855,10.5321
8.54842,25.4857,19.3821,13.4312,17.3985,11.9053,22.4339,15.5675,17.3985,13.889,8.701,12.8209,21.2132,13.126,21.0606,7.17513,13.5838
12.0579,15.4149,15.2623,3.20784,12.2105,3.20784,17.8563,8.54842,12.9735,11.4476,7.32771,5.0389,18.6192,3.51302,15.5675,1.2242,8.85359
14.8045,12.5157,13.5838,2.59749,12.0579,3.51302,19.5347,9.76912,15.1097,13.2786,7.02254,5.64925,12.2105,-0.149088,16.7882,0.766439,8.85359
15.1097,13.2786,16.483,8.85359,14.9571,10.2269,24.8753,14.9571,21.2132,15.4149,9.00618,6.71736,11.9053,5.34407,23.8072,5.34407,13.4312
12.0579,13.7364,16.3304,7.4803,14.0416,7.17513,21.8236,11.7528,15.4149,9.92171,6.2596,0.0035,3.51302,6.71736,18.1614,3.36043,10.6846
11.6002,17.8563,12.6683,3.97078,6.2596,3.36043,15.72,8.701,6.56477,6.41219,2.4449,-0.454263,-5.48966,4.12337,8.09065,0.766439,3.51302
14.4993,19.9925,10.9898,7.17513,5.0389,7.93806,16.9407,13.4312,9.15877,10.2269,2.90267,7.17513,4.12337,6.86995,11.6002,6.2596,3.81819
13.889,17.0933,12.3631,13.7364,11.4476,14.1942,22.5865,18.314,14.3468,14.3468,3.66561,10.9898,14.9571,12.2105,20.1451,13.2786,12.3631
10.8372,16.7882,14.0416,18.4666,13.5838,17.3985,23.8072,19.9925,12.8209,16.7882,3.51302,12.2105,11.6002,14.8045,20.4503,16.7882,17.5511
12.3631,19.8399,14.9571,18.314,12.5157,16.9407,20.1451,20.6028,11.1424,19.5347,3.97078,14.3468,6.71736,16.483,18.6192,17.5511,14.3468
15.5675,23.502,15.4149,16.6356,9.61653,15.72,18.1614,19.5347,13.2786,20.908,3.97078,14.3468,3.05526,17.8563,19.6873,16.0252,11.1424
15.8726,25.1805,15.72,19.6873,10.9898,17.0933,19.5347,20.2977,16.6356,23.1968,5.0389,14.1942,2.13973,19.5347,16.9407,16.0252,13.2786
16.3304,23.502,16.483,25.0279,13.2786,21.0606,19.6873,23.0443,19.077,26.8589,5.64925,17.7037,9.46394,21.5184,14.4993,18.7718,15.72
15.8726,22.8917,17.3985,25.4857,12.5157,22.1287,18.7718,22.7391,21.0606,27.1641,3.36043,20.4503,11.1424,21.671,16.9407,19.9925,16.3304
12.9735,21.0606,16.6356,22.1287,14.4993,19.6873,19.5347,20.2977,20.908,24.1124,2.75008,18.314,0.919027,19.9925,17.2459,17.5511,16.7882
12.9735,21.0606,15.1097,21.5184,13.126,20.6028,19.6873,21.0606,19.5347,24.4175,4.42855,18.1614,-5.79484,20.4503,16.1778,18.0089,16.7882
16.6356,25.9434,14.8045,23.502,10.9898,22.4339,18.4666,23.1968,17.5511,27.0115,3.36043,23.1968,-1.82755,25.1805,17.7037,22.2813,16.0252
20.1451,26.8589,16.9407,22.7391,12.0579,21.3658,19.2296,22.7391,14.8045,24.5701,4.42855,25.0279,11.6002,28.0796,20.4503,22.7391,16.1778
20.1451,19.9925,16.1778,20.4503,8.24324,18.1614,16.7882,18.9244,10.0743,16.483,9.61653,20.4503,20.6028,23.9598,18.7718,17.2459,12.2105
16.3304,13.5838,8.85359,18.6192,0.766439,14.3468,8.85359,14.3468,5.64925,10.0743,7.17513,17.5511,9.92171,19.077,10.9898,12.0579,2.59749
14.4993,17.0933,5.19148,17.5511,-1.98014,15.4149,7.4803,15.4149,9.61653,12.6683,-2.13273,18.6192,-3.65861,18.1614,9.46394,12.9735,0.308676
17.7037,23.6546,10.8372,17.2459,7.63289,18.7718,17.0933,21.3658,21.3658,21.2132,-4.57413,17.3985,-3.50602,18.6192,18.314,18.0089,7.78548
19.8399,21.671,18.314,19.9925,17.0933,21.0606,25.9434,25.9434,30.6736,28.5374,2.4449,17.7037,2.75008,22.4339,27.4693,23.0443,14.1942
18.1614,16.1778,19.2296,22.1287,13.4312,20.908,23.8072,25.1805,32.5047,32.0469,10.2269,22.7391,15.5675,27.1641,31.1314,25.6382,12.5157
18.0089,14.8045,15.4149,16.0252,6.71736,15.1097,15.2623,19.077,29.9107,30.9788,14.8045,21.5184,25.6382,22.1287,30.3685,22.8917,3.97078
19.2296,18.9244,14.3468,7.63289,2.29232,7.78548,10.5321,12.2105,20.1451,25.4857,13.7364,12.3631,17.5511,13.126,23.9598,16.6356,-0.301676
19.077,21.5184,16.483,8.85359,4.58113,5.95442,11.6002,9.31135,7.17513,18.9244,7.4803,9.31135,6.71736,12.8209,16.483,11.9053,5.64925
18.1614,19.3821,16.3304,16.9407,8.701,10.5321,13.889,11.1424,1.37679,14.3468,3.81819,15.1097,3.66561,14.3468,13.889,9.92171,12.0579
16.3304,19.6873,14.4993,17.3985,7.17513,10.8372,12.8209,11.1424,3.05526,9.92171,5.49666,16.7882,2.90267,8.09065,12.9735,7.32771,10.3795
17.0933,20.6028,15.2623,12.3631,7.02254,6.2596,11.4476,8.54842,8.09065,5.80184,8.39583,12.6683,10.0743,4.12337,14.1942,3.97078,7.63289
20.6028,18.7718,16.6356,11.9053,6.10701,5.80184,11.6002,7.32771,11.1424,3.97078,8.39583,10.3795,15.2623,8.09065,16.483,1.52938,8.85359
20.4503,17.7037,15.5675,10.9898,5.34407,3.66561,9.76912,4.42855,11.6002,3.97078,6.41219,9.31135,7.17513,7.93806,16.483,-0.454263,7.78548
16.1778,16.483,14.1942,7.63289,6.2596,1.2242,8.85359,3.20784,16.9407,8.24324,3.51302,6.86995,4.58113,5.34407,20.1451,2.59749,6.10701
15.72,14.6519,12.6683,8.24324,5.80184,4.73372,10.8372,7.93806,24.1124,18.1614,1.68197,7.93806,11.1424,11.4476,25.6382,11.7528,7.02254
18.6192,18.0089,11.6002,12.9735,7.63289,9.61653,12.9735,14.3468,24.4175,26.7064,6.2596,14.0416,7.4803,17.7037,26.2486,18.6192,6.86995
19.6873,22.1287,11.7528,16.0252,5.80184,12.3631,12.6683,16.1778,20.7554,28.2322,11.9053,18.0089,1.83455,18.314,25.9434,19.9925,5.95442
16.7882,12.8209,8.09065,11.1424,-0.301676,8.54842,6.41219,11.295,14.4993,23.6546,9.00618,15.1097,9.15877,17.3985,24.1124,18.4666,1.83455
