EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
-19.8329,-11.288,-25.7838,-21.0536,-19.8329,-3.50602,-14.1872,-11.4406,-16.9337
-19.8329,-8.694,-25.0209,-18.7648,-16.7812,-2.13273,-8.38883,-7.4733,-18.307
-19.5277,-4.87931,-19.3751,-15.2553,-13.4242,-4.42155,-13.5768,-4.42155,-19.3751
-19.5277,-5.64225,-18.0019,-15.2553,-13.882,-1.52238,-15.713,-4.42155,-19.8329
-20.7484,-11.5932,-22.8847,-19.3751,-18.9174,-1.2172,-15.4079,-9.45694,-20.1381
-20.7484,-8.694,-21.0536,-18.307,-20.2907,-8.54142,-19.3751,-12.0509,-16.3234
-19.07,-4.11637,-12.3561,-10.6776,-14.1872,-5.48966,-16.9337,-7.01554,-11.5932
-17.8493,-7.62589,-12.9665,-8.23624,-10.0673,3.66561,-8.54142,-3.65861,-11.4406
-16.476,-5.64225,-18.307,-10.9828,-10.8302,1.07161,-10.3725,-7.16813,-11.7458
-15.2553,0.766439,-14.7975,-8.84659,-8.38883,-2.89567,-15.713,-7.77848,-9.91471
-16.7812,-2.28532,-11.8983,-5.33707,-3.35343,0.766439,-10.0673,-2.13273,-10.5251
-18.6122,-7.32071,-12.6613,-3.96378,0.919027,4.12337,-1.82755,4.27596,-12.0509
-17.6967,-2.89567,-10.5251,-2.59049,1.98714,4.88631,-1.82755,5.95442,-10.0673
-16.3234,-0.454263,-9.60953,-3.81119,-1.98014,3.81819,-7.4733,1.37679,-7.16813
-15.713,-5.64225,-11.8983,-7.4733,-6.2526,3.20784,-8.23624,-1.82755,-6.86295
-15.1027,-5.48966,-14.7975,-11.4406,-8.38883,3.66561,-3.20084,0.156088,-9.91471
-14.7975,-1.06461,-15.2553,-12.0509,-8.23624,3.66561,-2.28532,3.20784,-12.8139
-15.5605,-2.89567,-12.3561,-7.77848,-4.57413,3.36043,-5.0319,5.34407,-12.5087
-15.5605,-6.2526,-8.23624,-3.50602,-0.759439,3.66561,-5.0319,6.2596,-10.8302
-14.7975,-6.2526,-9.15177,-3.96378,-0.149088,5.0389,-1.2172,4.73372,-11.4406
-15.2553,-5.48966,-10.6776,-1.82755,3.20784,5.80184,0.308676,4.73372,-11.288
-14.9501,-1.82755,-3.96378,7.17513,13.126,0.613851,-5.33707,7.17513,-6.55777
-11.5932,3.81819,3.97078,16.6356,25.3331,-3.04826,-6.40519,12.3631,-0.454263
-7.32071,7.78548,6.71736,21.2132,31.5892,5.64925,3.05526,19.8399,3.51302
-4.72672,10.5321,5.49666,17.2459,23.3494,13.5838,8.85359,18.4666,1.98714
-4.57413,9.61653,0.919027,8.39583,8.701,12.2105,5.80184,7.4803,-2.28532
-5.94742,6.71736,-0.149088,6.2596,4.27596,13.5838,5.80184,4.12337,-3.20084
-7.62589,6.10701,2.59749,8.85359,6.41219,18.314,9.31135,7.63289,-3.50602
-9.30435,5.0389,0.919027,6.86995,3.97078,17.8563,10.2269,7.93806,-6.2526
-10.3725,4.12337,-0.149088,5.34407,2.90267,14.3468,8.39583,8.24324,-7.16813
-10.2199,4.12337,1.07161,7.32771,5.95442,15.4149,7.78548,12.0579,-6.55777
-9.30435,4.73372,1.07161,8.24324,9.00618,18.314,8.701,15.4149,-7.01554
-9.76212,7.4803,2.75008,8.54842,11.7528,14.6519,8.09065,18.1614,-6.2526
-10.2199,9.46394,3.51302,10.0743,16.3304,10.5321,9.00618,21.8236,-3.81119
-8.54142,10.2269,4.58113,15.2623,24.8753,14.6519,13.2786,25.7908,0.461263
-7.4733,10.2269,7.4803,19.8399,31.1314,20.1451,17.0933,28.2322,3.05526
-8.694,5.80184,6.71736,17.5511,29.6055,19.9925,18.0089,27.3167,1.52938
-8.84659,2.75008,5.95442,16.9407,28.9952,16.9407,15.4149,25.9434,2.4449
-7.62589,6.71736,10.2269,22.5865,33.5728,14.4993,12.2105,27.1641,7.02254
-7.01554,10.0743,12.5157,25.6382,34.1832,15.5675,13.5838,27.1641,8.701
-7.01554,9.31135,9.15877,22.2813,26.5538,17.3985,14.3468,21.9761,6.41219
-6.55777,9.76912,7.17513,18.6192,18.6192,16.1778,12.3631,16.0252,5.64925
-6.55777,10.0743,9.15877,18.6192,16.0252,15.72,12.0579,14.9571,7.4803
-8.23624,6.71736,9.15877,17.3985,12.5157,18.6192,10.2269,14.6519,9.31135
-8.99918,7.32771,7.78548,13.4312,5.34407,19.077,7.63289,11.7528,10.2269
-7.4733,11.295,5.80184,7.78548,-1.98014,15.4149,10.8372,8.39583,10.2269
-5.79484,10.0743,2.90267,3.20784,-6.71036,15.4149,14.0416,5.49666,9.92171
-3.96378,9.46394,4.88631,5.0389,-6.10001,20.4503,12.3631,4.58113,12.6683
-3.04826,11.7528,7.32771,8.85359,-3.65861,21.2132,11.6002,3.20784,14.8045
-4.26896,9.15877,7.02254,10.9898,-0.149088,17.2459,13.4312,3.36043,14.3468
-5.33707,7.78548,9.46394,15.5675,7.02254,14.6519,13.4312,7.93806,16.7882
-3.81119,15.2623,15.5675,21.9761,15.72,14.8045,14.1942,13.7364,21.9761
0.308676,23.0443,21.8236,28.2322,24.5701,22.1287,22.7391,21.9761,26.2486
2.75008,23.6546,26.096,33.7254,33.115,30.8262,30.9788,31.8943,27.7745
0.766439,25.6382,29.4529,37.3875,39.2186,28.3848,32.6573,38.7608,26.8589
-1.52238,33.5728,34.4883,41.8125,45.4747,24.1124,36.1668,45.6272,26.8589
-1.36979,34.1832,37.9979,45.6272,51.8833,29.7581,38.6082,52.0359,26.5538
0.0035,26.5538,37.3875,46.085,53.4092,38.1504,40.1341,54.3247,25.1805
-0.301676,25.9434,33.7254,41.8125,48.0686,39.3711,43.6436,51.8833,21.9761
-1.98014,31.8943,30.6736,35.5565,39.8289,36.6246,42.4229,46.8479,17.0933
-2.4379,33.2676,30.3685,33.2676,34.6409,37.3875,40.1341,43.3384,17.0933
-2.28532,28.8426,31.1314,34.4883,32.0469,39.066,37.9979,40.2867,21.5184
-2.89567,28.2322,30.6736,33.7254,28.69,35.5565,34.7935,35.2513,22.4339
-3.35343,30.2159,25.1805,28.0796,24.1124,32.1995,35.4039,30.9788,19.2296
-2.74308,27.3167,19.3821,23.0443,22.2813,31.5892,33.115,28.3848,16.7882
