EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-237.1179,-76.7481,-34.9391,191.6537,120.2427,384.9824,-87.4293,-51.1134,-44.5521
-229.7937,-67.1351,-23.0373,201.8771,130.3135,395.3584,-79.1896,-43.3314,-36.1598
-224.3005,-60.1161,-15.8656,211.0324,144.1989,405.7344,-71.4076,-33.2606,-28.683
-227.3523,-63.3204,-22.8847,206.4548,136.417,403.1404,-78.5792,-43.7892,-34.7865
-234.0661,-64.8463,-28.5304,198.3676,115.8176,398.5628,-86.5138,-61.7945,-41.3478
-234.0661,-62.8627,-25.0209,197.2995,108.1882,402.0723,-83.7672,-64.5411,-36.7702
-225.0635,-60.7264,-17.6967,204.6237,119.3271,410.6172,-75.68,-53.5548,-26.2416
-223.2324,-62.4049,-16.7812,208.1332,127.8721,411.075,-75.2223,-48.8246,-25.9364
-232.0825,-67.4403,-23.6476,201.7245,122.5315,402.53,-82.6991,-54.3177,-35.3969
-232.5403,-68.9662,-27.4623,198.8254,121.3108,399.4783,-83.7672,-51.266,-38.9064
-226.1316,-68.5084,-27.0045,202.1823,129.8557,404.0559,-79.037,-41.3478,-38.6012
-225.8264,-68.5084,-27.4623,201.7245,133.3652,405.4292,-81.4784,-43.7892,-40.4323
-228.8782,-69.2713,-28.0726,197.4521,125.8884,399.7835,-89.8707,-57.2169,-39.5167
-229.4885,-71.1024,-27.9201,196.0788,115.5124,394.9007,-93.075,-65.3041,-36.1598
-229.9463,-73.3912,-29.1408,196.6891,107.7305,397.3421,-90.481,-64.9989,-39.2116
-230.5566,-74.0016,-30.3615,195.621,102.3899,400.8516,-90.3285,-65.1515,-42.1107
-228.4204,-72.3231,-27.9201,196.384,106.9675,400.5464,-92.1595,-64.5411,-34.9391
-226.1316,-71.255,-22.5795,204.7763,126.4988,405.2766,-86.056,-55.691,-29.5985
-225.5212,-70.3395,-15.2553,217.4411,142.5205,416.1104,-75.8326,-46.3832,-32.0399
-219.8755,-63.9308,-6.55777,224.7653,141.9101,424.6553,-69.1188,-43.1788,-27.9201
-212.8564,-57.3695,0.0035,225.6808,138.8584,431.3691,-64.6937,-36.6176,-17.8493
-213.772,-55.9962,0.461263,225.5282,141.7575,437.1675,-61.4894,-25.9364,-16.3234
-216.2134,-55.2333,-3.65861,224.0023,142.5205,438.6933,-62.5575,-24.258,-21.3588
-216.5185,-55.5384,-8.54142,218.6618,138.5532,433.8105,-70.3395,-35.2443,-23.0373
-217.2815,-57.6747,-10.0673,215.3048,135.654,429.2329,-77.6637,-46.2306,-21.5114
-215.603,-55.9962,-6.86295,217.5937,131.9919,432.4372,-76.443,-48.8246,-21.8166
-213.3142,-49.7401,0.0035,222.6291,128.1772,439.4563,-69.4239,-43.9418,-22.2743
-215.603,-45.1625,7.93806,229.8007,134.2807,443.1184,-62.0997,-34.1762,-18.9174
