EEGFp1_REF,EEGFp2_REF,EEGF3_REF,EEGF4_REF,EEGC3_REF,EEGC4_REF,EEGP3_REF,EEGP4_REF,EEGO1_REF,EEGO2_REF,EEGF7_REF,EEGF8_REF,EEGT3_REF,EEGT4_REF,EEGT5_REF,EEGT6_REF,EEGCz_REF
-15.8656,-3.65861,-19.2226,-22.1217,-36.9227,-24.1054,-18.6122,-21.5114,-7.4733,28.3848,-6.40519,-112.9115,-23.0373,-28.2252,-27.1571,-22.4269,-26.3942
-18.6122,-4.57413,-22.4269,-24.1054,-41.653,-28.3778,-23.1898,-26.8519,-11.5932,22.7391,-8.54142,-114.4373,-17.3915,-25.6312,-30.9718,-22.8847,-30.6666
-19.2226,-4.26896,-24.258,-22.2743,-42.8737,-26.8519,-23.0373,-27.0045,-10.9828,23.0443,-7.93106,-114.1322,-15.713,-21.9691,-31.277,-21.5114,-30.8192
-14.7975,-4.11637,-19.9855,-17.8493,-36.0072,-21.0536,-15.2553,-20.5958,-3.50602,30.3685,-1.06461,-111.6907,-11.8983,-18.7648,-24.4105,-15.713,-25.4787
-13.7294,-3.81119,-15.4079,-16.0182,-29.2934,-15.2553,-8.23624,-14.0346,3.20784,38.4556,2.59749,-109.8597,-9.60953,-12.6613,-17.6967,-9.15177,-19.8329
-17.8493,-2.89567,-19.9855,-13.5768,-33.4132,-16.476,-10.8302,-14.1872,1.52938,39.066,-1.67497,-109.8597,-13.882,-12.3561,-19.2226,-8.694,-22.7321
-19.2226,-2.89567,-28.8356,-19.3751,-44.0944,-24.5631,-18.7648,-21.9691,-3.81119,33.2676,-4.87931,-111.3856,-16.476,-22.1217,-24.4105,-12.5087,-32.6503
-18.0019,-2.13273,-30.9718,-21.664,-47.4513,-28.0726,-20.5958,-23.495,-4.11637,32.9625,-3.20084,-111.5382,-13.4242,-23.0373,-25.0209,-12.0509,-35.8546
-19.3751,-1.06461,-27.3097,-18.307,-43.484,-24.8683,-18.307,-20.5958,-3.20084,33.7254,-4.11637,-111.233,-12.5087,-15.1027,-23.1898,-12.2035,-31.4296
-19.8329,-2.13273,-23.1898,-19.07,-39.2116,-23.495,-17.2389,-21.2062,-5.48966,31.4366,-5.64225,-113.064,-13.119,-17.2389,-21.3588,-15.8656,-28.0726
-17.2389,-3.20084,-20.5958,-17.0863,-36.9227,-24.4105,-18.0019,-21.2062,-7.77848,30.3685,-3.81119,-112.9115,-14.3398,-23.8002,-21.3588,-16.6286,-27.0045
-16.9337,-1.98014,-20.901,-16.9337,-37.6857,-23.0373,-19.5277,-20.2907,-8.38883,31.284,-3.35343,-109.0968,-15.1027,-20.5958,-24.1054,-13.119,-26.5468
-19.6803,-0.301676,-21.664,-15.713,-38.6012,-20.5958,-19.2226,-18.0019,-7.93106,33.115,-4.42155,-107.1131,-13.4242,-12.9665,-23.6476,-10.3725,-26.2416
-20.7484,-1.06461,-21.3588,-15.1027,-37.8383,-20.2907,-18.7648,-18.9174,-8.23624,31.4366,-5.0319,-109.4019,-13.4242,-12.6613,-22.4269,-12.2035,-26.089
-20.5958,-1.2172,-21.5114,-16.476,-37.8383,-21.0536,-20.4433,-21.3588,-10.8302,28.5374,-5.0319,-111.5382,-15.4079,-18.0019,-26.089,-14.9501,-25.7838
-21.0536,-0.454263,-23.495,-13.7294,-40.1271,-21.664,-22.7321,-21.5114,-12.6613,28.8426,-5.0319,-111.6907,-17.3915,-21.664,-29.2934,-15.4079,-25.9364
-22.1217,-1.52238,-26.5468,-15.5605,-42.4159,-21.2062,-22.8847,-20.4433,-10.2199,31.4366,-6.40519,-110.7752,-17.6967,-19.07,-27.7675,-11.1354,-27.0045
-24.4105,-1.06461,-28.2252,-15.2553,-42.7211,-18.4596,-20.2907,-15.4079,-6.2526,36.7772,-7.62589,-107.8761,-13.2716,-11.8983,-26.5468,-3.96378,-27.1571
-26.8519,2.4449,-26.8519,-12.5087,-40.7374,-14.7975,-17.2389,-9.91471,-3.50602,41.0496,-6.86295,-105.1295,-11.8983,-7.01554,-25.9364,-0.454263,-24.4105
-27.9201,3.97078,-25.3261,-13.882,-39.059,-13.4242,-16.0182,-9.30435,-0.606851,41.9651,-4.11637,-104.5191,-15.8656,-6.10001,-21.664,-1.67497,-22.7321
-26.8519,2.59749,-26.3942,-14.0346,-39.3641,-16.0182,-16.3234,-12.0509,1.2242,39.3711,-3.65861,-104.6717,-15.4079,-10.9828,-19.2226,-3.81119,-24.4105
-25.7838,0.766439,-27.4623,-16.7812,-38.4486,-17.6967,-14.9501,-13.2716,2.29232,37.3875,-5.94742,-105.4346,-13.5768,-16.476,-21.0536,-3.96378,-24.258
-27.4623,1.68197,-27.0045,-14.9501,-37.3805,-15.2553,-12.5087,-9.15177,3.51302,40.2867,-7.01554,-107.2657,-16.6286,-13.4242,-21.0536,-2.89567,-21.2062
-29.5985,3.81819,-27.0045,-11.4406,-38.6012,-12.2035,-14.3398,-7.01554,1.52938,41.0496,-8.08365,-107.1131,-19.5277,-7.62589,-21.2062,-2.89567,-19.8329
-28.9882,4.73372,-27.1571,-12.9665,-39.3641,-11.4406,-18.1544,-7.93106,-1.67497,39.2186,-8.694,-105.2821,-16.0182,-7.62589,-25.1735,-2.74308,-20.7484
-27.3097,3.36043,-26.2416,-12.8139,-38.6012,-12.9665,-18.9174,-7.16813,0.308676,39.9815,-5.79484,-104.3665,-11.5932,-10.6776,-25.6312,-0.912027,-20.901
-28.683,1.68197,-26.3942,-15.713,-39.3641,-14.9501,-17.5441,-7.62589,4.12337,41.9651,-4.72672,-105.2821,-15.5605,-10.9828,-22.2743,0.0035,-21.0536
-31.1244,2.75008,-27.6149,-15.5605,-39.8219,-16.0182,-15.2553,-7.32071,5.64925,43.7962,-6.55777,-105.7398,-21.0536,-10.2199,-20.901,-0.149088,-21.8166
-29.9037,3.51302,-25.9364,-14.1872,-35.2443,-15.2553,-10.6776,-5.33707,8.701,44.7117,-5.94742,-105.1295,-18.4596,-10.0673,-19.2226,1.37679,-20.2907
-28.0726,2.59749,-21.0536,-15.4079,-29.1408,-12.9665,-6.86295,-2.4379,12.2105,45.4747,-3.50602,-105.7398,-13.119,-7.16813,-16.476,2.13973,-17.0863
-28.3778,1.52938,-18.4596,-14.1872,-27.9201,-13.2716,-7.01554,-1.82755,12.0579,43.491,-2.13273,-108.639,-8.84659,-8.23624,-17.2389,-2.74308,-16.7812
-29.1408,-0.606851,-20.1381,-18.4596,-31.7348,-17.6967,-8.54142,-6.40519,11.295,39.3711,-1.67497,-110.47,-5.0319,-17.3915,-17.6967,-7.01554,-20.1381
-28.2252,-1.67497,-22.1217,-19.8329,-35.8546,-19.6803,-8.84659,-7.16813,11.6002,40.1341,-2.28532,-109.0968,-4.72672,-19.3751,-15.2553,-3.81119,-22.2743
-25.7838,-1.06461,-21.3588,-16.9337,-36.1598,-16.1708,-9.45694,-4.26896,9.76912,42.1177,-2.89567,-106.6554,-10.9828,-10.5251,-14.9501,0.308676,-22.1217
-23.8002,-0.301676,-20.2907,-15.713,-33.4132,-12.5087,-7.77848,-1.06461,9.76912,44.4065,0.156088,-104.5191,-14.6449,-4.72672,-14.9501,2.4449,-21.2062
-25.6312,0.156088,-21.3588,-14.0346,-33.4132,-12.6613,-6.40519,1.2242,10.9898,46.085,1.83455,-102.8407,-9.45694,-7.01554,-13.4242,3.51302,-21.2062
-29.1408,-0.149088,-24.1054,-17.0863,-37.6857,-14.0346,-10.0673,-0.912027,7.32771,43.3384,-3.65861,-103.6036,-6.2526,-11.288,-18.307,1.37679,-21.9691
-29.7511,-0.606851,-24.1054,-15.5605,-38.6012,-13.2716,-12.8139,-0.912027,3.66561,42.7281,-7.77848,-104.5191,-8.84659,-11.8983,-24.258,-0.149088,-20.7484
-28.8356,0.461263,-21.2062,-11.7458,-33.108,-9.91471,-8.99918,3.05526,7.32771,46.8479,-4.72672,-101.9251,-10.6776,-8.23624,-20.2907,2.90267,-17.0863
-28.683,2.29232,-19.3751,-11.4406,-29.2934,-7.32071,-4.42155,6.10701,11.4476,50.0523,-0.912027,-98.41561,-10.6776,-3.81119,-13.7294,6.71736,-15.713
-29.1408,3.20784,-19.3751,-9.30435,-31.277,-7.4733,-5.48966,5.95442,8.701,47.9161,-0.149088,-98.41561,-8.694,-1.52238,-14.6449,5.64925,-17.6967
-29.7511,2.29232,-20.2907,-12.0509,-35.0917,-9.45694,-8.84659,2.90267,4.42855,44.1014,-0.759439,-100.0941,-5.64225,-1.82755,-17.3915,2.75008,-20.4433
-29.1408,1.2242,-20.4433,-14.3398,-36.0072,-12.0509,-9.45694,1.2242,3.66561,43.6436,0.0035,-100.3993,-6.10001,-4.72672,-15.8656,2.29232,-22.1217
-26.5468,1.52938,-19.07,-14.7975,-32.9555,-13.7294,-8.08365,-0.301676,4.88631,43.1858,2.13973,-99.7889,-5.64225,-9.30435,-14.4923,3.05526,-21.8166
-23.495,3.05526,-16.476,-14.0346,-29.1408,-12.5087,-6.10001,0.613851,7.32771,44.254,5.19148,-98.11044,-2.13273,-7.77848,-14.1872,3.97078,-19.6803
-22.8847,4.42855,-14.4923,-10.5251,-28.0726,-10.0673,-5.64225,3.97078,9.00618,46.085,7.32771,-97.04232,-3.50602,-1.36979,-14.6449,5.19148,-17.5441
-24.5631,4.42855,-15.713,-12.9665,-30.5141,-9.60953,-9.15177,1.98714,5.80184,43.7962,5.34407,-97.65267,-8.54142,-1.98014,-18.4596,4.12337,-18.9174
-25.9364,2.90267,-18.6122,-12.9665,-35.0917,-10.9828,-14.3398,-1.67497,0.308676,40.2867,1.68197,-97.80526,-10.3725,-6.71036,-23.8002,0.766439,-22.8847
-27.0045,1.37679,-21.3588,-11.7458,-39.2116,-12.5087,-18.0019,-4.42155,-5.0319,36.1668,-0.759439,-97.80526,-10.2199,-9.15177,-28.3778,-3.81119,-24.4105
-28.0726,2.4449,-22.5795,-13.4242,-40.89,-14.3398,-19.5277,-6.2526,-9.91471,32.8099,-1.06461,-99.02596,-10.2199,-11.4406,-31.1244,-6.55777,-22.7321
-27.9201,3.81819,-21.0536,-12.0509,-39.6693,-14.6449,-18.1544,-5.48966,-10.8302,32.6573,1.07161,-98.87338,-12.8139,-11.1354,-28.9882,-5.18448,-19.9855
-26.089,3.81819,-18.7648,-12.9665,-37.5331,-12.2035,-14.9501,-4.42155,-7.62589,34.3357,3.66561,-95.82162,-15.8656,-7.62589,-23.0373,-1.82755,-18.0019
-24.258,3.51302,-18.6122,-11.4406,-37.3805,-11.8983,-12.8139,-3.96378,-5.48966,34.9461,5.95442,-93.22763,-11.4406,-8.38883,-19.07,-2.89567,-19.5277
-23.495,2.75008,-19.3751,-12.0509,-37.2279,-15.1027,-11.288,-7.77848,-4.57413,32.0469,9.76912,-95.21127,1.52938,-14.3398,-14.9501,-8.694,-22.4269
-22.5795,1.98714,-18.0019,-16.0182,-35.0917,-17.8493,-7.4733,-11.1354,0.0035,31.4366,16.0252,-100.5518,12.5157,-18.4596,-4.72672,-10.2199,-23.9528
-20.4433,2.4449,-15.4079,-13.882,-32.6503,-15.8656,-2.89567,-7.4733,6.56477,36.6246,21.5184,-101.62,11.9053,-14.1872,7.17513,-4.11637,-23.495
-18.9174,4.73372,-15.5605,-12.0509,-33.5658,-10.6776,-2.59049,-1.2172,8.24324,42.5755,21.8236,-93.83798,5.49666,-4.11637,5.95442,3.36043,-22.8847
-18.1544,7.02254,-19.5277,-9.60953,-38.296,-9.91471,-9.30435,0.0035,1.37679,41.9651,16.7882,-85.29306,-0.759439,0.156088,-10.3725,3.81819,-25.0209
-18.6122,6.10701,-23.1898,-12.8139,-42.5685,-15.5605,-17.6967,-7.16813,-7.4733,33.5728,10.5321,-87.27671,-8.54142,-6.86295,-24.8683,-3.81119,-28.8356
-20.1381,4.27596,-19.9855,-16.7812,-38.9064,-17.0863,-16.0182,-8.694,-6.40519,32.3521,9.31135,-92.3121,-6.86295,-14.1872,-23.0373,-5.48966,-26.8519
-18.6122,4.73372,-12.0509,-11.4406,-29.7511,-11.5932,-8.23624,-1.67497,-0.454263,38.4556,14.1942,-89.26035,5.19148,-9.45694,-13.119,1.83455,-19.3751
-15.713,4.42855,-13.119,-13.5768,-32.8029,-14.3398,-13.4242,-6.86295,-7.62589,31.8943,13.5838,-90.32846,-0.301676,-7.01554,-16.0182,-2.89567,-22.1217
-11.8983,5.95442,-19.6803,-16.9337,-43.1788,-22.8847,-23.8002,-17.5441,-18.0019,20.4503,8.54842,-96.73715,-16.476,-15.4079,-25.0209,-15.5605,-30.9718
-7.16813,10.2269,-18.307,-14.7975,-41.5004,-22.2743,-22.2743,-18.6122,-16.6286,18.6192,9.61653,-95.82162,-13.7294,-19.2226,-24.7157,-15.713,-30.0563
-8.694,10.2269,-15.713,-15.2553,-37.9909,-20.901,-20.5958,-19.2226,-18.4596,17.3985,8.24324,-94.75351,-7.77848,-18.4596,-24.8683,-13.2716,-27.4623
-14.3398,5.19148,-19.2226,-17.6967,-44.7047,-26.5468,-27.1571,-24.5631,-28.0726,11.295,-0.454263,-99.94149,-16.476,-22.2743,-31.1244,-18.6122,-32.0399
-14.3398,2.13973,-21.8166,-22.7321,-50.3505,-30.8192,-30.8192,-27.3097,-30.2089,9.15877,-4.26896,-104.0614,-22.2743,-26.089,-35.0917,-23.0373,-37.2279
-10.6776,1.37679,-21.2062,-23.495,-49.2824,-31.4296,-28.5304,-24.7157,-25.3261,11.1424,-2.74308,-106.5028,-19.2226,-26.089,-35.0917,-23.8002,-38.6012
-11.1354,0.0035,-21.664,-24.4105,-47.4513,-30.9718,-26.089,-23.9528,-21.9691,11.9053,-5.94742,-109.4019,-19.6803,-27.6149,-36.0072,-22.7321,-37.5331
-13.4242,0.0035,-26.3942,-26.2416,-51.4186,-31.7348,-28.3778,-26.3942,-23.495,11.7528,-11.7458,-111.233,-23.8002,-32.6503,-41.3478,-22.4269,-39.2116
-13.882,0.461263,-31.8873,-24.8683,-57.6747,-32.4977,-32.9555,-27.6149,-26.6994,10.9898,-13.119,-111.0804,-28.2252,-33.5658,-45.3151,-23.6476,-43.1788
-12.6613,-1.52238,-29.9037,-26.3942,-56.6066,-28.5304,-31.8873,-24.1054,-25.4787,12.9735,-10.8302,-109.7071,-30.2089,-25.9364,-41.3478,-21.0536,-40.2797
-12.9665,-2.59049,-27.3097,-25.6312,-54.7755,-28.0726,-32.6503,-23.8002,-26.8519,12.3631,-12.2035,-110.47,-29.9037,-21.0536,-42.1107,-20.901,-37.8383
-17.0863,-1.36979,-33.871,-27.6149,-61.642,-34.7865,-41.3478,-33.108,-34.4813,3.20784,-19.2226,-112.4537,-32.8029,-29.2934,-51.5712,-28.9882,-45.1625
-19.3751,-0.759439,-40.5848,-31.1244,-68.5084,-39.2116,-46.078,-38.7538,-37.6857,-1.67497,-22.7321,-111.5382,-35.3969,-41.0426,-54.6229,-32.0399,-52.3341
-15.2553,-2.4379,-38.9064,-30.3615,-66.6774,-39.059,-41.1952,-35.8546,-34.6339,1.52938,-19.6803,-110.47,-33.108,-40.2797,-47.7565,-27.4623,-50.6556
-12.3561,-4.26896,-36.9227,-33.4132,-64.6937,-39.5167,-39.9745,-36.1598,-36.3124,1.52938,-19.9855,-112.1485,-34.3287,-33.871,-44.3995,-28.0726,-49.8927
-14.7975,-4.87931,-39.2116,-33.4132,-67.4403,-40.5848,-44.8573,-37.9909,-42.1107,-0.606851,-25.4787,-114.5899,-38.7538,-30.5141,-48.2142,-32.9555,-54.1652
-17.5441,-5.18448,-41.1952,-32.9555,-68.8136,-39.9745,-46.6884,-38.296,-42.7211,-1.36979,-29.2934,-115.658,-40.1271,-30.5141,-50.9608,-34.9391,-55.691
-16.476,-5.79484,-41.5004,-34.6339,-67.7455,-40.7374,-45.6202,-38.1434,-41.653,-1.82755,-29.5985,-115.8106,-39.059,-37.0753,-50.8082,-34.6339,-55.9962
-13.5768,-7.16813,-40.89,-35.0917,-66.2196,-43.9418,-45.0099,-38.296,-41.653,-3.35343,-27.9201,-116.7261,-34.0236,-44.3995,-49.1298,-34.4813,-57.3695
-14.3398,-9.15177,-40.89,-38.1434,-65.6092,-45.1625,-45.1625,-39.2116,-41.5004,-3.65861,-29.1408,-118.8624,-34.4813,-42.4159,-47.4513,-35.702,-57.5221
-17.2389,-9.60953,-43.1788,-36.1598,-68.661,-45.3151,-49.1298,-39.6693,-44.8573,-4.11637,-34.4813,-119.1675,-44.3995,-39.059,-52.1815,-38.296,-57.8273
-18.1544,-9.30435,-46.078,-33.871,-71.1024,-45.7728,-53.5548,-41.5004,-49.1298,-7.16813,-37.6857,-116.7261,-50.1979,-40.5848,-59.048,-38.7538,-58.4376
-18.6122,-9.30435,-47.6039,-34.1762,-72.1705,-46.6884,-55.2333,-42.8737,-51.5712,-9.91471,-36.9227,-115.9632,-48.2142,-40.1271,-60.879,-39.059,-59.5057
-20.4433,-10.8302,-48.672,-35.0917,-74.4593,-49.2824,-56.3014,-44.8573,-52.6393,-12.8139,-38.6012,-119.015,-45.3151,-41.1952,-60.1161,-43.9418,-62.2523
-21.3588,-13.2716,-49.1298,-39.5167,-75.0697,-50.5031,-53.7074,-46.3832,-49.1298,-12.8139,-41.0426,-119.9305,-46.078,-45.9254,-54.7755,-46.078,-63.473
-20.5958,-13.7294,-50.1979,-38.7538,-75.0697,-50.3505,-50.1979,-45.3151,-45.6202,-10.3725,-41.0426,-117.3365,-49.1298,-44.5521,-48.2142,-42.2633,-65.1515
-21.664,-13.5768,-52.9445,-39.5167,-77.5111,-52.0289,-51.1134,-46.8409,-47.9091,-11.4406,-42.4159,-117.0313,-48.8246,-42.1107,-48.672,-40.7374,-69.7291
-22.4269,-14.0346,-54.6229,-41.653,-79.1896,-52.7919,-52.4867,-46.6884,-48.9772,-10.9828,-43.6366,-119.015,-45.1625,-44.3995,-51.4186,-40.2797,-71.7128
-18.9174,-13.882,-54.1652,-38.296,-78.1214,-50.5031,-50.3505,-43.0263,-44.0944,-7.16813,-41.1952,-118.4046,-43.6366,-43.1788,-50.8082,-36.9227,-69.2713
-16.3234,-13.4242,-54.0126,-38.296,-77.3585,-48.5194,-48.3668,-41.653,-40.5848,-5.33707,-39.2116,-117.1839,-46.078,-39.5167,-49.2824,-36.465,-67.4403
-17.0863,-14.3398,-54.1652,-38.4486,-77.8163,-50.6556,-49.8927,-42.8737,-43.1788,-7.62589,-41.1952,-118.7098,-52.1815,-42.8737,-51.7238,-40.7374,-68.661
-17.6967,-15.5605,-52.9445,-40.5848,-77.0533,-54.1652,-51.1134,-46.078,-47.1461,-12.0509,-45.6202,-120.9986,-55.3859,-52.0289,-57.6747,-43.6366,-69.1188
-18.7648,-15.2553,-51.8763,-40.2797,-76.1378,-54.1652,-50.6556,-47.6039,-50.0453,-13.4242,-49.8927,-121.7615,-53.2496,-53.5548,-62.5575,-43.7892,-68.0506
-20.5958,-14.1872,-52.9445,-35.3969,-77.0533,-52.4867,-51.8763,-47.6039,-52.3341,-14.1872,-51.5712,-119.9305,-52.0289,-47.2987,-63.1678,-44.3995,-69.5765
-19.5277,-14.0346,-53.097,-35.702,-77.0533,-52.6393,-53.097,-48.9772,-52.0289,-15.8656,-48.2142,-117.3365,-52.3341,-45.4677,-57.9799,-45.0099,-72.0179
-18.4596,-13.7294,-52.1815,-33.108,-76.2904,-52.1815,-51.5712,-48.5194,-50.0453,-14.9501,-45.0099,-116.1158,-52.9445,-45.1625,-52.4867,-43.7892,-71.7128
-20.901,-14.0346,-52.6393,-32.3451,-77.9689,-49.8927,-50.1979,-48.3668,-49.1298,-14.1872,-47.4513,-116.5736,-55.5384,-42.8737,-53.4022,-42.5685,-70.4921
-21.0536,-14.3398,-53.5548,-34.9391,-79.9525,-50.9608,-49.5875,-47.7565,-48.672,-12.2035,-47.6039,-116.421,-54.1652,-43.1788,-54.7755,-39.8219,-71.4076
-16.6286,-13.4242,-53.5548,-33.871,-79.7999,-53.4022,-48.8246,-45.7728,-46.3832,-8.694,-41.1952,-113.2166,-45.0099,-42.8737,-49.7401,-34.0236,-73.849
-12.3561,-12.2035,-53.5548,-33.2606,-79.6473,-52.1815,-48.2142,-43.0263,-42.8737,-4.26896,-36.465,-110.6226,-37.0753,-38.7538,-44.0944,-29.4459,-75.3749
-12.2035,-12.2035,-53.7074,-30.8192,-79.7999,-49.4349,-47.1461,-38.4486,-39.5167,0.919027,-38.7538,-111.6907,-38.1434,-36.3124,-43.3314,-29.7511,-74.7645
-14.3398,-12.9665,-53.86,-32.9555,-79.1896,-49.5875,-47.2987,-38.296,-39.6693,0.308676,-44.7047,-116.1158,-47.6039,-41.653,-46.6884,-34.0236,-72.7809
-14.7975,-12.6613,-52.6393,-34.6339,-78.274,-50.6556,-48.5194,-40.1271,-42.5685,-3.20084,-50.1979,-119.015,-57.0643,-48.672,-51.5712,-36.9227,-70.6446
-13.2716,-11.4406,-50.8082,-30.6666,-77.5111,-49.5875,-48.5194,-39.6693,-43.3314,-4.87931,-52.6393,-118.4046,-57.5221,-48.5194,-54.4703,-38.9064,-68.0506
-12.5087,-10.5251,-49.2824,-31.5822,-76.443,-49.7401,-46.8409,-39.6693,-41.3478,-6.10001,-50.3505,-116.7261,-51.266,-44.5521,-53.5548,-41.8055,-66.6774
-12.8139,-12.0509,-47.9091,-31.7348,-74.7645,-52.4867,-45.6202,-41.0426,-40.7374,-8.84659,-47.6039,-115.658,-45.4677,-45.4677,-53.097,-44.0944,-66.3722
-12.0509,-14.1872,-46.6884,-32.4977,-74.0016,-53.86,-44.7047,-44.7047,-42.1107,-13.4242,-49.4349,-115.9632,-46.6884,-49.8927,-54.3177,-46.3832,-65.1515
-11.8983,-11.8983,-47.4513,-31.5822,-76.443,-52.6393,-45.6202,-46.8409,-45.0099,-15.8656,-52.9445,-115.5054,-56.3014,-50.6556,-55.2333,-47.6039,-64.6937
-13.882,-8.99918,-49.7401,-28.3778,-77.8163,-51.7238,-47.2987,-46.078,-46.6884,-15.2553,-52.6393,-113.827,-61.1842,-46.3832,-55.0807,-46.078,-65.4567
-15.713,-9.30435,-51.266,-29.7511,-77.0533,-50.9608,-47.1461,-44.7047,-45.6202,-12.9665,-50.8082,-111.9959,-55.5384,-43.7892,-55.0807,-42.2633,-64.8463
-15.2553,-9.45694,-51.266,-28.2252,-76.443,-49.8927,-45.9254,-42.4159,-44.5521,-9.60953,-49.5875,-110.1649,-47.1461,-44.0944,-54.3177,-38.6012,-63.1678
-13.7294,-9.45694,-50.0453,-28.8356,-76.1378,-49.1298,-46.3832,-43.0263,-44.0944,-8.54142,-46.9935,-109.5545,-41.3478,-42.7211,-51.4186,-37.2279,-62.5575
-12.9665,-10.2199,-49.7401,-30.9718,-77.2059,-50.1979,-49.4349,-44.3995,-44.247,-8.99918,-45.3151,-110.9278,-46.078,-43.7892,-48.8246,-38.1434,-64.0834
-13.4242,-11.5932,-50.6556,-30.5141,-77.9689,-51.8763,-50.6556,-44.5521,-44.7047,-10.3725,-46.3832,-112.7589,-55.691,-45.7728,-49.4349,-40.2797,-64.0834
-12.9665,-13.119,-50.1979,-33.108,-76.2904,-51.7238,-47.4513,-44.7047,-44.5521,-11.288,-46.9935,-114.8951,-54.6229,-45.6202,-50.9608,-42.4159,-61.4894
-12.8139,-14.0346,-49.1298,-32.0399,-74.7645,-52.0289,-45.1625,-44.8573,-44.3995,-12.6613,-47.4513,-115.8106,-49.4349,-49.8927,-53.097,-46.5358,-59.6583
-14.0346,-14.3398,-49.1298,-32.1925,-74.0016,-52.7919,-44.8573,-45.7728,-43.3314,-15.1027,-49.1298,-114.4373,-48.9772,-54.4703,-54.9281,-50.8082,-59.6583
-13.5768,-12.5087,-47.7565,-31.5822,-72.4757,-50.9608,-42.1107,-43.1788,-40.89,-12.6613,-47.9091,-112.9115,-47.9091,-51.5712,-53.5548,-49.8927,-58.4376
-11.4406,-10.6776,-45.6202,-28.683,-71.8653,-49.2824,-39.9745,-41.0426,-39.3641,-10.2199,-43.6366,-111.3856,-50.1979,-47.2987,-51.266,-46.3832,-55.9962
