EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
28.0796,10.0743,8.24324,9.15877,-5.64225,20.908,18.1614,-5.0319,-1.98014
31.1314,17.0933,1.52938,-2.13273,-18.1544,21.671,13.889,-19.9855,-5.79484
34.7935,22.1287,-3.20084,-10.9828,-23.1898,26.8589,11.1424,-24.4105,-14.3398
36.0142,21.8236,-3.81119,-13.5768,-24.1054,27.7745,7.93806,-24.7157,-16.7812
33.7254,18.6192,1.2242,-8.99918,-26.089,24.5701,6.86995,-29.9037,-8.23624
29.9107,14.4993,6.56477,-1.98014,-26.089,21.0606,8.54842,-32.9555,-2.59049
27.1641,8.701,5.80184,1.52938,-20.901,17.7037,10.8372,-24.5631,-9.76212
26.5538,4.42855,3.97078,2.59749,-12.3561,18.6192,14.8045,-8.694,-19.5277
26.8589,4.42855,3.81819,2.4449,-6.86295,21.8236,19.077,2.90267,-25.1735
25.1805,4.27596,-2.28532,-5.0319,-9.45694,19.3821,17.2459,2.59749,-28.9882
23.8072,2.4449,-11.5932,-16.0182,-16.1708,16.0252,12.0579,-1.82755,-30.5141
25.0279,-0.606851,-15.4079,-20.5958,-23.3424,18.0089,11.6002,-9.45694,-32.6503
24.5701,-8.08365,-20.4433,-27.1571,-34.4813,16.1778,9.15877,-27.0045,-44.3995
20.2977,-16.7812,-31.8873,-41.9581,-47.1461,7.93806,-2.13273,-41.1952,-58.285
17.2459,-20.7484,-38.9064,-51.266,-55.9962,1.98714,-11.7458,-46.6884,-59.6583
18.0089,-20.4433,-36.0072,-47.6039,-60.2687,-0.301676,-11.5932,-54.0126,-51.1134
19.2296,-17.5441,-31.277,-41.8055,-61.642,-0.454263,-7.32071,-59.3531,-45.1625
19.3821,-15.8656,-32.4977,-43.1788,-59.9635,1.2242,-6.2526,-53.5548,-48.672
18.9244,-19.07,-36.7702,-47.7565,-61.4894,0.613851,-10.5251,-51.7238,-58.7428
18.6192,-23.1898,-36.9227,-47.4513,-67.5929,-2.89567,-15.8656,-64.0834,-61.642
19.6873,-22.5795,-32.8029,-40.89,-67.8981,-4.87931,-17.2389,-71.4076,-50.9608
19.8399,-20.4433,-30.3615,-34.7865,-62.2523,-5.94742,-18.4596,-63.9308,-39.5167
18.4666,-18.9174,-28.9882,-31.7348,-55.2333,-5.79484,-21.5114,-55.0807,-37.8383
18.1614,-14.3398,-22.1217,-26.089,-48.8246,-1.82755,-20.2907,-55.5384,-35.8546
18.6192,-9.30435,-12.0509,-19.2226,-48.9772,1.83455,-15.4079,-64.6937,-26.5468
17.5511,-8.99918,-7.4733,-18.9174,-52.1815,2.29232,-12.6613,-67.8981,-19.3751
15.1097,-12.2035,-11.5932,-24.258,-51.7238,2.29232,-12.0509,-56.454,-21.664
