EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-31.7348,-3.65861,-15.5605,-21.0536,-26.8519,-55.0807,-47.7565,-34.7865,0.613851
-33.871,-5.48966,-19.3751,-26.5468,-34.0236,-60.2687,-49.8927,-38.6012,-2.4379
-36.6176,-8.38883,-23.1898,-33.4132,-40.5848,-68.661,-50.5031,-40.2797,-4.87931
-36.7702,-11.1354,-25.3261,-35.702,-38.1434,-69.7291,-48.2142,-35.5495,-7.4733
-34.6339,-14.1872,-28.2252,-37.3805,-34.9391,-66.5248,-46.9935,-30.9718,-11.8983
-34.6339,-16.476,-29.9037,-38.1434,-35.702,-65.9144,-46.078,-27.1571,-13.5768
-37.0753,-16.9337,-29.9037,-37.0753,-37.9909,-67.8981,-47.9091,-25.4787,-13.119
-38.4486,-16.6286,-31.5822,-38.1434,-41.3478,-70.3395,-53.86,-30.9718,-14.4923
-37.0753,-16.7812,-32.8029,-41.5004,-46.6884,-70.3395,-57.5221,-37.8383,-16.3234
-35.8546,-16.7812,-32.6503,-43.9418,-52.9445,-67.4403,-57.2169,-40.4323,-17.3915
-36.9227,-17.2389,-33.2606,-45.6202,-57.9799,-68.5084,-56.7592,-42.2633,-19.3751
-38.4486,-19.8329,-36.7702,-48.0616,-62.4049,-75.2223,-57.6747,-44.8573,-24.1054
-37.8383,-23.9528,-40.89,-49.7401,-63.9308,-76.1378,-58.8954,-46.2306,-29.5985
-35.3969,-25.4787,-42.1107,-47.1461,-57.8273,-72.4757,-58.5902,-44.3995,-30.0563
-35.2443,-24.1054,-41.0426,-42.4159,-46.078,-72.6283,-56.9117,-39.5167,-26.5468
-37.3805,-23.1898,-40.1271,-39.3641,-35.5495,-73.849,-54.1652,-33.4132,-24.4105
-39.3641,-22.8847,-39.5167,-37.0753,-27.0045,-73.5438,-49.4349,-27.1571,-23.1898
-39.8219,-21.664,-38.6012,-34.0236,-19.2226,-72.9335,-45.7728,-21.9691,-21.0536
-39.2116,-21.0536,-38.6012,-32.0399,-15.1027,-74.9171,-46.078,-20.2907,-20.1381
-40.1271,-22.2743,-40.5848,-34.6339,-16.476,-81.0206,-48.2142,-21.3588,-21.0536
-41.5004,-23.1898,-42.2633,-38.7538,-20.901,-80.7154,-48.5194,-21.8166,-22.5795
-39.6693,-23.495,-41.3478,-39.6693,-26.5468,-72.3231,-46.078,-20.2907,-24.4105
-36.1598,-24.1054,-40.2797,-38.7538,-31.8873,-67.4403,-42.1107,-18.6122,-25.3261
-34.6339,-23.0373,-39.059,-38.4486,-33.4132,-67.2877,-39.5167,-19.07,-24.1054
-35.0917,-21.3588,-36.9227,-37.5331,-30.5141,-64.8463,-39.2116,-21.2062,-23.0373
-34.1762,-21.8166,-35.5495,-36.1598,-28.2252,-62.0997,-39.3641,-24.4105,-24.258
-32.1925,-20.4433,-34.6339,-35.3969,-29.2934,-62.8627,-41.653,-27.9201,-25.0209
-32.0399,-16.1708,-32.9555,-34.9391,-32.0399,-65.3041,-47.2987,-33.4132,-23.9528
-33.108,-16.3234,-33.7184,-35.3969,-34.3287,-71.5602,-52.4867,-39.2116,-25.0209
-33.4132,-20.901,-36.0072,-34.9391,-32.0399,-74.9171,-52.7919,-37.9909,-29.1408
-31.7348,-22.5795,-34.3287,-30.0563,-21.3588,-68.9662,-47.2987,-28.9882,-29.2934
-30.8192,-19.5277,-30.5141,-24.1054,-7.01554,-65.1515,-42.1107,-20.901,-23.495
-32.3451,-16.7812,-28.9882,-21.8166,2.4449,-68.0506,-41.1952,-19.6803,-18.1544
-34.4813,-17.6967,-29.5985,-21.9691,3.81819,-69.5765,-42.4159,-22.5795,-17.2389
-35.702,-20.901,-32.1925,-23.8002,1.07161,-68.8136,-45.0099,-23.1898,-18.1544
-35.702,-23.0373,-36.0072,-27.9201,-3.35343,-70.4921,-45.6202,-20.5958,-19.5277
-36.0072,-23.9528,-38.4486,-32.9555,-11.288,-73.849,-42.2633,-19.9855,-21.5114
-35.8546,-25.9364,-40.1271,-37.8383,-21.8166,-70.9498,-40.89,-22.5795,-24.258
-32.8029,-25.4787,-39.3641,-37.8383,-28.3778,-63.9308,-41.1952,-23.3424,-24.4105
-29.7511,-21.8166,-33.5658,-30.8192,-29.7511,-59.2006,-37.0753,-22.2743,-21.3588
-28.2252,-18.7648,-28.5304,-25.9364,-33.108,-55.9962,-34.1762,-25.0209,-19.9855
-26.089,-18.4596,-30.0563,-30.0563,-43.3314,-54.7755,-39.6693,-34.3287,-23.3424
-23.9528,-19.07,-34.1762,-36.0072,-52.6393,-55.3859,-45.9254,-42.1107,-27.1571
-24.4105,-19.9855,-36.465,-39.059,-53.5548,-57.6747,-47.7565,-43.3314,-27.4623
-27.1571,-22.1217,-39.3641,-41.8055,-47.6039,-65.3041,-49.7401,-40.7374,-26.8519
-28.8356,-22.5795,-40.4323,-39.8219,-35.3969,-68.661,-48.672,-33.5658,-26.5468
-29.2934,-19.8329,-37.6857,-33.871,-23.3424,-64.236,-43.7892,-26.089,-25.6312
-30.8192,-18.0019,-36.0072,-31.7348,-19.6803,-64.6937,-44.0944,-25.9364,-23.9528
-32.6503,-18.7648,-35.3969,-30.3615,-17.2389,-69.8817,-47.4513,-26.5468,-21.5114
-32.8029,-18.9174,-32.3451,-26.089,-12.2035,-67.8981,-46.8409,-22.7321,-17.6967
-32.3451,-17.5441,-29.1408,-24.258,-14.6449,-60.2687,-42.1107,-19.8329,-14.9501
-32.3451,-18.7648,-32.0399,-29.5985,-26.5468,-59.9635,-37.0753,-20.5958,-18.307
-32.3451,-21.8166,-39.059,-40.5848,-36.3124,-64.3885,-35.0917,-19.9855,-25.3261
-31.4296,-21.2062,-40.5848,-47.1461,-36.465,-57.0643,-30.3615,-15.5605,-29.2934
-29.2934,-17.3915,-35.5495,-43.484,-32.0399,-45.4677,-22.2743,-11.8983,-29.4459
-24.4105,-14.1872,-29.5985,-32.8029,-23.9528,-40.4323,-15.1027,-7.77848,-27.4623
-17.6967,-11.288,-25.0209,-23.6476,-13.119,-34.0236,-8.84659,-3.20084,-25.3261
-14.6449,-10.8302,-24.258,-21.664,-10.8302,-28.0726,-8.23624,-6.71036,-26.5468
-15.8656,-12.5087,-25.7838,-23.0373,-16.0182,-29.5985,-11.8983,-11.5932,-27.1571
-16.3234,-12.8139,-24.7157,-20.4433,-13.7294,-32.9555,-9.60953,-2.13273,-25.1735
-15.5605,-11.4406,-21.0536,-14.6449,-4.72672,-33.5658,-4.42155,13.126,-21.9691
