EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
5.1915,-1.82755,-4.42155,-9.76212,-17.8493,-8.38883,-13.2716,-15.713,-10.0673
5.3441,0.308676,-2.28532,-11.7458,-19.07,-9.15177,-14.0346,-17.5441,-8.38883
3.8182,-0.454263,0.919027,-5.79484,-8.38883,-5.18448,-6.55777,-5.64225,-5.64225
2.7501,-1.52238,1.68197,-1.06461,0.766439,-1.06461,-0.606851,4.27596,-7.32071
3.9708,0.461263,-1.52238,-4.72672,-3.20084,-1.82755,-3.35343,-0.454263,-11.288
4.5811,2.90267,-2.74308,-6.55777,-7.01554,-4.57413,-6.55777,-6.10001,-7.32071
2.4449,2.59749,-1.52238,-3.20084,-3.20084,-7.62589,-6.55777,-5.48966,0.156088
1.8346,0.156088,-4.26896,-4.26896,-3.96378,-10.3725,-7.93106,-7.32071,-0.149088
3.6656,0.613851,-5.79484,-7.77848,-10.6776,-8.54142,-8.08365,-11.288,-3.81119
6.4122,3.97078,0.0035,-6.40519,-12.9665,-3.20084,-4.57413,-9.60953,-3.35343
6.8699,4.73372,4.42855,-4.42155,-11.1354,-3.20084,-3.35343,-7.01554,-0.454263
3.513,0.0035,0.0035,-7.32071,-12.8139,-9.15177,-8.08365,-10.6776,-0.759439
1.682,-3.04826,-2.28532,-8.23624,-14.1872,-11.1354,-11.7458,-14.7975,-2.74308
2.2923,-0.301676,4.88631,-2.74308,-8.38883,-7.4733,-9.15177,-13.119,-3.65861
3.3604,2.59749,10.9898,1.2242,-1.06461,-3.20084,-5.18448,-7.62589,-3.81119
2.9027,3.20784,10.2269,0.156088,1.68197,-1.06461,-3.35343,-1.06461,-2.28532
0.15609,1.37679,5.95442,-1.82755,1.83455,-2.28532,-2.89567,3.81819,-1.52238
-1.0646,-0.454263,1.2242,-2.4379,1.68197,-2.59049,-1.67497,4.88631,-3.04826
0.15609,1.2242,0.461263,-1.52238,0.308676,1.68197,-0.606851,2.4449,-4.42155
0.46126,3.81819,4.73372,-0.912027,-2.74308,1.2242,-2.13273,-1.2172,-3.04826
-1.8276,2.59749,5.95442,-4.87931,-9.76212,-3.35343,-6.2526,-8.23624,-0.149088
-2.2853,0.613851,0.308676,-12.3561,-20.901,-4.72672,-11.288,-19.5277,-1.67497
0.61385,0.613851,-4.26896,-14.0346,-23.9528,-5.0319,-14.0346,-24.5631,-5.48966
0.46126,1.68197,-0.454263,-8.08365,-14.3398,-5.64225,-11.5932,-17.6967,-4.87931
-0.60685,2.13973,4.27596,-5.33707,-7.62589,-4.26896,-8.84659,-11.4406,-2.13273
2.4449,3.36043,4.42855,-5.33707,-6.55777,1.07161,-6.71036,-9.15177,0.156088
6.107,6.71736,4.88631,-1.06461,-1.06461,6.71736,-1.67497,-2.59049,1.2242
7.1751,8.39583,6.10701,2.75008,3.97078,8.54842,2.90267,2.90267,-0.606851
5.0389,6.56477,5.19148,2.59749,1.98714,8.09065,1.83455,-0.454263,-1.52238
3.3604,5.0389,5.49666,3.81819,0.766439,5.49666,-0.454263,-3.96378,1.52938
3.3604,5.49666,7.4803,5.34407,2.75008,4.27596,2.13973,-0.759439,3.97078
2.7501,4.88631,8.09065,2.29232,0.0035,6.10701,4.58113,0.919027,1.98714
1.9871,4.88631,8.85359,0.0035,-4.72672,5.80184,2.90267,-1.2172,1.07161
0.30868,5.19148,8.54842,0.919027,-5.94742,4.12337,0.461263,-2.74308,2.13973
-2.2853,2.29232,6.10701,-0.454263,-6.86295,3.81819,-1.2172,-5.18448,0.156088
-3.3534,2.29232,7.17513,1.37679,-2.89567,3.36043,-0.454263,-5.33707,0.919027
-2.5905,5.64925,9.76912,7.63289,5.80184,1.2242,1.07161,-1.67497,5.34407
-1.5224,4.73372,6.10701,7.4803,7.02254,-0.301676,-1.06461,-0.912027,5.19148
-2.1327,2.75008,1.37679,3.20784,1.68197,-0.912027,-2.74308,-3.04826,2.13973
-2.7431,4.42855,3.97078,5.0389,2.59749,0.461263,0.919027,0.461263,2.4449
-3.6586,4.27596,7.17513,10.0743,10.0743,5.49666,7.02254,9.31135,4.73372
-5.0319,1.98714,3.97078,8.54842,10.6846,7.63289,7.17513,11.6002,3.20784
-4.5741,1.68197,1.37679,3.36043,2.90267,3.66561,2.4449,4.73372,0.766439
-3.506,3.81819,4.12337,5.19148,1.83455,2.13973,1.37679,2.59749,4.12337
-2.8957,5.0389,7.4803,11.6002,8.54842,5.80184,4.12337,7.78548,9.00618
-2.5905,5.64925,12.2105,14.9571,12.2105,7.4803,6.56477,10.6846,11.6002
-1.2172,7.78548,18.0089,14.3468,11.7528,5.0389,7.17513,9.92171,12.0579
1.2242,9.46394,18.4666,13.889,11.4476,3.81819,6.86995,10.0743,11.6002
0.46126,9.31135,15.8726,15.8726,12.9735,6.86995,7.4803,11.4476,12.3631
-1.9801,7.63289,14.1942,16.3304,13.889,8.24324,7.4803,11.7528,13.889
-2.2853,7.93806,12.2105,14.4993,14.6519,7.93806,7.93806,12.8209,14.4993
-0.30168,10.0743,11.1424,14.6519,17.2459,10.8372,10.3795,16.1778,11.6002
2.5975,8.701,10.8372,14.4993,18.4666,12.3631,11.7528,17.8563,7.32771
1.682,5.64925,9.61653,12.3631,14.9571,10.6846,9.76912,14.4993,6.86995
-1.8276,6.2596,10.9898,10.5321,10.3795,9.15877,7.32771,10.3795,7.93806
-2.1327,9.46394,14.8045,10.6846,10.3795,9.92171,9.61653,12.0579,8.24324
1.0716,9.46394,12.5157,9.76912,11.7528,13.4312,13.4312,16.0252,6.10701
3.513,8.09065,9.46394,11.295,14.0416,17.3985,15.1097,18.6192,4.88631
2.1397,10.8372,13.5838,16.7882,17.2459,19.077,16.1778,19.2296,7.4803
0.30868,10.5321,13.2786,14.3468,12.9735,15.72,13.4312,13.5838,6.56477
-0.60685,5.19148,6.41219,5.34407,4.12337,9.15877,7.4803,5.0389,2.29232
-0.45426,5.49666,7.17513,4.12337,2.75008,5.64925,6.10701,4.42855,1.07161
2.4449,10.0743,13.126,9.15877,7.02254,10.2269,9.15877,8.701,2.29232
5.0389,9.15877,12.3631,11.295,9.15877,17.0933,11.6002,11.1424,3.36043
5.3441,5.19148,7.93806,10.3795,9.15877,15.5675,12.0579,12.6683,2.59749
3.9708,5.19148,7.63289,8.85359,8.54842,11.1424,11.1424,12.6683,1.07161
2.9027,7.4803,9.76912,7.4803,7.17513,12.3631,8.85359,9.46394,2.4449
2.2923,7.78548,11.6002,7.17513,6.56477,11.9053,6.71736,6.86995,5.80184
0.76644,7.17513,12.2105,8.09065,7.93806,5.34407,5.95442,7.4803,6.86995
1.3768,9.00618,10.6846,9.76912,8.39583,3.51302,6.41219,8.85359,7.78548
1.5294,10.0743,8.701,9.92171,5.64925,7.78548,6.10701,7.32771,10.9898
-1.675,7.32771,9.31135,8.54842,3.81819,7.93806,4.58113,5.19148,11.1424
-0.75944,6.71736,9.46394,9.46394,5.95442,6.2596,4.12337,5.34407,8.85359
2.2923,9.00618,7.78548,10.6846,7.02254,8.701,4.88631,4.42855,8.09065
3.3604,9.31135,9.15877,8.09065,4.27596,9.46394,5.19148,2.59749,6.86995
3.2078,6.86995,9.15877,3.05526,0.766439,7.17513,3.81819,1.98714,4.42855
3.0553,5.0389,4.73372,0.461263,-0.606851,7.93806,1.83455,2.13973,2.75008
3.513,3.97078,4.88631,5.34407,6.41219,12.6683,6.56477,9.15877,3.81819
4.1234,3.51302,9.46394,11.6002,16.7882,16.0252,15.4149,20.2977,4.58113
4.4285,3.05526,7.63289,8.24324,14.0416,11.4476,13.4312,18.1614,2.4449
