EEGFp1_REF,EEGFp2_REF,EEGF3_REF,EEGF4_REF,EEGC3_REF,EEGC4_REF,EEGP3_REF,EEGP4_REF,EEGO1_REF,EEGO2_REF,EEGF7_REF,EEGF8_REF,EEGT3_REF,EEGT4_REF,EEGT5_REF,EEGT6_REF,EEGCz_REF
186.7709,215.9152,83.3164,30.3685,9.61653,-1.98014,-47.4513,-6.55777,-548.0918,-44.247,22.7391,51.273,-23.9528,13.7364,-292.8124,-24.258,9.61653
186.6183,209.6591,80.1121,23.3494,13.7364,-7.32071,-45.4677,-20.901,-548.7021,-45.6202,21.2132,43.6436,-21.5114,9.00618,-289.9133,-26.3942,9.31135
189.6701,208.2858,85.6052,24.4175,15.8726,-6.86295,-40.89,-16.6286,-541.6831,-48.2142,24.1124,41.66,-24.4105,8.39583,-289.1503,-27.7675,10.2269
189.8227,212.8634,86.3682,27.3167,13.889,-7.16813,-43.7892,-19.2226,-549.6177,-51.4186,21.2132,45.4747,-30.5141,8.701,-295.4064,-26.5468,6.10701
185.0925,212.7109,78.8914,26.096,12.3631,-12.9665,-50.8082,-32.4977,-549.0073,-54.0126,12.6683,45.4747,-34.7865,6.41219,-300.8996,-27.6149,0.613851
186.9235,211.185,82.4009,28.69,14.8045,-5.0319,-43.7892,-14.4923,-544.5823,-51.8763,14.0416,47.9161,-31.8873,9.15877,-295.1012,-28.8356,7.63289
188.7546,205.2341,81.7905,21.3658,16.6356,-11.7458,-46.5358,-29.1408,-547.7866,-55.691,16.1778,41.8125,-34.9391,4.88631,-297.2375,-31.7348,3.36043
191.9589,205.997,84.5371,21.671,11.4476,-12.8139,-49.4349,-25.0209,-547.7866,-56.454,16.7882,41.9651,-35.0917,1.52938,-302.7306,-34.1762,0.919027
196.0788,211.185,87.4363,25.7908,12.8209,-10.3725,-48.0616,-24.1054,-554.0427,-55.2333,18.4666,42.8807,-34.0236,2.59749,-302.8832,-34.3287,1.07161
196.2314,212.5583,84.9949,25.9434,16.9407,-11.8983,-46.8409,-32.0399,-546.7185,-51.8763,19.2296,41.2022,-34.0236,6.2596,-302.2729,-29.2934,1.98714
196.9943,213.779,86.8259,28.69,18.1614,-3.50602,-39.5167,-13.7294,-541.6831,-43.9418,21.2132,48.2212,-29.1408,11.7528,-299.2211,-21.3588,10.2269
194.7055,209.3539,82.2483,24.1124,18.6192,-10.2199,-44.247,-29.9037,-545.9555,-46.078,17.5511,48.679,-31.4296,7.4803,-300.2892,-22.2743,5.49666
196.5365,209.3539,84.0794,26.2486,15.72,-9.76212,-47.2987,-25.0209,-544.7348,-47.4513,15.4149,48.8316,-31.277,6.86995,-299.8315,-25.1735,4.27596
201.8771,211.9479,86.5208,26.8589,16.0252,-8.694,-48.3668,-24.5631,-552.0591,-47.2987,17.8563,47.3057,-28.8356,8.39583,-299.8315,-24.8683,3.05526
201.8771,211.7953,82.7061,25.1805,15.5675,-12.5087,-49.8927,-34.6339,-549.3125,-49.5875,18.9244,48.8316,-31.4296,8.09065,-300.747,-25.4787,-0.149088
201.8771,214.9997,83.469,29.9107,14.9571,-2.59049,-41.1952,-14.9501,-545.803,-48.8246,20.1451,55.5454,-29.1408,13.2786,-295.8642,-24.1054,7.02254
202.0297,211.7953,79.3491,24.8753,18.1614,-7.62589,-39.9745,-27.9201,-544.2771,-51.8763,20.1451,49.4419,-27.7675,10.9898,-294.1857,-24.7157,4.88631
204.6237,210.7272,82.2483,25.4857,17.8563,-8.54142,-36.1598,-22.8847,-534.2063,-47.7565,24.265,51.1204,-25.4787,10.2269,-290.6762,-22.8847,5.64925
205.8444,212.4057,84.0794,26.2486,18.1614,-8.54142,-36.465,-22.1217,-540.3098,-43.484,27.3167,54.7825,-24.1054,11.1424,-290.371,-20.7484,4.88631
202.6401,211.6427,79.6543,25.6382,16.0252,-10.9828,-45.9254,-30.0563,-545.3452,-45.6202,22.1287,52.9515,-27.7675,10.2269,-299.2211,-23.6476,1.52938
200.0461,214.3893,80.5698,31.284,11.6002,-1.67497,-46.3832,-13.882,-551.1435,-44.7047,15.4149,54.9351,-33.871,12.9735,-305.935,-23.6476,5.80184
196.384,211.6427,75.9922,25.3331,10.6846,-10.3725,-52.4867,-34.3287,-558.4677,-50.0453,10.0743,45.7798,-42.5685,7.32771,-312.954,-26.089,-1.98014
198.8254,210.422,78.4336,24.7227,9.00618,-12.5087,-53.5548,-31.1244,-554.3479,-54.1652,11.7528,43.1858,-40.89,4.27596,-312.8014,-30.3615,-4.57413
202.9452,211.3376,81.3328,25.4857,10.5321,-12.2035,-52.6393,-29.9037,-557.5522,-53.7074,14.9571,46.3902,-35.2443,3.66561,-307.0031,-29.5985,-5.18448
202.6401,210.422,78.4336,23.3494,10.2269,-18.1544,-55.691,-42.5685,-554.3479,-53.86,14.3468,46.3902,-36.3124,-1.2172,-305.7824,-27.7675,-8.54142
203.7082,211.0324,81.7905,25.7908,9.15877,-12.2035,-52.1815,-28.0726,-554.5005,-53.86,15.4149,46.085,-37.3805,-1.06461,-304.7143,-28.3778,-2.4379
202.4875,208.4384,78.5862,19.3821,11.6002,-17.8493,-55.2333,-40.4323,-558.4677,-58.1324,13.889,39.6763,-38.7538,-1.36979,-306.6979,-32.1925,-3.20084
201.8771,214.9997,79.3491,22.2813,10.3795,-13.882,-53.5548,-27.9201,-554.1953,-54.4703,13.2786,48.2212,-35.2443,4.73372,-308.3764,-31.4296,0.308676
197.6047,222.4765,78.5862,26.4012,10.3795,-8.54142,-51.5712,-22.1217,-558.4677,-50.1979,9.61653,56.3084,-39.3641,9.76912,-312.3437,-29.2934,1.98714
189.6701,221.8661,72.4827,25.7908,10.3795,-10.8302,-54.1652,-31.5822,-553.7375,-53.5548,2.59749,55.2403,-46.8409,8.24324,-316.3109,-33.2606,0.156088
189.3649,227.2067,73.2456,31.284,8.24324,-4.87931,-52.1815,-18.1544,-554.8056,-55.9962,2.13973,60.1231,-43.3314,8.54842,-314.1747,-36.3124,3.81819
189.0597,230.411,70.0413,27.7745,8.39583,-12.2035,-57.3695,-35.3969,-559.6884,-59.5057,0.766439,57.5291,-44.0944,4.58113,-314.3273,-35.8546,-2.89567
190.1279,230.7162,73.3982,28.0796,9.61653,-8.84659,-52.6393,-24.8683,-549.1599,-54.1652,1.52938,57.9869,-43.7892,7.93806,-309.4445,-29.2934,-0.912027
193.4848,229.8007,75.0767,29.7581,11.9053,-6.10001,-50.5031,-20.1381,-550.8384,-48.0616,6.2596,59.8179,-40.89,13.2786,-306.5453,-21.3588,0.613851
193.027,229.4955,69.5835,30.3685,7.78548,-13.4242,-58.8954,-33.871,-552.822,-48.5194,7.32771,59.2076,-40.7374,11.9053,-311.4281,-19.9855,-3.96378
192.8744,232.2421,70.8042,33.7254,3.81819,-10.8302,-55.3859,-24.4105,-553.7375,-48.0616,7.32771,61.4964,-41.3478,11.9053,-310.8178,-21.664,0.0035
191.0434,225.8334,68.3628,25.4857,7.78548,-20.5958,-54.4703,-43.0263,-552.822,-51.8763,5.49666,54.4773,-47.1461,7.17513,-311.4281,-26.089,-3.81119
192.2641,225.5282,70.1939,26.096,8.85359,-18.7648,-52.7919,-33.4132,-545.1926,-51.266,5.19148,54.7825,-44.8573,6.56477,-312.954,-29.2934,-1.67497
195.621,230.411,70.3465,28.8426,9.92171,-12.2035,-52.7919,-26.3942,-549.9228,-49.4349,6.86995,57.0713,-40.2797,7.78548,-312.8014,-30.0563,0.461263
197.1469,227.5119,67.9051,26.8589,10.6846,-12.2035,-54.4703,-32.4977,-546.2607,-49.7401,8.09065,56.7662,-43.0263,6.2596,-311.7333,-30.5141,-1.36979
199.4357,226.7489,73.856,30.9788,10.6846,-4.11637,-49.7401,-16.0182,-545.9555,-48.0616,10.2269,59.9705,-44.247,8.54842,-310.36,-29.5985,4.12337
198.0624,225.2231,71.7198,25.7908,12.2105,-12.0509,-53.2496,-32.4977,-549.7702,-51.4186,7.63289,52.1885,-47.7565,4.73372,-313.8695,-32.0399,1.37679
198.215,226.9015,71.4146,25.7908,9.46394,-12.3561,-50.3505,-25.4787,-542.5986,-50.6556,6.10701,52.4937,-44.8573,4.58113,-312.954,-33.871,4.27596
198.6728,227.6645,70.9568,27.7745,8.85359,-10.5251,-48.8246,-23.495,-546.8711,-47.2987,5.34407,55.698,-42.5685,7.17513,-313.4118,-32.1925,3.97078
195.7736,225.0705,67.9051,27.7745,7.93806,-12.9665,-54.0126,-32.1925,-545.9555,-40.1271,1.2242,54.7825,-50.5031,8.09065,-319.8205,-30.8192,-1.06461
195.9262,227.6645,70.0413,32.8099,5.80184,-3.50602,-49.7401,-13.5768,-547.0237,-27.1571,-1.2172,59.3601,-56.3014,12.5157,-321.9567,-27.6149,3.97078
196.384,224.6127,64.8533,27.9271,6.41219,-9.15177,-52.9445,-28.3778,-552.9746,-26.5468,-1.67497,56.461,-57.0643,8.85359,-326.0766,-28.0726,1.52938
198.5202,222.7816,65.3111,27.7745,4.73372,-8.23624,-53.7074,-22.2743,-549.6177,-29.2934,0.919027,58.292,-52.3341,7.78548,-324.8559,-28.0726,3.20784
199.5883,224.0023,66.074,26.8589,5.64925,-5.94742,-52.3341,-20.1381,-550.6858,-28.0726,2.4449,58.7498,-50.5031,12.0579,-317.5317,-21.5114,2.29232
198.5202,223.6972,63.3274,25.1805,4.42855,-10.2199,-55.691,-29.7511,-544.8874,-27.4623,2.4449,57.3765,-49.7401,16.6356,-314.0221,-14.3398,-3.20084
200.5038,226.7489,67.5999,31.284,-0.759439,-7.16813,-57.3695,-19.6803,-550.3806,-32.8029,4.88631,65.1585,-45.0099,18.6192,-315.3954,-13.5768,-2.4379
201.5719,224.3075,65.6162,25.6382,-2.4379,-20.2907,-66.9825,-44.0944,-561.9773,-48.2142,3.66561,59.3601,-50.3505,8.39583,-322.2619,-21.3588,-11.4406
203.7082,222.9342,68.3628,24.5701,-2.28532,-22.4269,-65.4567,-40.2797,-558.3152,-56.7592,3.36043,55.0877,-56.1488,1.98714,-325.3136,-29.2934,-11.1354
203.8608,222.4765,69.8887,24.4175,1.68197,-20.5958,-62.0997,-37.2279,-562.5876,-61.4894,2.29232,53.5618,-57.9799,0.919027,-328.8231,-35.702,-7.93106
200.0461,218.6618,66.2266,19.5347,1.68197,-24.4105,-66.3722,-45.4677,-560.9091,-66.3722,-2.4379,49.4419,-60.4213,-3.81119,-334.9267,-41.9581,-9.15177
199.1305,218.204,67.5999,19.9925,0.461263,-17.0863,-61.642,-29.2934,-559.0781,-65.3041,-3.65861,50.6626,-63.1678,-4.87931,-334.6215,-43.9418,-4.26896
197.6047,216.8307,63.7852,16.3304,4.12337,-22.1217,-63.0152,-43.9418,-559.3833,-65.7618,-4.87931,47.4583,-66.8299,-5.18448,-336.9103,-43.1788,-6.40519
196.2314,219.8825,65.0059,23.1968,2.4449,-15.2553,-63.473,-32.6503,-553.8901,-59.6583,-6.86295,53.867,-63.9308,0.766439,-339.6569,-35.8546,-1.98014
193.4848,218.967,64.243,24.4175,0.461263,-8.99918,-63.1678,-28.3778,-558.3152,-55.691,-9.76212,54.1722,-66.067,0.766439,-340.4198,-30.5141,-0.301676
191.0434,213.6264,59.8179,15.8726,1.37679,-15.5605,-61.7945,-37.8383,-551.4487,-59.2006,-10.8302,44.4065,-68.9662,-6.40519,-338.131,-34.9391,-2.89567
195.0107,217.1359,63.9378,18.1614,4.73372,-9.76212,-51.266,-18.9174,-544.7348,-54.7755,-6.40519,46.6954,-60.7264,-0.454263,-328.3654,-33.5658,3.97078
195.621,216.8307,61.0386,18.314,11.1424,-11.4406,-48.8246,-27.9201,-540.7676,-47.4513,-4.42155,49.5945,-57.0643,4.73372,-321.3463,-26.089,4.12337
195.0107,215.9152,62.2593,20.7554,12.5157,-7.77848,-45.3151,-18.0019,-532.6804,-42.1107,-2.4379,55.5454,-54.1652,4.88631,-317.3791,-24.8683,9.00618
196.0788,217.1359,63.7852,19.077,11.6002,-10.8302,-48.8246,-23.9528,-543.3616,-49.7401,-2.89567,49.7471,-54.9281,-2.4379,-320.4308,-34.7865,7.32771
195.3158,215.1523,61.1912,14.9571,7.32771,-20.5958,-60.2687,-44.5521,-548.5495,-62.8627,-7.32071,37.5401,-63.0152,-13.7294,-326.8395,-47.9091,-2.13273
195.9262,214.3893,63.1748,19.2296,2.59749,-14.1872,-61.3368,-33.871,-551.9065,-66.2196,-7.4733,41.66,-66.2196,-17.8493,-328.2128,-54.4703,-1.36979
193.79,211.3376,57.8343,17.5511,1.07161,-18.6122,-66.9825,-49.2824,-557.8574,-68.9662,-8.84659,44.4065,-69.4239,-23.0373,-334.9267,-58.285,-6.10001
193.027,214.5419,58.4446,20.7554,-0.759439,-16.9337,-65.6092,-39.2116,-553.7375,-65.4567,-11.1354,48.679,-71.4076,-20.2907,-338.2836,-55.3859,-2.89567
194.8581,217.7462,60.7334,19.6873,2.90267,-16.476,-62.8627,-34.9391,-557.3996,-60.1161,-12.5087,47.4583,-74.7645,-14.1872,-338.7414,-48.672,-0.301676
196.2314,217.1359,60.1231,15.72,5.34407,-19.9855,-64.236,-41.3478,-553.2798,-57.0643,-11.4406,44.254,-76.7481,-9.15177,-341.6405,-44.0944,-1.82755
200.809,221.4084,64.7007,19.9925,6.41219,-11.5932,-57.0643,-22.5795,-550.228,-50.6556,-3.81119,50.0523,-67.4403,-0.606851,-337.6732,-34.9391,3.97078
202.1823,221.2558,61.1912,18.0089,10.6846,-16.9337,-57.8273,-36.6176,-549.0073,-50.8082,0.308676,49.7471,-59.9635,-0.912027,-332.7904,-26.8519,0.156088
202.9452,224.0023,61.649,21.9761,8.85359,-12.5087,-56.3014,-27.1571,-541.2253,-51.7238,0.308676,57.0713,-57.0643,0.308676,-326.6869,-24.1054,1.07161
205.5392,227.817,63.1748,21.8236,7.93806,-9.30435,-55.9962,-25.7838,-545.6504,-54.9281,1.68197,61.0386,-57.2169,2.59749,-322.1093,-25.9364,0.0035
207.5229,228.58,62.1067,19.5347,8.39583,-14.3398,-58.5902,-37.6857,-542.9038,-57.8273,4.58113,57.2239,-57.5221,0.766439,-321.1938,-29.4459,-3.50602
209.9643,232.8524,65.0059,25.7908,6.2596,-8.694,-55.0807,-24.5631,-543.9719,-55.3859,6.10701,58.9024,-55.5384,1.68197,-319.8205,-31.4296,0.308676
207.9806,232.5473,58.9024,22.2813,3.97078,-17.8493,-62.7101,-44.0944,-550.228,-58.8954,1.83455,53.4092,-60.5738,-5.64225,-325.7714,-36.0072,-7.4733
205.8444,234.5309,57.3765,24.265,-0.301676,-16.476,-65.7618,-37.2279,-546.7185,-56.454,-0.301676,54.7825,-64.236,-8.23624,-329.2809,-36.465,-7.62589
204.6237,233.6154,57.2239,25.3331,0.0035,-12.9665,-66.6774,-33.871,-554.0427,-53.4022,-0.759439,55.0877,-66.5248,-5.0319,-330.1964,-36.7702,-6.40519
206.1496,228.7326,56.461,21.5184,0.0035,-18.4596,-70.7972,-43.7892,-554.9582,-56.454,-1.36979,54.0196,-67.5929,-6.2526,-332.1801,-41.9581,-8.54142
212.2531,232.5473,63.3274,24.1124,-0.606851,-14.6449,-67.5929,-29.7511,-553.7375,-53.86,2.29232,60.4283,-62.4049,-6.71036,-329.5861,-39.2116,-3.50602
212.2531,232.2421,61.3438,20.4503,1.98714,-20.7484,-70.0343,-44.5521,-552.6694,-52.7919,2.4449,54.4773,-62.8627,-7.93106,-330.1964,-33.871,-7.77848
210.8798,231.174,61.8015,23.8072,2.59749,-15.4079,-64.8463,-34.4813,-544.8874,-51.8763,1.52938,55.0877,-63.6256,-1.67497,-330.9594,-32.4977,-5.94742
211.185,231.7843,60.5808,26.096,4.27596,-11.8983,-61.1842,-32.3451,-549.3125,-55.8436,0.308676,60.4283,-65.3041,-0.301676,-333.4008,-36.0072,-4.42155
209.0487,231.174,56.3084,23.8072,2.75008,-17.0863,-65.6092,-41.8055,-546.4133,-60.1161,-2.28532,59.8179,-69.7291,-5.33707,-336.6051,-38.9064,-6.86295
209.2013,234.0731,60.2757,25.7908,0.308676,-12.9665,-63.473,-27.3097,-546.5659,-57.2169,-1.06461,59.3601,-70.0343,-2.74308,-334.6215,-35.5495,-3.81119
210.8798,233.768,59.3601,19.5347,2.13973,-23.0373,-68.661,-47.2987,-551.9065,-60.7264,1.07161,52.6463,-68.9662,-6.40519,-337.0629,-35.8546,-10.2199
215.61,236.0568,62.7171,19.6873,2.90267,-23.3424,-66.9825,-42.7211,-545.4978,-58.8954,5.49666,55.2403,-62.7101,-9.45694,-333.4008,-35.702,-8.54142
218.204,235.4464,63.9378,20.1451,7.17513,-21.3588,-59.8109,-40.7374,-543.5141,-53.097,7.78548,55.698,-61.3368,-7.93106,-323.7878,-33.5658,-5.64225
217.1359,230.5636,60.5808,18.0089,10.0743,-25.1735,-56.9117,-48.9772,-535.5796,-53.4022,7.93806,53.867,-60.7264,-8.694,-318.9049,-37.2279,-5.94742
217.5937,231.6317,62.7171,19.9925,9.31135,-18.1544,-53.097,-33.108,-534.9692,-54.1652,11.1424,58.5972,-52.7919,-9.15177,-315.7006,-39.9745,0.766439
