EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
224.6127,46.3902,-4.26896,-0.606851,-48.5194,61.4964,29.7581,-13.4242,18.0089
220.6454,41.9651,-9.15177,-15.5605,-53.097,53.867,23.0443,-18.7648,12.9735
219.2721,43.1858,-3.50602,-3.65861,-59.3531,49.7471,16.1778,-27.9201,15.4149
216.6781,39.3711,-6.10001,-14.6449,-61.642,48.9842,13.7364,-32.9555,11.9053
218.6618,43.3384,0.308676,-0.149088,-55.3859,57.8343,20.7554,-31.5822,15.1097
220.4928,45.0169,3.97078,6.86995,-52.3341,57.6817,24.4175,-29.4459,17.5511
215.1523,40.5918,-0.149088,-2.13273,-52.0289,49.7471,23.6546,-28.683,15.72
214.8471,42.1177,6.86995,14.0416,-49.7401,54.1722,25.9434,-26.5468,20.6028
215.7626,35.8616,-7.4733,-11.5932,-62.2523,53.867,17.0933,-32.4977,10.5321
217.5937,36.1668,-16.1708,-18.4596,-73.086,49.8997,9.61653,-40.1271,3.66561
215.4574,35.4039,-15.8656,-17.8493,-73.5438,39.9815,6.2596,-40.1271,2.59749
209.8117,30.0633,-19.2226,-25.6312,-71.8653,35.2513,3.66561,-37.2279,2.29232
209.9643,33.7254,-10.3725,-4.87931,-64.6937,43.7962,11.9053,-31.8873,10.8372
208.2858,31.4366,-12.2035,-12.0509,-55.8436,44.8643,18.0089,-26.089,9.31135
211.4902,35.8616,-5.48966,1.52938,-44.5521,52.7989,21.8236,-19.8329,13.126
214.3893,39.5237,0.0035,3.66561,-45.9254,54.1722,18.9244,-20.901,15.72
210.1169,35.0987,-7.32071,-15.5605,-57.3695,41.66,10.3795,-31.277,10.2269
210.5746,35.0987,-6.55777,-7.32071,-61.4894,41.5074,9.31135,-37.9909,10.9898
210.7272,31.284,-15.5605,-25.7838,-66.6774,44.4065,5.64925,-39.5167,5.0389
214.2367,35.2513,-10.6776,-16.7812,-65.7618,48.9842,7.78548,-35.2443,7.78548
215.9152,36.0142,-5.0319,-8.38883,-61.1842,47.7635,11.9053,-30.8192,11.6002
210.1169,30.3685,-10.2199,-17.0863,-57.9799,43.0333,11.1424,-31.5822,9.15877
209.5065,32.6573,-3.20084,-0.149088,-51.1134,45.9324,15.2623,-31.277,12.5157
