EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-16.1708,-16.9337,-12.0509,-32.4977,-0.912027,-82.5465,-61.1842,-32.9555,-5.94742
-17.3915,-19.8329,-14.1872,-31.4296,1.98714,-79.1896,-54.7755,-27.4623,-2.89567
-17.5441,-22.7321,-15.4079,-34.0236,0.919027,-78.1214,-52.7919,-26.3942,-3.96378
-19.3751,-23.0373,-18.1544,-41.9581,-10.5251,-82.8517,-59.048,-33.7184,-8.38883
-25.4787,-26.089,-25.1735,-53.4022,-29.4459,-86.3612,-68.0506,-48.0616,-11.5932
-25.1735,-29.4459,-29.9037,-62.7101,-41.9581,-84.2249,-70.0343,-57.8273,-10.3725
-21.664,-28.683,-34.7865,-70.1869,-52.6393,-86.056,-72.6283,-64.6937,-10.5251
-17.6967,-25.1735,-33.7184,-71.7128,-58.1324,-86.5138,-75.8326,-69.4239,-12.2035
-16.476,-21.8166,-26.089,-61.7945,-53.4022,-79.3421,-71.5602,-68.9662,-13.5768
-15.8656,-15.713,-13.4242,-41.8055,-36.3124,-69.2713,-57.3695,-57.3695,-15.1027
-11.288,-7.32071,1.2242,-22.1217,-13.882,-57.6747,-38.9064,-35.702,-13.4242
-11.8983,-5.64225,2.4449,-16.3234,-4.57413,-50.0453,-31.4296,-22.7321,-9.15177
-14.4923,-10.6776,-5.48966,-22.4269,-4.26896,-49.1298,-32.3451,-21.2062,-4.87931
-15.5605,-13.4242,-10.0673,-27.1571,-3.65861,-50.3505,-31.7348,-19.9855,-3.20084
-15.4079,-10.2199,-8.38883,-26.089,-1.98014,-48.672,-28.8356,-15.713,-1.2172
-14.1872,-9.76212,-8.08365,-29.5985,-3.96378,-47.4513,-28.8356,-15.8656,-2.28532
-19.07,-15.8656,-16.9337,-39.8219,-14.4923,-50.1979,-33.871,-22.1217,-12.3561
-20.7484,-18.7648,-21.5114,-44.3995,-18.307,-46.3832,-29.2934,-20.901,-18.307
-18.1544,-17.2389,-21.9691,-43.6366,-17.6967,-41.9581,-23.1898,-18.9174,-15.2553
-16.6286,-16.9337,-23.8002,-45.4677,-23.1898,-47.2987,-31.1244,-27.9201,-15.2553
-12.5087,-15.2553,-20.1381,-43.7892,-27.0045,-51.4186,-37.5331,-35.0917,-14.0346
-11.1354,-12.8139,-14.7975,-34.9391,-28.2252,-49.8927,-33.5658,-34.7865,-5.33707
-12.8139,-14.1872,-11.1354,-28.0726,-27.0045,-48.9772,-30.6666,-34.9391,1.98714
-13.882,-13.882,-9.15177,-26.8519,-25.6312,-50.6556,-34.7865,-37.9909,0.461263
-11.8983,-7.4733,-7.16813,-26.2416,-23.495,-52.0289,-36.0072,-37.2279,-3.96378
-7.62589,-4.72672,-7.16813,-27.0045,-21.5114,-53.097,-32.4977,-33.871,-4.26896
-8.99918,-7.62589,-12.8139,-29.9037,-23.3424,-54.6229,-34.0236,-32.3451,-4.11637
-9.76212,-7.62589,-12.8139,-30.0563,-20.7484,-50.0453,-32.1925,-25.7838,-4.26896
-9.15177,-7.32071,-12.0509,-31.7348,-19.6803,-47.1461,-27.3097,-20.7484,-3.50602
-12.3561,-11.7458,-16.3234,-36.465,-21.9691,-52.1815,-30.3615,-22.7321,-4.72672
-13.5768,-14.4923,-16.9337,-37.6857,-17.8493,-53.86,-34.4813,-22.4269,-7.01554
-14.7975,-14.4923,-19.2226,-38.6012,-17.3915,-52.4867,-34.9391,-22.7321,-10.0673
-13.882,-18.1544,-25.0209,-44.3995,-23.495,-52.6393,-32.4977,-24.8683,-11.8983
-12.5087,-23.1898,-30.2089,-49.8927,-34.0236,-54.7755,-33.871,-30.3615,-9.30435
-13.4242,-21.0536,-27.3097,-47.4513,-41.3478,-57.6747,-39.2116,-36.465,-4.57413
-12.8139,-14.4923,-16.0182,-37.0753,-35.0917,-55.691,-37.5331,-34.7865,-1.36979
-11.8983,-9.30435,-9.91471,-27.4623,-27.1571,-50.6556,-32.6503,-29.9037,-0.912027
-8.84659,-5.48966,-8.23624,-24.7157,-24.8683,-47.6039,-30.2089,-28.0726,-1.98014
-6.86295,-5.79484,-9.45694,-27.0045,-26.089,-49.4349,-31.5822,-30.8192,-4.11637
-6.55777,-6.40519,-9.91471,-27.0045,-24.8683,-51.266,-32.1925,-32.0399,-5.0319
-4.72672,-4.42155,-6.2526,-24.4105,-19.6803,-45.6202,-25.9364,-27.0045,-4.42155
-8.23624,-6.10001,-8.54142,-25.7838,-21.8166,-41.653,-22.8847,-23.9528,-6.2526
-9.76212,-9.45694,-12.9665,-29.9037,-25.1735,-43.1788,-24.7157,-23.495,-9.30435
-7.77848,-11.1354,-17.2389,-33.5658,-27.4623,-46.078,-27.0045,-25.1735,-9.76212
-8.08365,-10.8302,-18.9174,-32.4977,-27.3097,-47.6039,-28.683,-25.9364,-6.10001
-5.64225,-7.77848,-13.5768,-25.3261,-18.0019,-43.6366,-24.7157,-19.9855,-1.67497
-4.87931,-5.64225,-12.0509,-22.4269,-14.0346,-44.8573,-23.3424,-17.5441,-2.59049
-6.86295,-7.93106,-13.5768,-26.6994,-18.9174,-51.5712,-28.683,-23.8002,-4.87931
-9.30435,-9.30435,-10.0673,-26.3942,-22.2743,-50.3505,-29.4459,-26.8519,-2.74308
-7.93106,-3.35343,-1.52238,-16.9337,-18.307,-43.7892,-21.8166,-20.7484,2.29232
-2.59049,2.4449,3.97078,-10.9828,-13.119,-40.1271,-17.5441,-16.1708,7.32771
-3.81119,-2.89567,-5.79484,-19.2226,-22.1217,-45.3151,-27.9201,-26.3942,7.93806
-4.87931,-11.5932,-18.1544,-32.4977,-36.0072,-54.0126,-40.2797,-39.5167,6.56477
-2.4379,-10.8302,-19.3751,-36.6176,-42.5685,-55.3859,-41.1952,-41.0426,7.17513
-2.59049,-5.18448,-14.4923,-33.5658,-42.2633,-49.5875,-33.4132,-32.8029,6.41219
-3.81119,-5.79484,-12.0509,-32.0399,-37.8383,-43.9418,-24.5631,-22.8847,4.27596
-7.4733,-10.8302,-16.0182,-32.6503,-35.5495,-44.247,-24.8683,-18.9174,2.4449
-7.77848,-12.9665,-17.6967,-31.1244,-30.9718,-46.5358,-29.1408,-19.6803,1.52938
-3.20084,-8.84659,-14.3398,-25.7838,-24.5631,-47.7565,-28.9882,-20.5958,4.27596
-1.67497,-2.13273,-8.694,-17.2389,-18.1544,-47.1461,-25.3261,-16.7812,8.85359
-0.759439,2.59749,-0.149088,-9.30435,-9.91471,-43.6366,-22.2743,-9.76212,11.1424
-0.301676,4.12337,1.98714,-6.86295,-7.62589,-43.484,-22.1217,-10.3725,11.1424
0.919027,1.98714,-2.28532,-10.6776,-10.6776,-44.247,-19.6803,-15.4079,10.6846
0.613851,-1.52238,-7.77848,-16.476,-18.307,-41.9581,-18.307,-19.2226,8.54842
-0.606851,-1.06461,-7.93106,-17.3915,-23.6476,-39.5167,-19.8329,-20.7484,8.24324
1.83455,3.36043,-2.28532,-13.119,-20.4433,-36.0072,-17.5441,-18.4596,12.6683
0.308676,5.0389,-2.4379,-10.5251,-18.9174,-31.8873,-14.9501,-14.9501,13.126
-0.912027,3.20784,-3.96378,-10.2199,-15.8656,-29.4459,-13.4242,-7.32071,8.39583
0.919027,1.98714,-2.4379,-7.77848,-9.30435,-28.683,-9.91471,1.52938,4.58113
1.83455,3.97078,-0.149088,-2.59049,-3.04826,-26.6994,-3.20084,8.09065,4.12337
5.0389,7.02254,1.98714,-0.301676,1.68197,-23.1898,1.98714,12.0579,6.56477
4.58113,5.80184,-1.2172,-4.87931,-3.35343,-26.6994,-5.48966,5.95442,7.4803
2.59749,4.27596,-1.67497,-7.01554,-6.40519,-30.9718,-11.8983,-0.149088,6.41219
2.29232,3.05526,1.37679,-3.20084,-3.04826,-27.1571,-7.16813,1.83455,7.63289
2.75008,0.919027,-1.82755,-4.42155,-6.71036,-27.3097,-7.32071,-0.912027,10.2269
7.93806,1.68197,-7.01554,-13.4242,-18.4596,-33.871,-16.9337,-12.5087,9.61653
10.2269,4.42855,-9.60953,-19.2226,-28.9882,-37.3805,-25.3261,-23.495,5.34407
9.00618,5.80184,-5.18448,-15.713,-25.6312,-36.465,-23.495,-23.1898,5.19148
4.42855,3.97078,-0.454263,-9.15177,-14.3398,-34.3287,-17.6967,-15.713,7.93806
-0.454263,2.29232,-0.301676,-5.0319,-5.0319,-30.2089,-13.119,-6.71036,7.02254
0.613851,1.52938,0.766439,-3.04826,4.58113,-22.7321,-5.18448,4.88631,6.10701
-1.67497,-1.36979,-2.13273,-4.42155,9.00618,-22.5795,-2.89567,11.4476,5.19148
-3.50602,-2.4379,-3.20084,-5.48966,12.3631,-27.0045,-6.40519,13.5838,3.81819
-0.301676,1.83455,0.461263,-2.59049,16.483,-24.7157,-3.35343,15.8726,5.64925
2.75008,8.24324,3.05526,-0.454263,14.6519,-23.9528,-0.301676,13.7364,10.0743
5.49666,8.39583,2.29232,-6.40519,5.19148,-30.5141,-7.4733,4.12337,13.126
3.05526,0.766439,-6.71036,-18.4596,-11.1354,-36.7702,-19.3751,-10.2199,9.76912
1.83455,-3.50602,-12.6613,-26.3942,-19.8329,-37.9909,-23.495,-18.1544,5.64925
4.12337,-1.98014,-11.1354,-27.1571,-21.0536,-39.6693,-23.3424,-19.07,7.93806
1.83455,-0.759439,-8.694,-25.3261,-23.3424,-42.1107,-25.0209,-20.1381,10.3795
-1.06461,-0.301676,-4.57413,-22.1217,-21.664,-37.3805,-21.3588,-18.307,9.00618
-1.2172,3.36043,-1.06461,-17.3915,-16.1708,-29.7511,-15.8656,-12.8139,8.09065
4.27596,8.09065,1.37679,-14.0346,-7.62589,-30.3615,-13.882,-7.62589,9.31135
5.95442,7.78548,1.83455,-12.2035,1.07161,-35.8546,-12.9665,-4.42155,10.8372
-1.52238,4.42855,2.29232,-7.16813,9.15877,-34.7865,-10.3725,0.613851,11.295
-4.87931,0.156088,1.68197,-5.48966,14.3468,-28.3778,-7.01554,6.2596,8.24324
-2.28532,-2.59049,-3.81119,-10.8302,9.00618,-28.9882,-8.23624,5.49666,3.51302
2.90267,0.156088,-2.4379,-13.2716,3.66561,-29.5985,-8.38883,5.80184,4.88631
5.49666,4.42855,3.05526,-12.9665,-0.912027,-25.3261,-5.33707,6.41219,8.85359
1.37679,5.34407,2.90267,-15.8656,-8.99918,-25.1735,-5.94742,0.766439,8.54842
-1.98014,3.36043,-1.06461,-24.5631,-18.9174,-32.4977,-13.5768,-9.60953,7.02254
-4.87931,-3.50602,-13.4242,-39.5167,-37.5331,-44.3995,-28.683,-25.3261,6.10701
-1.98014,-11.288,-25.0209,-52.0289,-53.5548,-52.9445,-40.4323,-40.1271,5.49666
3.81819,-12.2035,-25.7838,-53.86,-54.7755,-54.1652,-42.5685,-44.247,3.51302
3.20784,-8.84659,-19.8329,-45.3151,-41.8055,-48.672,-36.465,-33.871,0.308676
3.66561,-3.65861,-6.40519,-27.9201,-14.1872,-36.465,-18.9174,-12.0509,0.613851
5.64925,2.75008,4.42855,-10.6776,9.61653,-27.6149,-5.18448,4.42855,0.766439
5.0389,5.34407,7.02254,-4.72672,19.8399,-24.258,-1.98014,10.8372,-1.67497
2.75008,5.0389,4.88631,-7.01554,21.3658,-24.4105,1.83455,13.5838,-0.301676
2.13973,5.80184,0.461263,-11.7458,17.7037,-27.4623,4.12337,12.3631,2.90267
3.36043,2.29232,-6.40519,-20.7484,9.92171,-26.089,-0.301676,5.95442,1.2242
0.766439,-5.48966,-15.1027,-32.8029,-5.79484,-26.2416,-10.5251,-5.48966,-2.89567
3.97078,-4.87931,-13.7294,-38.4486,-18.4596,-36.0072,-18.1544,-14.1872,-2.74308
11.6002,3.20784,-5.79484,-36.1598,-24.1054,-46.6884,-21.0536,-19.3751,0.766439
7.32771,7.4803,-1.82755,-33.4132,-30.3615,-45.3151,-22.5795,-23.6476,6.10701
-7.32071,0.766439,-2.13273,-34.6339,-36.0072,-33.5658,-18.9174,-23.1898,11.295
-12.2035,-7.01554,-7.32071,-36.0072,-37.0753,-26.089,-11.4406,-16.9337,9.76912
