EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-37.5331,16.1778,19.8399,23.6546,10.9898,15.8726,17.0933,-4.11637,23.0443
-39.059,17.7037,24.8753,34.0306,28.0796,14.6519,22.1287,9.15877,26.096
-40.1271,17.8563,27.7745,38.9134,35.5565,16.9407,27.1641,16.483,26.2486
-39.8219,14.8045,19.6873,30.2159,26.2486,17.7037,23.9598,13.2786,20.4503
-38.296,10.5321,9.46394,19.3821,15.4149,15.1097,18.4666,7.78548,12.9735
-34.9391,11.6002,10.2269,16.3304,11.6002,15.8726,23.3494,5.80184,11.7528
-33.108,15.5675,16.1778,16.9407,9.00618,19.077,29.4529,4.88631,13.889
-34.9391,14.6519,15.5675,16.6356,5.49666,18.7718,25.4857,3.51302,13.126
-35.5495,10.9898,11.9053,16.0252,3.05526,14.8045,19.6873,0.461263,12.6683
-39.2116,7.02254,9.15877,12.9735,-2.89567,7.78548,12.3631,-8.84659,12.3631
-44.247,6.41219,9.46394,10.3795,-7.4733,4.88631,7.78548,-14.3398,11.9053
-40.89,11.295,14.1942,15.4149,-2.13273,12.3631,16.3304,-5.18448,14.0416
-35.0917,15.5675,19.5347,24.7227,9.31135,19.2296,28.2322,7.63289,17.3985
-33.5658,18.0089,26.2486,35.0987,22.8917,20.4503,33.5728,15.5675,22.5865
-32.6503,19.3821,31.7418,43.3384,35.709,22.2813,36.1668,22.1287,27.0115
-33.871,16.6356,29.1478,43.6436,40.2867,22.7391,37.2349,25.7908,24.7227
-39.8219,11.1424,22.4339,37.6927,35.2513,18.314,33.115,23.9598,18.6192
-41.1952,13.889,24.1124,36.0142,32.3521,20.6028,36.6246,24.7227,19.2296
-38.7538,21.9761,29.4529,37.9979,32.6573,29.7581,48.3738,27.3167,24.265
-43.1788,19.6873,25.9434,33.115,24.265,26.7064,41.5074,17.8563,22.7391
-46.6884,13.126,20.6028,25.1805,10.5321,17.5511,24.7227,2.29232,19.3821
-45.0099,11.7528,18.1614,19.077,0.0035,15.8726,20.7554,-7.4733,17.3985
-46.078,9.92171,12.8209,12.5157,-7.93106,14.3468,19.8399,-14.3398,12.6683
-46.6884,11.1424,12.5157,11.4476,-9.15177,13.2786,17.2459,-16.9337,13.5838
-45.0099,16.1778,19.6873,17.3985,-4.42155,15.5675,19.6873,-12.8139,19.077
-46.6884,15.8726,22.4339,21.5184,0.766439,16.3304,24.5701,-5.48966,19.3821
-52.0289,9.61653,17.8563,21.5184,5.80184,13.889,25.1805,1.07161,17.8563
