EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-35.0917,-34.9391,117.8013,-383.1444,-759.8836,17.0933,20.4503,77.3655,-163.2654
-36.465,-35.70204,116.8857,-385.7384,-761.2569,16.1778,19.5347,70.34646,-163.5706
-33.5658,-34.17616,120.5478,-383.7547,-756.2215,19.077,17.7037,71.26199,-160.5188
-31.277,-35.09169,122.6841,-381.4659,-750.2706,19.2296,20.2977,74.77151,-160.5188
-33.108,-38.60121,120.5478,-383.1444,-749.8128,16.9407,24.1124,73.70339,-164.9439
-33.108,-37.3805,122.3789,-383.4496,-748.7447,19.077,25.6382,73.70339,-163.7232
-29.5985,-32.95546,126.041,-381.7711,-742.4886,24.1124,30.3685,77.97585,-158.3826
-27.9201,-32.19252,124.8203,-382.9918,-738.6739,24.4175,34.7935,77.82326,-157.4671
-28.2252,-32.65028,122.8367,-384.6703,-739.742,20.2977,30.2159,73.24563,-156.5516
-26.089,-30.81923,124.6677,-384.2125,-739.742,20.4503,25.7908,72.02493,-153.3472
-23.495,-30.66664,124.2099,-385.2806,-737.148,23.0443,29.4529,74.00857,-153.805
-24.7157,-33.41322,119.4797,-388.9427,-735.1644,20.2977,31.1314,75.68703,-158.6878
-27.4623,-34.63392,116.428,-391.6893,-735.6221,16.483,26.8589,74.00857,-160.824
-27.6149,-34.78651,114.5969,-396.1144,-744.4722,17.0933,23.1968,63.93778,-160.0611
-26.6994,-37.22792,111.24,-402.523,-757.137,16.7882,20.908,52.18852,-159.9085
-26.5468,-38.90638,109.2563,-404.5067,-758.6629,14.8045,19.6873,52.03593,-159.2981
-26.3942,-37.99086,109.4089,-403.4386,-750.8809,15.72,21.9761,58.13944,-159.1455
-25.3261,-36.1598,111.5452,-402.3705,-743.4041,18.6192,26.8589,59.97049,-159.4507
-25.0209,-36.1598,113.3762,-402.0653,-737.911,19.6873,28.5374,59.51273,-160.824
-26.3942,-38.75379,112.6133,-403.4386,-736.9954,18.0089,22.7391,54.9351,-164.1809
-26.6994,-39.51673,112.1555,-404.2015,-739.5894,16.1778,17.2459,46.84795,-163.8758
-24.7157,-38.60121,112.0029,-404.8119,-741.7257,14.8045,16.0252,43.79619,-161.1292
-23.9528,-39.82191,108.0356,-409.8473,-745.3878,10.6846,11.9053,43.49101,-161.1292
-24.8683,-40.58485,103.9158,-412.2887,-747.8292,6.86995,6.56477,41.81255,-160.9766
-24.5631,-39.82191,103.6106,-407.711,-747.2188,7.63289,10.3795,40.43926,-158.6878
-22.2743,-42.11072,101.3218,-406.1851,-748.2869,9.00618,16.9407,39.67632,-159.4507
-20.4433,-44.8573,98.72779,-408.6266,-747.0662,8.85359,17.2459,40.43926,-161.4344
-21.0536,-43.48401,101.1692,-405.7274,-739.742,9.46394,16.6356,44.10137,-159.1455
-21.3588,-41.1952,103.1528,-402.523,-734.7066,11.1424,19.2296,47.91606,-156.5516
-19.5277,-43.02625,98.88038,-408.3214,-736.6903,9.76912,18.4666,45.93242,-160.9766
-18.9174,-48.21424,90.64064,-418.087,-739.8946,4.42855,12.2105,40.13408,-169.2163
-19.5277,-50.35046,86.21559,-421.1387,-739.8946,3.51302,10.3795,38.30303,-172.5733
-18.6122,-48.82459,88.80958,-418.087,-734.554,9.92171,16.6356,43.33843,-169.8267
-17.3915,-49.28235,90.03029,-418.2396,-728.6031,13.5838,19.9925,50.96782,-169.0638
-17.6967,-53.24963,83.46901,-425.869,-731.8075,9.61653,16.1778,48.679,-173.3362
-17.2389,-55.69104,74.77151,-435.6346,-741.8782,4.27596,9.46394,35.25128,-176.2354
-15.5605,-54.47033,73.55081,-437.6182,-743.8619,0.919027,2.59749,27.62189,-173.3362
-15.4079,-52.48669,78.12844,-431.2095,-734.4014,0.308676,1.37679,31.58917,-169.8267
-16.7812,-53.85998,77.97585,-428.463,-725.8565,2.75008,7.4803,35.86163,-172.8784
-17.2389,-54.9281,71.1094,-434.1087,-727.0772,4.42855,11.1424,31.28399,-178.8294
-15.5605,-53.24963,66.53177,-442.0433,-736.9954,-0.454263,1.52938,19.83991,-179.8975
-13.2716,-53.85998,67.14212,-448.6045,-748.5921,-9.76212,-13.2716,9.006179,-178.5242
-12.5087,-57.3695,68.97317,-453.3348,-754.8482,-14.9501,-17.2389,4.12337,-179.7449
-12.3561,-59.65832,67.29471,-455.9288,-755.306,-12.5087,-11.1354,1.834553,-181.5759
-10.3725,-63.16784,59.36014,-460.8116,-757.7474,-11.8983,-11.7458,-6.86295,-183.8648
-8.38883,-69.8817,48.37382,-470.5772,-764.1561,-17.0863,-21.5114,-19.06997,-187.9846
-8.08365,-73.39122,42.88066,-476.3755,-765.2242,-17.6967,-22.8847,-20.74844,-190.7312
-8.54142,-73.08604,43.18584,-476.2229,-760.494,-13.882,-17.0863,-15.10269,-191.189
-8.99918,-74.76451,43.33843,-478.2066,-758.3577,-14.7975,-18.6122,-14.18716,-193.02
-9.45694,-78.27403,40.28667,-483.242,-758.5103,-18.307,-21.3588,-16.47598,-196.2244
-8.99918,-82.24131,33.42022,-487.2093,-758.0525,-19.8329,-19.07,-18.00186,-197.2925
-8.23624,-84.22495,29.30035,-486.9041,-758.2051,-19.9855,-19.9855,-20.29067,-196.0718
-7.4733,-83.30942,30.82623,-485.073,-760.0362,-19.5277,-24.4105,-24.41054,-195.9192
-7.01554,-84.98789,27.77447,-488.8877,-764.0035,-21.0536,-28.683,-29.59853,-198.6658
-6.40519,-91.54916,16.94074,-497.8904,-770.107,-26.5468,-33.4132,-36.77015,-201.2598
-5.0319,-98.41561,7.632889,-505.5198,-774.6846,-30.6666,-37.3805,-41.80555,-202.7856
-3.65861,-101.4674,4.581133,-507.3508,-773.7691,-29.1408,-37.5331,-39.21156,-205.99
-3.35343,-102.0777,2.292317,-508.8767,-771.3277,-27.1571,-34.4813,-35.24428,-209.3469
-4.87931,-106.3502,-5.48966,-517.8794,-774.3794,-30.2089,-35.8546,-38.14344,-213.4668
-7.4733,-113.5218,-14.9501,-530.5442,-779.5674,-35.0917,-43.6366,-46.07801,-220.4858
-9.15177,-118.7098,-22.27431,-538.7839,-782.9244,-38.6012,-48.9772,-53.09704,-227.3523
-9.30435,-122.8297,-28.53041,-541.0727,-782.314,-43.3314,-50.9608,-53.40222,-230.7092
-9.60953,-126.7969,-32.34511,-539.5469,-777.2786,-47.6039,-53.4022,-50.04529,-229.7937
-9.76212,-126.4918,-33.10805,-537.8684,-773.0061,-47.2987,-52.4867,-50.19788,-225.5212
-8.54142,-121.7615,-34.02357,-539.3943,-772.8536,-45.4677,-49.1298,-53.7074,-223.2324
-7.93106,-119.1675,-34.9391,-542.1409,-771.6329,-45.9254,-47.7565,-56.45398,-224.3005
-8.54142,-120.3883,-34.78651,-542.446,-766.9026,-47.4513,-48.2142,-58.43762,-224.7583
-8.23624,-122.2193,-35.70204,-544.2771,-764.919,-48.3668,-51.8763,-62.55749,-222.7746
-7.01554,-124.0504,-39.36414,-550.3806,-768.1233,-47.7565,-56.1488,-68.35582,-221.8591
-6.86295,-127.2547,-45.00989,-556.9419,-771.6329,-46.6884,-56.6066,-73.23863,-224.4531
-7.62589,-131.5272,-52.33411,-563.3506,-776.0579,-46.5358,-56.3014,-76.59556,-229.3359
-7.77848,-134.5789,-57.97985,-570.5222,-782.6192,-46.6884,-55.691,-78.5792,-233.3032
-6.55777,-134.1212,-58.5902,-572.9636,-782.4666,-44.5521,-52.1815,-77.51109,-233.6084
-5.18448,-132.1375,-59.65832,-572.5058,-774.8372,-43.1788,-48.3668,-73.84898,-234.6765
-5.79484,-133.816,-63.77819,-573.4213,-766.5975,-45.0099,-46.2306,-69.72911,-240.9326
-7.32071,-137.6307,-65.30407,-572.0481,-758.0525,-44.247,-44.8573,-65.76183,-244.4421
-7.16813,-137.4781,-64.38854,-569.9118,-753.1697,-41.1952,-43.1788,-66.37218,-242.7636
-5.18448,-134.1212,-64.23595,-572.3532,-755.1534,-40.5848,-43.1788,-73.84898,-242.6111
-3.35343,-130.459,-62.86266,-574.0317,-754.8482,-38.9064,-43.3314,-74.9171,-245.0525
-2.4379,-127.8651,-60.26867,-572.0481,-748.2869,-34.9391,-38.296,-68.20323,-247.3413
-1.2172,-127.7125,-58.89538,-570.5222,-744.93,-33.871,-34.7865,-70.33946,-246.1206
