EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
9.92171,-15.8656,-29.4459,-23.495,-21.96914,-33.87099,45.1695,-28.683,-23.0373
5.95442,-23.3424,-31.7348,-23.1898,-14.49234,-32.19252,43.491,-23.18984,-28.0726
3.05526,-26.089,-32.4977,-20.2907,-7.625889,-26.85195,37.0823,-16.93374,-30.9718
7.4803,-21.664,-31.277,-17.6967,-5.184484,-24.86831,34.0306,-12.5087,-31.277
9.46394,-21.0536,-35.8546,-22.7321,-8.23624,-25.32607,31.7418,-11.13541,-33.2606
10.3795,-29.1408,-45.9254,-34.1762,-18.7648,-29.59853,40.5918,-13.27164,-36.1598
14.1942,-28.5304,-44.3995,-36.7702,-28.53041,-33.7184,50.2049,-19.06997,-32.4977
8.39583,-23.3424,-37.9909,-34.4813,-39.82191,-37.22792,32.5047,-31.42958,-28.8356
0.919027,-28.2252,-40.7374,-37.9909,-52.94446,-43.33143,10.3795,-41.65296,-31.1244
6.56477,-27.6149,-38.296,-35.5495,-52.94446,-44.55213,12.8209,-42.26331,-27.1571
11.9053,-14.3398,-28.5304,-25.1735,-44.39954,-40.27967,20.2977,-40.89002,-16.6286
7.17513,-7.16813,-26.8519,-22.1217,-40.89002,-39.66932,22.4339,-39.9745,-12.8139
0.766439,-11.1354,-30.3615,-24.258,-35.39686,-41.80555,26.096,-36.00721,-14.0346
-0.759439,-15.2553,-30.3615,-23.495,-24.71572,-42.11072,20.1451,-33.87099,-14.1872
5.80184,-16.3234,-31.7348,-24.4105,-18.00186,-40.43226,18.4666,-31.12441,-17.0863
11.7528,-17.2389,-35.5495,-27.4623,-17.23892,-34.32875,37.3875,-20.90102,-22.5795
8.701,-17.0863,-35.0917,-27.7675,-19.68032,-26.54677,40.897,-13.88199,-26.089
3.20784,-16.3234,-33.5658,-27.9201,-25.78383,-27.15712,24.265,-19.52773,-27.9201
1.83455,-18.9174,-36.465,-31.277,-33.41322,-31.27699,24.1124,-26.54677,-28.5304
5.34407,-19.3751,-33.5658,-27.1571,-33.7184,-25.32607,33.4202,-22.12173,-22.7321
11.1424,-14.9501,-26.2416,-18.307,-30.81923,-18.15444,31.284,-15.40786,-16.7812
11.1424,-13.5768,-27.0045,-19.5277,-35.39686,-21.35879,29.4529,-18.7648,-19.8329
7.78548,-13.119,-30.3615,-24.8683,-43.6366,-24.86831,32.9625,-26.85195,-22.4269
9.76912,-9.60953,-27.6149,-24.5631,-49.28235,-28.683,25.3331,-34.63392,-18.7648
11.6002,-7.62589,-23.495,-21.2062,-48.82459,-34.48134,17.7037,-39.36414,-15.8656
11.295,-5.64225,-19.3751,-17.2389,-39.05897,-28.683,30.5211,-33.41322,-12.8139
12.9735,-1.98014,-16.0182,-15.5605,-28.53041,-19.83291,36.1668,-27.30971,-8.23624
11.6002,-3.04826,-18.4596,-18.4596,-26.39418,-24.71572,21.3658,-32.34511,-8.99918
7.02254,-7.32071,-24.7157,-24.1054,-26.39418,-31.73476,11.7528,-36.92274,-16.3234
6.2596,-8.38883,-27.4623,-27.3097,-23.49502,-30.05629,12.5157,-30.66664,-21.2062
9.31135,-10.8302,-27.6149,-26.6994,-24.56313,-26.39418,11.7528,-26.69936,-21.664
11.295,-16.476,-29.1408,-26.8519,-30.51405,-25.93642,18.314,-27.30971,-22.5795
11.7528,-17.2389,-27.4623,-25.3261,-30.36147,-24.71572,36.9297,-19.83291,-19.6803
12.5157,-13.5768,-23.6476,-20.901,-25.17348,-21.96914,40.5918,-13.7294,-15.4079
13.5838,-13.7294,-26.089,-19.9855,-26.54677,-25.02089,21.5184,-24.41054,-18.6122
12.2105,-15.1027,-28.9882,-21.2062,-35.24428,-33.10805,8.39583,-38.44862,-21.2062
8.39583,-11.288,-22.8847,-18.4596,-38.75379,-36.77015,14.0416,-38.44862,-15.5605
10.2269,-7.93106,-15.8656,-12.8139,-33.10805,-32.65028,18.6192,-32.65028,-10.6776
17.8563,-11.8983,-19.07,-12.8139,-28.683,-25.93642,16.483,-34.32875,-14.7975
19.077,-15.2553,-26.089,-17.5441,-27.4623,-23.18984,16.7882,-34.63392,-21.664
16.0252,-11.4406,-24.258,-16.7812,-20.74844,-21.35879,24.7227,-23.34243,-20.5958
