EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
14.3468,-28.3778,-15.4079,-22.57949,-16.62857,-30.3615,-13.57681,-23.49502,-23.0373
22.2813,-29.5985,-17.3915,-22.73208,-10.52506,-22.5795,-6.100011,-14.64493,-28.0726
20.908,-34.9391,-18.9174,-19.83291,-2.590492,-16.7812,-0.1490878,-7.168125,-30.9718
17.0933,-39.6693,-18.1544,-18.15444,4.12337,-14.3398,4.275958,-0.6068511,-31.277
19.077,-40.4323,-20.1381,-24.41054,0.3086755,-16.0182,-9.914705,-4.268958,-33.2606
16.1778,-38.296,-27.0045,-36.31239,-16.01822,-23.3424,-24.56313,-20.13809,-36.1598
15.2623,-31.7348,-28.0726,-41.04261,-31.27699,-29.4459,-22.12173,-34.78651,-32.4977
20.2977,-30.9718,-26.8519,-42.26331,-47.29871,-34.1762,-27.61489,-50.19788,-28.8356
19.2296,-40.1271,-32.0399,-47.90906,-67.13512,-38.7538,-39.82191,-64.38854,-31.1244
17.8563,-40.4323,-30.9718,-46.84095,-73.08604,-33.871,-37.99086,-59.50573,-27.1571
21.2132,-30.2089,-19.8329,-35.54945,-61.48937,-24.5631,-31.12441,-42.87366,-16.6286
19.077,-25.6312,-12.8139,-26.08901,-45.46766,-24.8683,-25.63125,-33.56581,-12.8139
12.0579,-24.1054,-11.288,-21.51138,-28.53041,-26.5468,-16.47598,-30.05629,-14.0346
12.0579,-19.6803,-10.6776,-19.52773,-13.7294,-22.4269,-14.64493,-23.34243,-14.1872
21.2132,-21.664,-14.4923,-23.49502,-6.710362,-21.9691,-18.00186,-14.79751,-17.0863
24.5701,-30.9718,-20.5958,-29.9037,-6.405186,-23.9528,-10.98282,-10.83023,-22.5795
16.6356,-34.6339,-22.1217,-31.58217,-8.846591,-21.8166,-0.9120266,-11.59317,-26.089
11.1424,-34.3287,-22.2743,-32.65028,-15.86563,-19.5277,-1.980141,-16.01822,-27.9201
13.2786,-37.0753,-23.8002,-36.31239,-26.69936,-18.307,-8.083652,-20.29067,-28.5304
16.7882,-33.108,-20.1381,-34.78651,-33.87099,-14.1872,-10.67764,-19.9855,-22.7321
18.9244,-24.7157,-17.2389,-32.65028,-43.02625,-12.8139,-15.40786,-24.41054,-16.7812
21.0606,-25.1735,-23.9528,-40.12708,-61.48937,-19.8329,-22.12173,-37.99086,-19.8329
23.9598,-28.8356,-29.2934,-47.29871,-73.23863,-26.089,-26.85195,-45.16248,-22.4269
21.9761,-28.8356,-26.3942,-43.48401,-64.69372,-24.8683,-25.63125,-40.73743,-18.7648
14.8045,-29.9037,-21.2062,-33.10805,-41.80555,-21.3588,-18.15444,-32.19252,-15.8656
17.2459,-28.683,-14.9501,-23.18984,-16.93374,-17.2389,-10.83023,-19.52773,-12.8139
25.9434,-20.901,-10.3725,-19.9855,-4.268958,-14.1872,-7.015537,-8.999179,-8.23624
24.1124,-17.8493,-14.1872,-26.54677,-9.60953,-18.307,-11.89835,-14.64493,-8.99918
18.0089,-24.7157,-23.6476,-37.22792,-20.74844,-24.5631,-21.51138,-29.44594,-16.3234
20.4503,-28.8356,-27.1571,-41.50037,-23.95278,-22.7321,-19.22256,-28.98818,-21.2062
23.502,-27.7675,-24.7157,-39.05897,-25.63125,-17.2389,-12.5087,-19.83291,-21.664
19.8399,-27.7675,-22.1217,-37.07533,-32.80287,-15.8656,-8.694003,-20.44326,-22.5795
19.6873,-24.258,-16.3234,-32.4977,-35.54945,-12.5087,0.4612633,-22.12173,-19.6803
