EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
43.491,7.02254,5.0389,-21.9691,-14.7975,-27.0045,-31.88734,-48.06165,28.53741
44.5591,4.73372,4.58113,-18.4596,-6.40519,-19.8329,-23.95278,-38.14344,18.00886
44.8643,3.36043,8.39583,-9.30435,4.88631,-18.0019,-19.06997,-22.57949,19.07697
46.6954,4.27596,10.3795,-6.71036,8.09065,-22.2743,-22.4269,-13.88199,31.28399
46.3902,8.24324,9.46394,-10.2199,5.19148,-25.4787,-26.85195,-12.35611,45.01689
41.0496,10.2269,7.17513,-13.882,3.97078,-28.5304,-29.29335,-12.81387,50.20488
45.0169,16.6356,13.126,-6.40519,9.46394,-28.2252,-26.2416,-10.21988,54.62992
57.0713,28.5374,27.9271,6.86995,18.1614,-22.5795,-18.61221,-4.574133,64.09036
62.7171,34.9461,38.7608,14.8045,21.9761,-14.9501,-10.98282,1.37679,69.27835
60.5808,29.7581,36.3194,11.6002,16.0252,-12.8139,-9.151766,0.4612633,60.73343
58.5972,23.6546,29.9107,4.27596,7.4803,-15.8656,-10.67764,-7.625889,47.91606
64.0904,29.1478,34.4883,8.39583,9.76912,-12.0509,-6.252599,-9.304354,47.00053
65.7688,32.9625,38.1504,12.8209,16.0252,-8.99918,-4.268958,-6.100011,49.74711
60.7334,30.3685,33.7254,12.0579,18.6192,-13.7294,-9.914705,-5.337072,52.34111
58.9024,30.6736,29.9107,12.3631,19.8399,-18.1544,-17.08633,-5.642248,59.81791
55.698,26.7064,21.9761,4.12337,14.8045,-24.1054,-28.53041,-11.13541,58.44462
54.4773,21.9761,16.3304,-0.606851,13.4312,-28.2252,-34.32875,-11.288,50.05229
56.3084,21.9761,21.671,9.00618,25.3331,-27.1571,-27.76747,3.360431,48.98417
52.0359,16.3304,23.9598,15.8726,30.0633,-31.8873,-26.69936,10.37947,48.83159
49.1368,8.24324,18.4666,11.4476,19.6873,-35.2443,-33.41322,-0.1490878,45.77983
55.0877,11.9053,19.5347,7.32771,14.6519,-23.9528,-31.12441,-3.811194,47.00053
58.1394,17.8563,21.8236,2.75008,11.9053,-12.3561,-23.49502,0.1560878,45.47466
55.0877,16.3304,17.0933,-7.32071,2.29232,-13.119,-20.90102,-2.285317,39.82891
53.867,14.9571,14.8045,-10.9828,-3.04826,-16.3234,-21.51138,-6.100011,39.21856
52.4937,12.9735,14.0416,-9.76212,-5.0319,-17.8493,-25.78383,-12.20352,37.54009
48.679,9.00618,10.6846,-10.2199,-8.54142,-20.7484,-33.56581,-24.41054,32.04693
50.6626,13.7364,12.6683,-5.33707,-5.94742,-22.4269,-38.14344,-33.56581,33.42022
59.5127,25.1805,19.2296,1.07161,1.98714,-21.3588,-38.60121,-34.17616,40.74443
60.7334,28.8426,21.5184,3.36043,6.2596,-23.3424,-38.44862,-30.05629,46.08501
50.5101,23.0443,16.9407,1.2242,3.81819,-32.1925,-43.78919,-25.93642,50.05229
43.6436,17.7037,11.6002,-3.81119,0.156088,-39.059,-50.04529,-21.35879,51.73075
47.4583,17.0933,15.8726,1.2242,10.3795,-29.7511,-37.22792,-2.132729,49.44194
53.2566,19.077,28.2322,17.5511,38.303,-8.99918,-9.60953,31.89434,47.76347
54.4773,20.1451,32.9625,26.7064,55.8506,2.90267,4.12337,51.1204,44.8643
58.1394,21.671,27.6219,19.8399,46.3902,5.19148,0.9190266,42.57549,40.43926
62.7171,25.3331,25.6382,10.5321,28.2322,4.27596,-4.726721,22.73908,43.18584
60.5808,28.69,28.69,10.8372,16.3304,-4.57413,-12.66129,5.49666,52.03593
59.6653,30.6736,29.1478,11.1424,8.09065,-12.5087,-20.90102,-5.947423,54.17216
66.074,32.5047,27.4693,7.17513,5.95442,-8.08365,-21.96914,-6.405186,48.679
64.8533,30.2159,21.5184,-1.36979,5.34407,-6.2526,-25.47866,-6.252599,44.25395
50.9678,20.908,7.4803,-18.307,-9.60953,-21.9691,-45.31507,-25.63125,40.43926
47.6109,18.314,1.37679,-26.8519,-24.258,-33.4132,-59.96349,-44.09437,39.82891
58.4446,25.7908,12.8209,-17.2389,-16.0182,-22.8847,-48.21424,-34.63392,45.93242
62.7171,29.6055,24.8753,-4.26896,-3.35343,-11.5932,-31.88734,-19.37515,52.18852
65.0059,34.0306,30.2159,4.58113,1.37679,-10.2199,-25.93642,-15.25528,59.66532
74.0086,43.3384,37.2349,16.1778,16.0252,-5.48966,-17.54409,-4.421545,68.97317
72.7879,38.4556,35.709,20.6028,26.2486,-2.13273,-12.96646,1.529378,64.39554
60.2757,22.2813,24.7227,11.4476,18.1614,-5.33707,-18.45962,-11.44058,53.56181
54.4773,19.2296,24.1124,10.2269,18.314,-5.18448,-17.84927,-14.9501,54.78251
59.3601,29.6055,34.3357,20.2977,33.878,2.29232,-8.999179,-0.1490878,60.42826
66.9895,40.4393,42.2703,27.3167,41.3548,9.00618,-6.710362,5.649248,63.6326
73.7034,48.8316,48.5264,34.4883,40.2867,11.1424,-8.846591,0.9190266,72.3301
77.0603,52.1885,52.0359,36.472,37.5401,9.46394,-9.60953,-1.827553,79.8069
74.7715,45.9324,45.6272,26.5538,27.7745,2.90267,-16.47598,-7.473301,74.00857
71.262,39.5237,38.1504,18.314,20.1451,-1.98014,-23.18984,-12.96646,68.668
71.8723,42.1177,40.897,20.6028,22.8917,0.0035,-20.74844,-10.98282,73.39822
73.5508,46.6954,44.8643,23.1968,22.8917,0.461263,-23.49502,-14.03457,74.16116
72.4827,49.8997,47.0005,22.7391,19.077,-3.20084,-35.39686,-25.78383,73.70339
71.1094,56.3084,53.5618,27.9271,19.3821,-5.48966,-41.1952,-35.54945,86.36818
69.8887,59.8179,57.3765,32.1995,19.8399,-8.694,-41.34779,-42.26331,101.4744
66.8369,54.0196,54.0196,31.7418,23.0443,-11.7458,-36.1598,-35.70204,101.3218
65.1585,46.2376,49.5945,33.7254,36.3194,-10.3725,-22.57949,-7.625889,89.8777
61.4964,37.3875,40.1341,28.0796,41.9651,-14.1872,-18.91738,13.88899,74.31374
56.7662,30.9788,33.115,21.9761,34.7935,-21.0536,-26.08901,15.56745,63.78519
59.5127,36.7772,42.2703,33.4202,38.1504,-19.2226,-23.49502,19.83991,70.80423
63.1748,45.4747,52.6463,46.3902,51.7308,-16.1708,-16.62857,29.9107,79.34914
62.2593,45.1695,50.2049,45.4747,58.292,-15.8656,-16.1708,33.26763,73.39822
62.1067,40.2867,43.7962,36.6246,52.9515,-14.1872,-18.61221,25.02789,68.05765
64.243,40.1341,42.8807,30.9788,41.66,-13.119,-22.4269,7.327713,75.22927
65.7688,45.0169,44.8643,28.0796,33.2676,-12.3561,-29.14076,-10.83023,84.53713
