EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
-12.3561,7.78548,9.92171,17.24592,34.9461,-20.4433,-12.2035,14.49934,25.9434
-8.99918,3.66561,12.5157,24.41754,44.25395,-17.0863,-6.86295,21.36579,19.077
-6.40519,2.59749,16.7882,35.40386,50.05229,-12.6613,-1.06461,25.48566,15.5675
-5.79484,6.56477,23.6546,49.13676,50.96782,-8.38883,5.49666,29.60553,20.1451
-5.79484,4.88631,26.5538,52.95146,51.27299,-6.55777,9.61653,33.57281,22.4339
-6.55777,8.09065,29.3004,58.13944,53.86698,-8.08365,10.5321,33.26763,21.8236
-7.01554,5.19148,30.0633,59.20756,54.9351,-9.60953,11.1424,33.87799,20.4503
-9.45694,7.17513,34.6409,66.98953,55.54545,-11.4406,11.6002,34.79351,24.265
-12.5087,11.1424,40.1341,74.61892,55.24027,-13.119,10.2269,30.36847,30.5211
-11.5932,9.76912,39.2186,69.73611,52.64628,-12.3561,8.09065,25.33307,33.5728
-7.62589,16.483,38.7608,67.44729,52.03593,-10.6776,6.10701,24.72272,37.2349
-4.72672,13.5838,31.8943,50.81523,47.4583,-12.5087,0.156088,23.6546,35.709
-5.64225,9.61653,20.2977,31.58917,37.54009,-18.0019,-9.15177,18.7718,30.9788
-5.94742,9.46394,12.6683,23.80719,35.40386,-19.8329,-12.8139,14.80451,27.7745
-5.18448,6.71736,9.61653,18.46662,39.67632,-17.5441,-11.288,9.769117,25.1805
-7.32071,10.5321,8.85359,15.10969,37.54009,-19.2226,-13.119,1.681965,23.6546
-6.2526,8.54842,4.12337,4.275958,29.9107,-21.664,-16.0182,-0.7594389,18.6192
-1.82755,12.8209,8.09065,9.311354,31.28399,-18.307,-10.3725,4.428545,18.9244
0.461263,18.9244,19.6873,26.85895,42.72808,-11.7458,0.766439,14.65193,27.4693
-0.454263,15.5675,24.7227,33.7254,51.42558,-8.38883,7.17513,25.33307,31.8943
-2.13273,18.7718,28.3848,42.11772,54.62992,-7.77848,7.78548,27.16412,32.5047
-1.67497,16.6356,29.1478,45.47466,52.64628,-7.32071,7.63289,24.57013,30.5211
-1.67497,17.5511,29.9107,52.18852,52.18852,-7.62589,8.54842,27.31671,31.1314
-1.98014,20.6028,30.6736,59.81791,57.68168,-7.16813,8.85359,32.80987,34.3357
-1.82755,18.6192,30.5211,59.51273,57.98685,-5.94742,7.78548,33.7254,36.7772
-2.59049,23.6546,36.1668,64.24295,52.18852,-6.55777,6.10701,29.75812,42.5755
-3.35343,20.1451,36.0142,58.44462,47.30571,-9.30435,3.05526,25.02789,43.3384
-4.72672,17.7037,30.9788,50.51005,41.65996,-13.119,-0.759439,18.92438,38.4556
-5.64225,18.4666,30.5211,48.06865,37.84527,-16.3234,-3.65861,14.9571,37.5401
-5.0319,15.72,32.5047,45.32207,38.76079,-19.5277,-6.55777,11.44758,40.5918
-6.40519,19.6873,35.0987,47.91606,36.92974,-23.9528,-12.5087,1.071614,42.5755
-8.08365,15.8726,29.7581,39.82891,29.14776,-26.2416,-18.7648,-8.846591,37.6927
-7.62589,16.3304,26.8589,36.77715,25.94342,-23.6476,-17.5441,-7.168125,35.5565
-3.50602,19.5347,30.9788,44.8643,32.19952,-18.0019,-8.23624,3.970782,39.066
0.308676,14.3468,31.4366,47.00053,36.47198,-14.7975,-1.06461,10.22688,39.6763
0.0035,16.3304,30.3685,48.37382,35.70904,-16.0182,-1.82755,6.412186,40.4393
0.0035,14.9571,29.6055,44.8643,38.30303,-17.6967,-2.59049,8.24324,41.5074
-0.149088,17.0933,35.8616,51.1204,43.94878,-16.3234,2.75008,18.31403,43.9488
0.156088,18.6192,40.7444,57.3765,44.10137,-11.8983,8.85359,23.19684,43.9488
2.29232,12.9735,36.3194,51.73075,41.96514,-8.23624,10.0743,22.58649,38.303
2.90267,12.6683,31.4366,50.35746,41.50737,-10.2199,5.34407,18.46662,31.4366
3.51302,6.86995,26.096,41.81255,36.31939,-14.6449,-0.912027,12.82087,25.1805
5.80184,10.8372,28.9952,41.50737,34.33575,-13.5768,-0.912027,11.75276,28.2322
8.85359,17.3985,34.4883,47.76347,39.82891,-10.2199,1.83455,12.21052,33.878
11.1424,10.6846,26.5538,39.21856,39.37114,-12.3561,-1.82755,6.564774,29.1478
12.2105,9.61653,17.8563,33.87799,33.11505,-17.5441,-8.08365,0.0035,27.4693
14.9571,8.09065,17.7037,33.57281,33.87799,-16.1708,-6.71036,4.733721,32.3521
18.314,9.76912,23.502,41.35479,39.06597,-9.60953,-0.301676,11.14241,33.4202
18.4666,11.4476,28.9952,47.30571,37.84527,-5.48966,3.81819,9.463942,30.6736
16.0252,12.0579,34.4883,46.23759,35.25128,-3.81119,6.86995,10.83723,33.4202
12.5157,22.4339,44.8643,55.54545,42.72808,-2.74308,11.295,21.36579,42.5755
9.76912,22.2813,47.1531,60.27567,53.40922,-2.74308,15.4149,31.28399,43.491
6.71736,23.1968,47.7635,66.074,59.66532,-3.04826,20.2977,34.48834,42.2703
5.0389,29.7581,54.4773,72.78787,63.17484,-1.98014,25.9434,36.77715,49.7471
4.58113,32.8099,58.9024,71.26199,64.39554,-0.149088,29.4529,42.11772,56.9187
2.90267,37.9979,57.2239,74.00857,63.78519,-0.606851,30.0633,44.71172,57.0713
3.51302,30.3685,47.0005,66.37918,63.02225,-3.81119,26.8589,40.43926,51.1204
5.19148,26.096,39.9815,57.68168,58.90238,-7.93106,20.7554,31.89434,49.7471
5.64925,26.8589,37.6927,53.10404,51.27299,-9.15177,14.4993,25.94342,52.0359
4.42855,24.4175,35.709,48.83159,50.20488,-7.16813,12.6683,26.2486,52.4937
2.4449,27.3167,38.9134,56.46098,59.36014,-7.16813,16.1778,31.43658,51.5782
2.13973,21.0606,39.066,59.81791,67.75247,-9.15177,21.0606,39.52373,44.7117
1.98714,21.2132,41.0496,65.76883,74.77151,-8.99918,24.1124,44.55913,40.897
2.59749,25.6382,45.3221,68.97317,80.26467,-7.01554,23.502,44.25395,43.3384
3.20784,21.9761,45.3221,65.00589,79.65432,-5.79484,22.1287,42.72808,44.5591
0.766439,26.2486,48.679,74.46633,78.5862,-5.0319,23.9598,43.18584,47.3057
-2.13273,26.4012,47.1531,75.38186,78.43361,-6.71036,23.0443,41.2022,47.1531
-4.72672,27.0115,40.5918,68.21023,70.80423,-13.882,15.5675,30.82623,47.0005
-6.71036,26.096,38.9134,65.00589,61.34378,-19.07,10.3795,22.89167,52.0359
-5.0319,21.9761,46.2376,67.59988,63.02225,-13.5768,16.7882,28.84259,57.6817
-0.454263,29.7581,57.5291,78.12844,68.21023,-4.72672,27.6219,38.15044,61.3438
2.90267,30.9788,56.6136,73.85598,65.15848,-3.65861,28.3848,39.52373,59.8179
2.29232,30.9788,50.0523,66.074,59.66532,-10.6776,19.3821,32.35211,56.7662
1.37679,27.4693,44.5591,60.73343,57.68168,-17.6967,11.1424,22.89167,50.3575
1.83455,18.9244,41.2022,54.32475,56.46098,-18.0019,10.3795,17.24592,43.6436
3.05526,25.1805,44.5591,57.52909,54.78251,-13.4242,12.9735,15.72004,44.8643
5.80184,27.1641,43.1858,53.25663,51.42558,-12.0509,10.8372,15.10969,45.6272
5.80184,25.1805,37.2349,51.73075,49.59453,-15.8656,4.88631,12.97346,43.3384
3.20784,20.6028,31.4366,54.17216,52.49369,-17.5441,1.83455,14.19416,41.3548
2.59749,17.2459,27.4693,51.42558,56.91874,-16.0182,3.66561,19.53473,40.2867
2.75008,26.096,30.9788,56.91874,57.22391,-15.713,6.41219,21.06061,43.1858
1.98714,23.0443,32.3521,57.83427,54.78251,-16.9337,7.02254,18.7718,44.8643
1.52938,18.314,34.6409,63.78519,59.97049,-17.2389,10.0743,20.60285,43.3384
3.51302,17.0933,37.8453,69.12576,64.54813,-14.7975,15.72,28.69,37.8453
3.97078,14.0416,35.4039,57.52909,55.08769,-13.2716,15.8726,27.4693,32.0469
-0.301676,21.3658,34.4883,46.39018,39.06597,-16.9337,9.31135,10.22688,37.5401
-4.42155,22.1287,31.284,33.57281,25.94342,-23.0373,2.13973,-3.811194,44.4065
-5.18448,20.908,26.4012,30.06329,21.06061,-25.7838,-0.759439,-4.421545,43.0333
-1.36979,14.6519,19.5347,30.97882,26.09601,-23.495,-0.759439,0.7664389,34.3357
2.90267,6.41219,16.483,30.82623,33.26763,-19.6803,-1.2172,3.055255,31.7418
