EEGFp1_REF,EEGF3_REF,EEGC3_REF,EEGP3_REF,EEGO1_REF,EEGF7_REF,EEGT3_REF,EEGT5_REF,EEGCz_REF
3.97078,24.265,-20.1381,-18.1544,-14.7975,-1.36979,2.13973,-5.18448,-29.5985
5.64925,27.3167,-14.7975,-15.4079,-14.1872,1.37679,4.88631,-4.57413,-26.3942
4.27596,24.265,-15.2553,-16.1708,-16.0182,-2.28532,3.05526,-6.40519,-23.6476
3.51302,21.2132,-17.2389,-17.3915,-15.4079,-5.18448,0.919027,-7.4733,-22.8847
5.49666,22.7391,-16.3234,-15.4079,-12.8139,-4.42155,0.461263,-7.32071,-21.664
5.34407,23.502,-16.6286,-14.4923,-13.2716,-5.18448,-1.2172,-8.694,-20.901
4.12337,22.5865,-19.07,-16.1708,-15.4079,-7.01554,-3.35343,-10.2199,-22.1217
6.2596,24.7227,-17.0863,-14.4923,-13.2716,-4.42155,-1.2172,-8.08365,-23.495
9.15877,29.4529,-9.76212,-8.694,-7.77848,0.766439,3.66561,-3.35343,-22.4269
10.2269,32.9625,-4.72672,-4.42155,-5.0319,3.97078,6.86995,-0.149088,-19.2226
11.7528,35.2513,-4.72672,-4.26896,-5.48966,5.19148,7.78548,0.613851,-15.8656
12.5157,36.1668,-6.86295,-6.40519,-7.77848,5.0389,6.41219,-1.2172,-14.0346
10.9898,34.1832,-9.30435,-9.45694,-11.1354,3.51302,3.36043,-5.18448,-15.1027
10.8372,33.115,-8.84659,-8.23624,-10.2199,3.51302,3.36043,-5.79484,-14.4923
12.0579,36.0142,-4.57413,-1.67497,-3.65861,6.10701,6.86995,-2.59049,-9.76212
12.0579,37.6927,-1.82755,1.52938,-0.759439,6.41219,7.17513,-2.4379,-7.93106
9.92171,34.0306,-4.72672,-2.59049,-5.94742,1.98714,2.13973,-7.93106,-11.8983
6.86995,28.8426,-9.15177,-6.2526,-10.3725,-3.50602,-2.89567,-13.119,-14.7975
5.34407,27.1641,-9.15177,-3.96378,-8.23624,-5.18448,-3.50602,-13.7294,-12.6613
5.49666,28.2322,-7.01554,-1.06461,-5.33707,-3.50602,-1.06461,-11.7458,-10.3725
6.10701,28.69,-7.01554,-1.98014,-6.40519,-1.67497,0.308676,-11.1354,-12.3561
6.10701,27.7745,-9.45694,-5.48966,-9.91471,-1.98014,-1.52238,-12.5087,-16.7812
4.42855,25.3331,-13.4242,-8.99918,-13.2716,-5.79484,-5.18448,-16.0182,-19.07
2.75008,23.1968,-16.6286,-10.6776,-16.3234,-10.6776,-9.45694,-21.5114,-17.5441
2.4449,22.8917,-18.4596,-12.3561,-19.6803,-12.8139,-12.6613,-26.5468,-17.0863
1.37679,22.1287,-22.1217,-17.8493,-23.8002,-12.9665,-14.9501,-30.2089,-21.2062
-1.52238,20.4503,-26.5468,-23.3424,-27.7675,-13.4242,-17.2389,-32.8029,-24.8683
-2.89567,20.908,-26.8519,-23.6476,-29.5985,-13.4242,-18.6122,-34.6339,-24.1054
-1.36979,23.6546,-22.4269,-20.1381,-29.1408,-11.1354,-17.0863,-34.4813,-21.664
0.308676,25.6382,-16.6286,-15.2553,-25.6312,-7.77848,-12.3561,-30.5141,-19.9855
