EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
-1.98014,9.61653,14.4993,3.97078,24.4175,27.0115,-33.108,-2.28532,-0.759439
1.98714,3.36043,12.0579,1.98714,23.0443,27.7745,-34.4813,-2.74308,-2.59049
1.07161,4.27596,11.1424,0.613851,20.7554,27.9271,-35.8546,-4.72672,-2.89567
-0.606851,7.93806,12.9735,1.68197,18.314,26.096,-35.8546,-6.2526,-0.912027
-0.149088,7.78548,13.7364,1.68197,15.8726,27.0115,-37.0753,-7.62589,0.613851
0.613851,8.54842,15.4149,1.83455,16.1778,30.5211,-37.3805,-7.4733,1.07161
-1.2172,7.63289,15.72,1.52938,18.1614,29.9107,-36.7702,-6.40519,-1.82755
-4.42155,-0.759439,9.46394,-3.50602,15.8726,22.1287,-39.8219,-9.30435,-7.77848
-4.87931,-5.79484,5.34407,-7.4733,11.1424,19.8399,-43.6366,-13.882,-10.3725
-4.87931,0.156088,9.31135,-3.20084,14.0416,27.0115,-40.4323,-10.2199,-6.71036
-7.77848,4.42855,10.8372,0.613851,20.1451,30.0633,-36.3124,-4.57413,-4.87931
-6.86295,1.37679,8.39583,-1.52238,20.4503,29.6055,-35.0917,-5.0319,-6.86295
0.0035,2.90267,12.2105,0.919027,22.5865,35.8616,-31.1244,-2.13273,-3.81119
3.81819,8.24324,17.5511,4.27596,25.6382,36.6246,-29.2934,1.83455,1.2242
0.919027,8.39583,15.2623,0.919027,22.2813,25.9434,-34.3287,-1.82755,0.308676
-4.11637,3.05526,11.7528,-1.82755,17.2459,23.9598,-38.296,-6.71036,-2.89567
-7.62589,0.156088,12.3631,-0.454263,16.7882,32.0469,-36.9227,-6.40519,-3.50602
-8.38883,1.37679,10.5321,-0.301676,18.7718,30.5211,-35.3969,-4.57413,-3.50602
-5.0319,3.20784,7.17513,-3.04826,18.1614,23.3494,-38.4486,-5.79484,-3.96378
1.68197,7.78548,10.0743,-1.2172,18.4666,28.5374,-39.6693,-5.79484,0.0035
2.29232,13.889,16.3304,4.88631,23.1968,34.7935,-35.5495,-1.06461,5.34407
-2.74308,13.4312,16.0252,5.0389,24.1124,27.1641,-34.9391,-0.454263,3.05526
-3.04826,9.46394,13.5838,1.98714,18.7718,24.265,-36.465,-4.57413,-1.2172
2.90267,11.7528,19.3821,5.95442,18.7718,37.6927,-30.5141,-2.13273,2.90267
7.93806,15.72,23.502,8.701,21.3658,41.9651,-25.9364,1.37679,6.86995
1.68197,6.86995,10.9898,-3.96378,11.6002,25.9434,-38.4486,-9.91471,-1.98014
-6.2526,-1.67497,0.461263,-14.6449,2.13973,18.0089,-50.8082,-20.7484,-9.76212
2.75008,7.78548,12.9735,-1.67497,14.8045,29.7581,-38.9064,-8.08365,0.156088
9.61653,14.0416,23.8072,11.7528,28.2322,36.3194,-23.6476,6.10701,8.24324
-2.13273,3.05526,13.126,5.0389,21.9761,31.1314,-29.1408,-0.149088,-0.301676
-7.16813,-0.301676,9.61653,3.20784,21.0606,33.115,-32.6503,-0.912027,-3.20084
0.0035,11.1424,22.1287,14.9571,33.2676,41.2022,-21.3588,11.9053,5.19148
4.27596,19.077,26.4012,16.9407,33.5728,41.5074,-17.6967,13.126,6.86995
2.29232,13.5838,17.8563,6.56477,22.8917,39.6763,-26.3942,2.29232,-0.301676
-1.2172,7.4803,10.8372,0.0035,18.1614,40.897,-31.8873,-2.74308,-3.96378
-1.06461,8.85359,9.76912,-0.759439,17.7037,36.1668,-31.8873,-2.89567,-2.59049
-0.606851,4.12337,7.17513,-3.65861,13.5838,30.2159,-35.0917,-6.40519,-4.42155
0.461263,-4.72672,1.2242,-8.54142,9.92171,31.8943,-40.7374,-10.2199,-10.0673
2.13973,-5.0319,-1.06461,-10.2199,10.0743,32.3521,-42.1107,-11.288,-13.882
0.0035,0.919027,2.29232,-8.23624,10.3795,28.5374,-39.6693,-11.1354,-12.3561
-4.11637,4.88631,7.02254,-4.87931,10.9898,29.7581,-37.6857,-9.91471,-8.23624
-6.55777,5.0389,9.92171,-1.06461,15.1097,38.6082,-36.1598,-5.64225,-5.0319
-7.01554,4.42855,8.39583,-0.606851,17.8563,39.8289,-35.8546,-3.35343,-6.10001
-2.28532,6.2596,6.2596,-3.65861,15.72,32.9625,-35.8546,-5.0319,-7.93106
5.49666,7.78548,8.39583,-3.65861,14.0416,33.5728,-34.7865,-5.64225,-5.94742
5.64925,5.0389,9.61653,-4.11637,13.2786,34.1832,-37.5331,-7.01554,-5.33707
3.51302,6.56477,10.9898,-4.26896,14.9571,33.115,-38.4486,-7.01554,-5.94742
6.71736,12.6683,14.8045,0.308676,18.1614,39.066,-31.7348,-3.20084,-3.35343
1.37679,8.701,12.0579,-0.301676,13.7364,40.5918,-31.277,-5.64225,-4.26896
-7.32071,0.0035,3.66561,-6.40519,8.39583,35.0987,-39.6693,-11.7458,-8.84659
-2.28532,0.919027,2.4449,-6.2526,11.295,34.9461,-40.7374,-10.5251,-8.84659
4.27596,5.64925,9.15877,0.308676,16.7882,37.6927,-33.2606,-3.50602,-4.72672
3.81819,6.56477,16.0252,5.64925,21.3658,36.7772,-28.3778,2.13973,0.461263
9.00618,11.1424,21.9761,9.46394,25.4857,40.4393,-25.3261,5.0389,5.64925
17.0933,19.077,23.502,11.295,26.8589,48.679,-22.1217,6.71736,7.17513
12.9735,14.6519,15.72,5.80184,23.1968,48.8316,-24.258,5.0389,1.98714
2.75008,1.68197,6.56477,-2.74308,18.314,42.7281,-31.7348,-0.759439,-3.50602
3.51302,0.766439,6.41219,-4.11637,18.314,42.5755,-35.5495,-3.04826,0.156088
12.2105,11.7528,13.5838,0.919027,21.0606,42.1177,-32.0399,0.156088,9.61653
13.5838,17.0933,17.2459,2.75008,20.2977,35.5565,-29.7511,0.461263,13.126
5.34407,11.295,12.9735,-2.4379,13.889,30.6736,-36.7702,-7.01554,7.32771
0.0035,7.32771,9.92171,-6.2526,8.54842,31.8943,-43.0263,-12.8139,3.51302
3.05526,9.76912,13.7364,-2.28532,11.4476,37.8453,-37.3805,-8.08365,7.93806
7.93806,10.6846,17.2459,1.83455,17.8563,41.66,-30.6666,-0.912027,10.9898
9.76912,11.1424,14.9571,-1.82755,17.5511,39.5237,-33.4132,-1.52238,7.32771
7.32771,10.2269,8.24324,-8.38883,12.2105,36.7772,-39.059,-6.71036,1.83455
8.39583,7.93806,6.10701,-8.54142,11.7528,39.9815,-37.3805,-6.86295,1.37679
14.0416,12.5157,11.9053,-2.28532,16.7882,40.7444,-32.6503,-2.4379,6.56477
8.701,14.4993,12.0579,-3.50602,16.0252,33.115,-36.1598,-3.81119,5.80184
-2.4379,4.27596,1.98714,-12.2035,8.54842,27.3167,-43.484,-10.9828,-2.89567
-2.74308,-3.50602,-3.20084,-16.3234,3.05526,29.1478,-46.078,-15.5605,-8.08365
5.80184,2.4449,2.90267,-10.2199,8.54842,38.1504,-40.7374,-9.60953,-4.57413
10.2269,11.295,12.2105,0.613851,21.3658,48.0686,-30.0563,3.36043,1.07161
6.86995,10.6846,14.6519,3.66561,24.8753,49.1368,-26.2416,6.41219,0.156088
6.71736,7.17513,11.7528,0.0035,20.1451,42.4229,-30.5141,0.766439,-2.28532
11.7528,8.09065,11.4476,-1.06461,17.7037,37.2349,-32.3451,-1.36979,0.766439
9.76912,9.00618,10.9898,-2.4379,15.4149,35.2513,-32.9555,-3.04826,3.20784
2.75008,9.00618,10.0743,-4.57413,12.2105,33.115,-35.5495,-6.55777,2.13973
4.12337,9.61653,11.9053,-3.35343,11.9053,39.5237,-33.7184,-6.10001,2.75008
10.0743,9.61653,12.6683,-1.06461,15.4149,47.9161,-29.9037,-1.98014,5.34407
10.0743,9.31135,12.8209,0.156088,19.5347,43.7962,-29.5985,0.613851,6.2596
8.85359,10.5321,14.4993,1.07161,20.7554,38.4556,-28.683,1.07161,5.64925
11.7528,11.6002,13.4312,-0.301676,17.8563,39.6763,-27.7675,-0.301676,4.58113
11.1424,10.3795,9.46394,-4.11637,13.2786,37.8453,-32.3451,-3.96378,1.68197
6.86995,12.5157,10.2269,-3.96378,12.8209,37.3875,-35.3969,-6.2526,1.68197
6.71736,16.3304,15.5675,0.156088,15.1097,42.5755,-32.3451,-4.87931,6.56477
8.24324,10.0743,12.9735,-2.59049,12.6683,40.897,-34.0236,-7.01554,4.88631
10.9898,4.42855,8.24324,-7.01554,11.9053,36.1668,-36.9227,-8.38883,1.07161
14.1942,10.6846,15.2623,-0.454263,20.7554,37.5401,-31.1244,-1.2172,7.78548
11.7528,15.2623,24.8753,9.31135,29.1478,41.0496,-23.495,5.95442,16.6356
7.4803,10.9898,23.0443,9.00618,26.7064,43.1858,-23.6476,4.27596,15.72
8.09065,8.39583,16.6356,4.27596,23.0443,45.6272,-25.7838,1.37679,10.6846
9.61653,9.61653,15.72,3.51302,24.8753,44.7117,-25.6312,3.05526,8.701
6.86995,7.4803,16.483,3.66561,24.4175,40.7444,-25.6312,3.51302,8.09065
4.42855,5.49666,15.4149,2.90267,20.7554,40.897,-26.3942,1.2242,7.4803
8.85359,7.02254,13.7364,1.07161,18.6192,43.491,-28.9882,-1.98014,3.97078
13.889,9.61653,11.9053,-1.82755,17.3985,41.0496,-32.0399,-4.72672,-0.454263
8.09065,13.4312,12.3631,-1.67497,18.4666,36.3194,-30.3615,-2.59049,0.613851
