EEGFp2_REF,EEGF4_REF,EEGC4_REF,EEGP4_REF,EEGO2_REF,EEGF8_REF,EEGT4_REF,EEGT6_REF,EEGCz_REF
-52.4867,9.76912,12.0579,3.51302,14.0416,3.97078,-0.301676,10.2269,-7.01554
-52.4867,10.8372,9.46394,0.919027,13.4312,3.66561,-2.59049,10.0743,-7.4733
-52.7919,10.5321,6.71736,-3.96378,8.39583,1.37679,-3.04826,8.54842,-10.0673
-53.097,8.701,6.86995,-4.87931,4.42855,-2.74308,-1.2172,4.88631,-9.45694
-54.6229,7.4803,6.86995,-5.48966,-0.149088,-5.18448,-5.79484,-2.28532,-6.55777
-55.691,11.4476,10.5321,-6.71036,-4.87931,-6.40519,-12.9665,-7.93106,-3.50602
-55.8436,14.0416,11.6002,-10.6776,-10.6776,-9.76212,-16.3234,-10.3725,-4.87931
-55.0807,9.31135,3.97078,-19.2226,-20.2907,-12.5087,-17.0863,-13.5768,-11.4406
-54.6229,2.59749,-2.4379,-26.2416,-28.3778,-12.9665,-20.5958,-17.2389,-15.8656
-54.9281,0.0035,-1.52238,-25.6312,-26.5468,-14.3398,-20.901,-11.7458,-17.2389
-54.6229,1.68197,0.156088,-18.7648,-14.4923,-14.3398,-11.8983,1.83455,-17.6967
-55.2333,2.90267,0.461263,-11.288,-2.13273,-13.7294,-6.2526,7.63289,-16.1708
-55.3859,1.37679,1.37679,-6.86295,7.17513,-12.3561,-6.55777,7.17513,-14.1872
-52.9445,0.766439,3.20784,-4.57413,13.126,-6.40519,-3.04826,10.0743,-11.7458
-48.672,4.88631,5.80184,-3.96378,12.8209,0.308676,1.52938,11.4476,-7.4733
-46.078,9.00618,5.80184,-7.32071,5.64925,0.156088,-1.36979,6.41219,-4.11637
-46.9935,7.63289,3.20784,-12.5087,-2.59049,-5.64225,-8.694,1.52938,-5.48966
-48.3668,4.73372,1.83455,-16.6286,-11.4406,-10.0673,-14.4923,-4.11637,-7.62589
-49.5875,4.88631,-0.912027,-26.089,-29.4459,-14.3398,-23.9528,-20.2907,-6.10001
-51.1134,6.86995,-3.35343,-35.8546,-46.078,-20.7484,-35.2443,-36.3124,-4.42155
-49.7401,9.00618,0.156088,-29.2934,-38.9064,-20.1381,-30.5141,-31.5822,-5.0319
-48.5194,9.00618,4.88631,-14.6449,-17.8493,-12.6613,-14.4923,-16.0182,-6.55777
-50.6556,8.54842,7.17513,-8.99918,-4.57413,-10.0673,-9.45694,-8.38883,-7.93106
-53.097,9.61653,8.85359,-8.54142,3.36043,-13.4242,-11.5932,-3.20084,-9.15177
-54.3177,9.15877,7.4803,-6.71036,11.4476,-15.5605,-7.4733,5.19148,-12.6613
-55.0807,4.27596,1.2242,-9.45694,12.0579,-14.9501,-4.72672,9.31135,-18.9174
-57.0643,-2.28532,-4.87931,-14.7975,5.34407,-13.7294,-9.60953,5.0389,-21.5114
-59.048,-4.72672,-5.64225,-14.4923,0.766439,-12.9665,-13.5768,-1.06461,-16.6286
-59.6583,-2.74308,-5.48966,-15.2553,-6.71036,-15.4079,-19.3751,-8.23624,-10.3725
-58.7428,0.0035,-3.81119,-20.901,-20.2907,-22.1217,-25.0209,-15.713,-8.84659
-55.8436,4.27596,4.27596,-19.8329,-26.8519,-22.1217,-16.6286,-15.5605,-7.4733
-53.7074,8.39583,8.85359,-18.4596,-27.7675,-13.119,-10.3725,-13.5768,-5.0319
-54.0126,6.86995,0.461263,-27.9201,-33.5658,-13.4242,-22.5795,-19.5277,-7.62589
-54.9281,2.4449,-6.40519,-33.4132,-35.0917,-23.495,-30.5141,-25.1735,-9.15177
-53.4022,3.36043,-1.52238,-23.0373,-20.901,-23.8002,-22.1217,-20.7484,-3.35343
-49.7401,8.09065,4.88631,-9.60953,-0.606851,-14.3398,-13.119,-11.4406,0.766439
-48.0616,9.92171,5.95442,-4.11637,12.5157,-12.5087,-11.1354,-3.81119,-3.81119
-48.5194,8.701,5.19148,-4.11637,15.4149,-19.5277,-11.7458,0.0035,-11.5932
-49.1298,3.81819,-1.67497,-12.5087,6.10701,-25.6312,-16.9337,-4.57413,-18.9174
-52.1815,-3.04826,-11.7458,-25.1735,-10.5251,-26.5468,-21.9691,-12.6613,-26.089
-53.7074,-3.50602,-12.5087,-29.2934,-23.495,-20.901,-19.07,-16.9337,-28.5304
-48.9772,2.59749,-5.94742,-28.2252,-33.5658,-16.3234,-18.6122,-22.7321,-26.2416
-42.8737,7.4803,-1.52238,-28.8356,-41.1952,-17.2389,-20.901,-27.7675,-23.9528
-41.1952,7.32771,-1.82755,-28.5304,-41.8055,-13.882,-17.5441,-26.2416,-23.1898
-41.8055,6.71736,-1.2172,-26.2416,-34.9391,-4.57413,-12.3561,-20.7484,-22.1217
-40.7374,9.00618,2.29232,-23.6476,-25.3261,-0.606851,-9.91471,-16.0182,-18.6122
-40.1271,10.2269,2.59749,-22.7321,-19.3751,-5.79484,-12.8139,-14.4923,-15.2553
-40.5848,9.15877,0.613851,-20.2907,-12.9665,-9.60953,-15.713,-10.3725,-14.0346
-41.1952,8.701,0.461263,-16.0182,-2.59049,-8.99918,-12.0509,-2.13273,-13.7294
-43.7892,8.54842,0.0035,-16.1708,2.29232,-9.91471,-7.93106,0.461263,-13.882
-47.2987,7.4803,-1.06461,-17.6967,-0.454263,-10.8302,-10.2199,-1.36979,-13.4242
-47.2987,8.09065,0.766439,-13.882,-1.52238,-9.15177,-11.8983,0.461263,-12.0509
-44.247,11.6002,4.42855,-8.694,-1.2172,-8.08365,-7.01554,0.766439,-12.6613
-46.078,11.6002,2.13973,-12.0509,-9.30435,-10.5251,-9.30435,-8.38883,-15.8656
-50.9608,7.4803,-5.33707,-23.3424,-24.8683,-15.8656,-23.6476,-21.0536,-19.6803
-50.5031,6.71736,-7.16813,-30.0563,-34.1762,-18.6122,-28.0726,-26.6994,-22.1217
-48.3668,7.02254,-5.18448,-30.0563,-34.3287,-17.8493,-20.1381,-27.7675,-21.8166
-51.1134,2.75008,-7.4733,-28.3778,-27.4623,-15.8656,-17.2389,-25.1735,-19.2226
-54.9281,0.766439,-6.10001,-22.7321,-12.8139,-13.4242,-16.0182,-13.4242,-13.882
-54.1652,6.86995,3.81819,-14.4923,1.83455,-10.8302,-8.694,-1.98014,-8.54142
-48.9772,13.4312,10.0743,-9.45694,11.6002,-6.2526,-3.20084,0.156088,-5.94742
-47.4513,10.8372,6.10701,-7.62589,19.6873,-4.87931,-4.72672,-1.06461,-6.10001
-52.3341,4.58113,1.68197,-5.64225,26.096,-11.1354,-7.62589,0.156088,-6.2526
-56.9117,4.73372,3.97078,-4.72672,25.7908,-15.713,-9.60953,-1.67497,-3.50602
-55.8436,10.2269,8.09065,-4.42155,20.4503,-10.9828,-9.45694,-5.33707,-0.454263
-50.3505,13.2786,8.85359,-3.35343,15.8726,-4.26896,-4.72672,-3.20084,0.0035
-48.3668,10.5321,7.02254,-6.71036,9.15877,-5.18448,-2.13273,-3.35343,-0.759439
-49.1298,9.76912,8.09065,-11.288,1.52938,-7.77848,-3.96378,-8.84659,-1.06461
-47.2987,16.0252,13.889,-9.60953,1.07161,-7.16813,-2.28532,-10.6776,0.156088
-45.7728,20.1451,17.5511,-5.94742,6.41219,-6.86295,1.37679,-10.6776,1.07161
-46.5358,16.7882,15.72,-5.79484,13.4312,-6.55777,1.07161,-9.15177,0.613851
-47.7565,14.6519,15.72,-4.26896,22.8917,-6.10001,2.13973,-1.36979,1.52938
-47.6039,18.9244,19.2296,0.0035,32.9625,-4.72672,5.95442,5.49666,3.66561
-45.9254,20.1451,17.5511,0.766439,37.9979,-2.13273,6.10701,5.34407,1.98714
-45.4677,13.4312,10.9898,0.461263,42.4229,-1.82755,5.64925,7.93806,-5.48966
-47.2987,7.78548,8.701,3.51302,48.8316,-0.149088,7.93806,15.1097,-11.8983
-49.5875,9.46394,10.2269,2.13973,44.5591,4.58113,8.09065,13.7364,-12.2035
-49.1298,14.1942,10.0743,-6.40519,27.1641,5.34407,6.10701,2.75008,-11.7458
-46.9935,16.1778,9.31135,-12.5087,12.9735,0.0035,2.13973,-7.01554,-12.6613
